%time,field0,field1,field2,field3
1766000000,0.323956701464,0.0531117608494,19.6623277466,49.1563338692
1815000000,0.370600830156,0.0607559617965,22.492705669,56.2323144138
1837000000,0.390101242913,0.0639518087987,23.6760284792,59.1905813197
1878000000,0.390101295022,0.0639518014685,23.6760284554,59.1905756685
1932000000,0.390101469205,0.0639517800076,23.676028279,59.1905649566
1976000000,0.39010158016,0.0639517669099,23.6760283059,59.1905445171
2018000000,0.390101399725,0.0639517895703,23.6760289739,59.190509017
2041000000,0.390107244329,0.0639510929467,23.6760181388,59.1906026351
2092000000,0.390105250985,0.0639513357275,23.6760217278,59.1905800164
2122000000,0.390097588445,0.0639522714488,23.6760361966,59.1904272098
2164000000,0.390095170842,0.0639525896492,23.6760404682,59.1904072148
2210000000,0.390095863591,0.0639525308215,23.6760391294,59.1904255588
2251000000,0.390096158393,0.0639525182571,23.6760390238,59.1903862097
2285000000,0.390097451778,0.0639523808607,23.6760373873,59.1903314686
2336000000,0.390100355303,0.0639520466805,23.6760328862,59.1902918768
2369000000,0.390102141688,0.0639518439188,23.6760306409,59.1902157495
2408000000,0.39010295097,0.0639517568903,23.6760303352,59.1901110713
2447000000,0.385595581103,0.0632133136817,23.4030660182,58.5064350937
2491000000,0.384495059456,0.0630333727976,23.3367758251,58.339634347
2529000000,0.386184796677,0.0633102701077,23.4396335287,58.5958932324
2570000000,0.389382230299,0.0638341445921,23.6338938717,59.0808028488
2605000000,0.390114198792,0.0639504618541,23.6760158121,59.1896670138
2639000000,0.390117569951,0.0639500701477,23.6760108053,59.1895985996
2690000000,0.390121223743,0.0639496441976,23.6760051936,59.1895429579
2727000000,0.390125293057,0.063949163114,23.6759987002,59.1895051811
2791000000,0.390129547749,0.0639486567837,23.6759917331,59.1894832936
2818000000,0.390120564778,0.063949731149,23.6760100499,59.1891782765
2867000000,0.390127378648,0.0639489191259,23.6759979267,59.1892399103
2885000000,0.390123067368,0.0639494312166,23.6760068918,59.1890833654
2922000000,0.390132701457,0.0639482679954,23.6759888279,59.1892616041
2959000000,0.390138367433,0.0639475751931,23.6759780055,59.1893842786
3007000000,0.39010211727,0.0639403743509,23.6735349358,59.1833470408
3038000000,0.388875100964,0.0637380914178,23.5988444897,58.9967227137
3092000000,0.387277098842,0.0634749374644,23.5016317646,58.7547160778
3123000000,0.385598659422,0.0631940627059,23.3985206526,58.4975567709
3162000000,0.38226155837,0.0626456495082,23.1957029464,57.9906007535
3199000000,0.377481093953,0.0618634145527,22.9058995822,57.2659091266
3263000000,0.373476735089,0.061208846287,22.6632941942,56.6592412681
3283000000,0.370219571427,0.0606715515962,22.4648815543,56.1636036658
3327000000,0.367542035192,0.0602342911543,22.3027537657,55.7582058207
3342000000,0.365128792665,0.0598399003409,22.1565631557,55.3926728919
3401000000,0.362906608337,0.0594776156165,22.0221401536,55.0565227311
3446000000,0.361084885733,0.0591809634259,21.9120165529,54.7810434331
3480000000,0.35962661392,0.0589440558266,21.8239876513,54.5608839768
3526000000,0.358467701803,0.0587555757193,21.7539825956,54.3857373379
3572000000,0.357241614977,0.0585563806921,21.6799667624,54.2006311108
3610000000,0.355924633539,0.0583418780813,21.6003609899,54.0029732224
3649000000,0.354561876439,0.0581130670842,21.5164588167,53.7937793011
3690000000,0.353162497306,0.0578827572236,21.4313266522,53.5810284616
3730000000,0.351745252186,0.0576517504135,21.3456044418,53.3667352027
3762000000,0.349143568834,0.057226157915,21.1879057801,52.972631419
3800000000,0.345603730934,0.0566457529858,20.9730443118,52.4357321086
3840000000,0.341278076717,0.0559363948329,20.7104602816,51.7795042541
3883000000,0.336818010826,0.0552058261113,20.4398782093,51.1013939027
3928000000,0.332436102084,0.0544945887412,20.1754987425,50.4397290797
3963000000,0.327794730691,0.0537371121866,19.8945551824,49.7371052188
4011000000,0.322915645518,0.052937995855,19.5985970587,48.9972914282
4045000000,0.317879566887,0.0521121321801,19.2928856144,48.2329882646
4082000000,0.312637893406,0.0512532909221,18.9748589222,47.4379201775
4143000000,0.307265223353,0.0503730318332,18.6488941403,46.6229218088
4182000000,0.302189921161,0.0495461230738,18.3419962281,45.8551557372
4200000000,0.297408674657,0.048762705244,18.0512584961,45.1285281889
4248000000,0.292891780105,0.0480194179527,17.7765114443,44.4419261547
4275000000,0.288306009909,0.0472651189907,17.4976441506,43.7449156178
4326000000,0.283641439214,0.0465029891512,17.2151198916,43.0383836229
4359000000,0.279113019989,0.045757640485,16.9396300189,42.3498587124
4405000000,0.274692409705,0.0450311625743,16.6709479712,41.6783257234
4470000000,0.270376037219,0.044321786252,16.4085932726,41.0225324089
4485000000,0.266840543803,0.0437439298975,16.1944075736,40.4868742076
4531000000,0.264266148862,0.0433200617421,16.0377436137,40.093797432
4573000000,0.261115000711,0.0428076597018,15.8474286852,39.6175999605
4596000000,0.257344279313,0.042189566871,15.6185976352,39.0455579947
4657000000,0.253131900428,0.0414979774227,15.3627165641,38.4058358214
4699000000,0.250475220875,0.0410610533732,15.2011702056,38.0018766184
4722000000,0.249221652224,0.0408549980333,15.124989776,37.8129474886
4761000000,0.248375687931,0.0407350088191,15.077790209,37.6932141529
4808000000,0.246810985354,0.0404897040589,14.9853176784,37.4611637017
4844000000,0.244777844803,0.0401482678074,14.8601338174,37.1490101446
4878000000,0.241360148288,0.0395839859168,14.651831153,36.628614908
4936000000,0.23660189533,0.038801275047,14.3624488632,35.904340072
4967000000,0.231767013891,0.0380111478546,14.0695646126,35.1724341447
5014000000,0.227032126965,0.0372340339088,13.781995413,34.4541155872
5047000000,0.22291899983,0.0365580630982,13.5319873516,33.8295674868
5080000000,0.21955678617,0.036005882201,13.3277095438,33.3191773723
5147000000,0.216748318387,0.0355478947619,13.1577976362,32.8943890331
5184000000,0.215207041057,0.0352975798909,13.0647821697,32.661884579
5216000000,0.214724546039,0.0352196119306,13.035756642,32.5895139904
5248000000,0.215216888905,0.0353000215652,13.0655660976,32.6633404816
5316000000,0.214838567773,0.0352278676826,13.0403615728,32.6013126754
5345000000,0.213513412225,0.0350028160196,12.9582036559,32.396671025
