%time,field0,field1,field2,field3,field4,field5,field6,field7
1823000000,-0.000149842752188,1.34489638581e-05,-0.000151630096794,1.26258528044e-05,-19.0003719026,-19.0004268791,6.53287393259e-05,9.95951876572e-05
1851000000,-0.000149093648575,1.35468424934e-05,-0.00015085641104,1.27155896534e-05,-20.0,-20.0,4.96941082587e-05,9.96035236095e-05
1878000000,-0.000148974063089,1.36675148412e-05,-0.00015070841877,1.28286055658e-05,-20.0,-20.0,3.19801145601e-05,9.93021773126e-05
1932000000,-0.000148578708922,1.38321976895e-05,-0.000150281610718,1.2986102073e-05,-20.0,-20.0,1.23549933375e-05,9.86581571126e-05
1976000000,-0.000148336522152,1.39685823337e-05,-0.000150005547739,1.31157712681e-05,-20.0,-20.0,-9.0045728321e-06,9.7667306472e-05
2016000000,-0.000148772071117,1.4065118291e-05,-0.000150404567292,1.32059916397e-05,-20.0,-20.0,-3.18614346523e-05,9.63376024823e-05
2050000000,-0.000135416422947,1.32217952038e-05,-0.000137010681317,1.23567313166e-05,-20.0,-20.0,-5.58974595886e-05,9.43707147024e-05
2079000000,-0.000139974859571,1.32837795189e-05,-0.000141689801732,1.23985361375e-05,-20.0,-20.0,-8.10185523104e-05,9.54521960792e-05
2119000000,-0.00015754189719,1.37452184651e-05,-0.000159652670844,1.28189526687e-05,-20.0,-20.0,-0.000107563097312,9.6798989515e-05
2154000000,-0.000163064868133,1.40126977982e-05,-0.000165812533232,1.30611963295e-05,-20.0,-20.0,-0.000135875146279,9.84286123978e-05
2205000000,-0.000161455083293,1.46270883833e-05,-0.000164715797041,1.3677902536e-05,-20.0,-20.0,-0.000166235706341,9.84756232597e-05
2239000000,-0.000160817131293,1.47490763921e-05,-0.000164440983588,1.38063161115e-05,-20.0,-20.0,-0.000198045423843,9.65042286973e-05
2283000000,-0.000157920829042,1.4710587473e-05,-0.000161725049223,1.37760026938e-05,-20.0,-20.0,-0.000231049026738,9.28600498339e-05
2336000000,-0.000151343285656,1.46533632733e-05,-0.000155212301248,1.37228535824e-05,-20.0,-20.0,-0.000264524745604,8.82072482956e-05
2369000000,-0.000147337248423,1.4644770982e-05,-0.000151201840423,1.37183010709e-05,-20.0,-20.0,-0.000297799251653,8.31429977775e-05
2401000000,-0.000145576542501,1.4713280994e-05,-0.000149400123382,1.37897075242e-05,-20.0,-20.0,-0.000330345250971,7.78621671447e-05
2449000000,-0.000140045421834,1.45063553188e-05,-0.000143798284013,1.35838368662e-05,-19.7700808496,-19.7687567846,-0.000361929785141,7.22373004785e-05
2492000000,-0.000137255586609,1.44601975382e-05,-0.000140926399139,1.35367486832e-05,-19.7146199392,-19.7122232309,-0.000389239868206,6.6462259688e-05
2530000000,-0.000131867420417,1.42789432156e-05,-0.000135460604394,1.33500716737e-05,-19.8019543663,-19.7986699168,-0.000413333859285,6.02529067551e-05
2568000000,-0.000126474556885,1.40404926212e-05,-0.000129997556909,1.31042552441e-05,-19.9664188257,-19.9624095053,-0.000433024439796,5.38955732174e-05
2600000000,-0.000120351663377,1.38525448638e-05,-0.000123813490116,1.29062216193e-05,-20.0,-20.0,-0.000446880085348,4.75132653751e-05
2656000000,-0.000112739457419,1.35850813476e-05,-0.000116149210058,1.26248591953e-05,-20.0,-20.0,-0.000455005357454,4.11667670831e-05
2690000000,-0.000104472510355,1.33311072792e-05,-0.000107836473152,1.23546971385e-05,-20.0,-20.0,-0.000455890004964,3.50726633687e-05
2728000000,-9.52461867677e-05,1.2996342208e-05,-9.84727163143e-05,1.20151325624e-05,-20.0,-20.0,-0.000449368042197,2.93136862729e-05
2791000000,-8.55857256891e-05,1.26163902912e-05,-8.86360364174e-05,1.16188660052e-05,-20.0,-20.0,-0.000434230630413,2.40414261202e-05
