%time,field.x,field.y,field.z
0,0.0,0.0,0.0
0,0.0,0.0,0.0
162000000,0.0,0.0,0.0
477000000,0.0,0.0,0.0
813000000,0.0,0.0,0.0
1074000000,0.0,0.0,0.0
1380000000,0.0,0.0,0.0
1680000000,0.0,0.0,0.0
2059000000,0.0,0.0,0.0
2382000000,0.0,0.0,0.0
2673000000,0.0,0.0,0.0
2994000000,0.0,0.0,0.0
3345000000,0.0,0.0,0.0
3663000000,0.0,0.0,0.0
4005000000,0.0,0.0,0.0
4249000000,0.0,0.0,0.0
4603000000,0.0,0.0,0.0
4901000000,0.0,0.0,0.0
5314000000,0.0,0.0,0.0
5633000000,0.0,0.0,0.0
6041000000,0.0,0.0,0.0
6329000000,0.0,0.0,0.0
6675000000,0.0,0.0,0.0
6988000000,0.0,0.0,0.0
7237000000,0.0,0.0,0.0
7570000000,0.0,0.0,0.0
7778000000,0.0,0.0,0.0
8071000000,0.0,0.0,0.0
8392000000,0.0,0.0,0.0
8685000000,0.0,0.0,0.0
9064000000,0.0,0.0,0.0
9347000000,0.0,0.0,0.0
9609000000,0.0,0.0,0.0
9837000000,0.0,0.0,0.0
10308000000,0.0,0.0,0.0
10589000000,0.0,0.0,0.0
10915000000,0.0,0.0,0.0
11205000000,0.15,0.0,0.0
11600000000,0.15,0.0,0.0
11863000000,0.15,0.0,0.0
12134000000,0.15,0.0,0.0
12451000000,0.15,0.0,0.0
12767000000,0.15,0.0,0.0
13038000000,0.15,0.0,0.0
13440000000,0.15,0.0,0.0
13708000000,0.0,0.0,0.0
14068000000,0.0,0.0,0.0
14347000000,0.0,0.0,0.0
14705000000,0.0,0.0,0.0
15036000000,-0.15,0.0,0.0
15250000000,-0.15,0.0,0.0
15560000000,-0.15,0.0,0.0
15955000000,-0.15,0.0,0.0
16281000000,0.0,0.0,0.0
16638000000,0.0,0.0,0.0
17035000000,0.0,0.0,0.0
17251000000,0.0,0.0,0.0
17592000000,0.0,0.0,0.0
17863000000,0.0,0.0,0.0
18270000000,0.0,0.0,0.0
18600000000,0.0,0.0,0.0
18817000000,0.0,0.0,0.0
19141000000,0.0,0.0,0.0
19365000000,0.0,0.0,0.0
19801000000,0.0,0.0,0.0
20144000000,0.0,0.0,0.0
20478000000,0.0,0.0,0.0
20913000000,0.0,0.0,0.0
21390000000,0.0,0.0,0.0
21672000000,0.0,0.0,0.0
22001000000,0.0,0.0,0.0
22438000000,0.0,0.0,0.0
22814000000,0.0,0.0,0.0
23130000000,0.0,0.0,0.0
23398000000,0.0,0.0,0.0
23788000000,0.0,0.0,0.0
24169000000,0.0,0.0,0.0
24426000000,0.0,0.0,0.0
24808000000,0.0,0.0,0.0
25140000000,0.0,0.0,0.0
25415000000,0.0,0.0,0.0
25762000000,0.0,-0.15,0.0
25985000000,0.0,-0.15,0.0
26360000000,0.0,-0.15,0.0
26713000000,0.0,-0.15,0.0
26989000000,0.0,-0.15,0.0
27498000000,0.0,-0.15,0.0
27861000000,0.0,0.0,0.0
28186000000,0.0,0.0,0.0
28433000000,0.0,0.0,0.0
28800000000,0.0,0.0,0.0
29096000000,0.0,0.15,0.0
29578000000,0.0,0.15,0.0
29897000000,0.0,0.15,0.0
30153000000,0.0,0.15,0.0
30478000000,0.0,0.0,0.0
30850000000,0.0,0.0,0.0
31083000000,0.0,0.0,0.0
31415000000,0.0,0.0,0.0
31679000000,0.0,0.0,0.0
31958000000,0.0,0.0,0.0
