%time,field0,field1,field2,field3,field4,field5,field6,field7
43000000,2.6904930515e-43,2.10194769649e-45,2.6904930515e-43,2.10194769649e-45,-2.68002104415,-2.68002104415,-8.8306955663e-24,-5.20509662927e-27
43000000,7.13879647454e-16,-3.02851964782e-18,7.14882534463e-16,-3.05562470214e-18,-15.3970574673,-15.3970574673,1.13959323182e-20,6.08059753898e-19
91000000,-5.62515997178e-16,-2.21062869969e-18,-5.63999998902e-16,-2.237733754e-18,-20.0,-20.0,1.53953370038e-20,-2.46544271528e-18
127000000,-1.11172268997e-15,-1.55895305555e-18,-1.11368103014e-15,-1.61316316417e-18,-20.0,-20.0,1.61622286698e-19,-2.36922752881e-18
162000000,-8.61864721878e-12,2.77250227652e-14,5.49152548081e-12,-1.67056635784e-14,-20.0,-20.0,-6.10955649062e-14,1.77591248119e-15
202000000,-0.00127681628968,8.17282006461e-06,-0.00124915587495,7.98570350534e-06,-20.0,-20.0,-1.05162834916e-07,0.000281179452405
258000000,-0.0145704433132,8.92754762169e-05,-0.0145507391146,8.89864388287e-05,-20.0,-20.0,-8.83723613249e-06,4.37163916624e-05
285000000,-0.00588448790624,6.26635807689e-05,-0.00587535469359,6.2318316608e-05,-20.0,-20.0,-1.29768594532e-05,0.000182541004871
320000000,-0.00474142817151,6.52334882603e-05,-0.00473979761125,6.48614024657e-05,0.943535384795,0.943486846474,-1.8860826517e-05,0.00019344232804
363000000,-0.0037138271257,6.27400943675e-05,-0.00371452130647,6.23767753586e-05,19.4161848691,19.4160785471,-2.37261708257e-05,0.000152578411428
405000000,-0.00359498341234,6.28494542084e-05,-0.00359591209247,6.24850297306e-05,20.0,20.0,-2.63079781488e-05,-5.02405135198e-06
453000000,-0.00419053859625,7.65418412913e-05,-0.00419105947416,7.61695059002e-05,20.0,20.0,-2.25360248659e-05,0.000134878928742
479000000,-0.00310373228786,7.17351086809e-05,-0.00310378785887,7.13511072569e-05,20.0,20.0,-2.1321724807e-05,0.000149678880171
500000000,-0.0024099972893,6.53747210318e-05,-0.00240977165503,6.4977725284e-05,20.0,20.0,-2.01315092866e-05,0.000136730399438
580000000,-0.00226321303768,6.44371810469e-05,-0.00226278846286,6.40254181741e-05,20.0,20.0,-1.61110871673e-05,0.000124579274785
611000000,-0.0022257007895,6.60604667001e-05,-0.00222507970144,6.5632045045e-05,20.0,20.0,-9.28866048689e-06,0.000118370486222
643000000,-0.00217579695896,6.85701332375e-05,-0.00217500976228,6.81211046205e-05,20.0,20.0,1.30957261894e-06,0.000117025117968
