%time,field0,field1,field2,field3
8604000000,0.0515642354862,0.00850465196895,3.14355276172,7.85334390025
8653000000,0.0507431092492,0.00837133218515,3.09401252161,7.72940192553
8681000000,0.0504376779312,0.00832168902492,3.07557465839,7.68336393273
8717000000,0.0505523118194,0.00834041513982,3.08251927164,7.70079021793
8767000000,0.0507317123134,0.00836979450859,3.09341430325,7.72925664125
8806000000,0.0508814335357,0.00839185910744,3.10194876477,7.75068992084
8841000000,0.0509874366302,0.00840918347109,3.10836516096,7.76658528619
8884000000,0.0503259330752,0.00830160044794,3.06840401392,7.66660957726
8928000000,0.0489691756453,0.00807964087814,2.98615839217,7.4610511393
8962000000,0.0474713768046,0.00783396187187,2.89521869498,7.23382387188
9005000000,0.0458968240671,0.00757542689132,2.79954662709,6.99379524399
9045000000,0.0442530840946,0.00730766475137,2.70015328038,6.74512510727
9097000000,0.042499024677,0.00702049894387,2.59377365211,6.47918938558
9121000000,0.04064388594,0.00671604164662,2.48109952312,6.19762064791
9162000000,0.0387320165594,0.00640213521133,2.36494828705,5.90731316015
9206000000,0.0367788979043,0.00608167723416,2.2463396067,5.61079676316
9244000000,0.0347907970844,0.00575568646101,2.12565330311,5.30906792956
9282000000,0.0331962242671,0.00549414779036,2.02883768029,5.06703049556
9331000000,0.0319780995043,0.00529413440295,1.9548205208,4.88143705847
9376000000,0.0310812805841,0.00514549289239,1.90001912245,4.74438016139
9408000000,0.030458485954,0.00504385875687,1.86231218308,4.64993353127
9440000000,0.0300752337667,0.00498065272811,1.8389559052,4.59139060207
9485000000,0.0300363146774,0.00497384294114,1.83648543627,4.58503081598
9526000000,0.0302977381755,0.0050164180722,1.85229122594,4.62560443527
9558000000,0.03050564763,0.00504800706042,1.86434320823,4.65603470433
9609000000,0.0306352427032,0.00506764476741,1.8718398305,4.67481838557
9638000000,0.0307034105394,0.0050779001992,1.87576292693,4.68468810172
9683000000,0.0307741425874,0.00508862259462,1.87982716099,4.69492045176
9720000000,0.030848413506,0.00510000486068,1.88411391455,4.70456506365
9769000000,0.0306524102494,0.00506890283785,1.87242677121,4.67552517791
9802000000,0.0302530720207,0.00500230046315,1.84791702222,4.61463783657
9843000000,0.0296678844642,0.00490482643379,1.81203685466,4.52520541216
9882000000,0.0285341593797,0.00471815996187,1.7430276904,4.35279801419
9933000000,0.0268837692527,0.00444760117581,1.64284962138,4.10301084181
9973000000,0.0253407091283,0.00419361038376,1.5489527593,3.86845770132
10006000000,0.0239167198879,0.00395923730307,1.46230706818,3.65196086212
10042000000,0.022596251394,0.00374230927695,1.38205043005,3.45138966001
10086000000,0.0211593049442,0.00350669918799,1.29491749722,3.23339158941
10124000000,0.0196054348342,0.00325206251794,1.20070420649,2.99773191682
10166000000,0.0183660959108,0.0030490055336,1.12556976145,2.8097797697
10205000000,0.0174231475861,0.0028946074614,1.06842850097,2.66687489658
10238000000,0.0167194611469,0.00277953120479,1.0258205125,2.56025150662
10286000000,0.0162353886861,0.00269871365674,0.996156720642,2.48707892791
10308000000,0.0158416525576,0.00263800074328,0.973139661425,2.42929255902
10362000000,0.0155672162373,0.00259250830435,0.956390820161,2.38748126875
10396000000,0.0153478403635,0.00255708579779,0.943211727969,2.35462191658
10452000000,0.0151848985849,0.00253075574552,0.933419610362,2.33031743328
10487000000,0.0150545120418,0.00250939448968,0.925502069097,2.30939044504
10517000000,0.0149255859589,0.00249028685375,0.918128098353,2.29063141219
10568000000,0.0145093360081,0.00242274514339,0.893181448319,2.22804029351
10607000000,0.0137872895947,0.00230396492188,0.849400349789,2.11837136724
10647000000,0.0128304312651,0.002146730793,0.791353261256,1.97311368291
10687000000,0.0117763710337,0.00197376614922,0.727444910287,1.81426982236
10726000000,0.0106644918555,0.00178960348206,0.659614930917,1.64439483067
10783000000,0.00969929445804,0.00163178768879,0.601184146643,1.49782446229
10804000000,0.00891320165417,0.00150406371437,0.553777097235,1.37893215547
10854000000,0.00791784024363,0.0013414477352,0.493531423212,1.22810335648
10898000000,0.00675006811142,0.00114894476967,0.422450872418,1.05011142263
10932000000,0.00541619324263,0.00092793148484,0.340999072305,0.846576118294
10959000000,0.00418615542633,0.000726702080687,0.266455948376,0.660109519189
10998000000,0.00308757805142,0.000546509848183,0.199773038906,0.493366367698
11048000000,0.00244001760468,0.000440149280153,0.160435753148,0.39497623874
11078000000,0.00220774852586,0.000401893971209,0.146305511133,0.359588722508
11122000000,0.00233794444121,0.000424662990395,0.154528761171,0.379982297642
11161000000,0.0025419909524,0.000457501115077,0.166768631053,0.409708510672
11200000000,0.00278715452399,0.000498562362324,0.181843026109,0.44716234772
11246000000,0.00257055552109,0.000462195913462,0.168266181157,0.413686104726
11280000000,0.0019171521268,0.000353432170639,0.128051356042,0.314706416891
11329000000,0.000918345759181,0.000186512843966,0.0665482154859,0.161743158999
11367000000,-0.000192813582839,2.459369344e-06,-0.00146485078437,-0.00793400415494
11410000000,-0.00137662122639,-0.000192207349975,-0.0735739487394,-0.18790460597
11448000000,-0.00262207562401,-0.000396761302403,-0.149355853279,-0.377170762011
11490000000,-0.0038093475553,-0.00059176554192,-0.22158758452,-0.557486907108
11523000000,-0.00493771299673,-0.000777287638438,-0.29027064744,-0.728970716765
11560000000,-0.00602098284043,-0.000955613645624,-0.356250077291,-0.893697716472
11600000000,-0.00706954020758,-0.00112839045275,-0.42014582326,-1.05319344507
11640000000,-0.00808844787672,-0.0012953352148,-0.482018501889,-1.20780018288
11685000000,-0.0088854108861,-0.0014257213597,-0.530375322212,-1.32857511627
11724000000,-0.00932546496583,-0.00149762561157,-0.557071411591,-1.39524003302
11759000000,-0.00923332846188,-0.00148227700557,-0.551460669915,-1.38112692446
11800000000,-0.0086709996943,-0.00138991967757,-0.517325045135,-1.29570029222
11843000000,-0.00792000025013,-0.00126738998113,-0.471903640691,-1.18201369
11881000000,-0.00795898959422,-0.00127359054844,-0.474251273552,-1.18780201507
11920000000,-0.00859746702575,-0.00137824380729,-0.51301913172,-1.28464086344
11962000000,-0.00932720998573,-0.00149791972077,-0.5573367439,-1.39533198234
12003000000,-0.0100739524942,-0.00162043381282,-0.602696193025,-1.50867067299
12048000000,-0.0109116453181,-0.00175781564409,-0.653563483461,-1.63572116473
12084000000,-0.0118167825342,-0.00190652233763,-0.708583684168,-1.77319148193
12109000000,-0.0128066174782,-0.0020688283317,-0.768678611467,-1.92331933025
12169000000,-0.0140066428201,-0.00226578504771,-0.841643195526,-2.10545897816
12212000000,-0.015380799429,-0.00249135781523,-0.92518037625,-2.31406836719
12244000000,-0.0168561454796,-0.00273326406694,-1.01479546415,-2.53791991739
12299000000,-0.0182203243574,-0.00295703507099,-1.09766999133,-2.74491613069
12322000000,-0.0194750990489,-0.00316294840093,-1.173916902,-2.9353241716
12362000000,-0.0207440943708,-0.00337111857773,-1.25100400263,-3.12788324815
12404000000,-0.0221071388947,-0.00359466382534,-1.33378361243,-3.33466581244
12438000000,-0.0235394867361,-0.00382957035177,-1.42076482773,-3.5519751998
12472000000,-0.0246306593645,-0.00400853600735,-1.48703316609,-3.71749988729
12534000000,-0.0253829432228,-0.00413197768852,-1.53273743218,-3.83161209749
12557000000,-0.0258923600672,-0.00421562027089,-1.5636913385,-3.90889189339
12606000000,-0.0261808385227,-0.00426301554548,-1.58122933894,-3.95262080803
12649000000,-0.0262872900398,-0.00428060039317,-1.58772617413,-3.9687518379
12681000000,-0.0264795459178,-0.00431224655185,-1.59942880124,-3.9978847074
12721000000,-0.0267510322672,-0.00435687453839,-1.61593828435,-4.03903876006
12777000000,-0.0274992827017,-0.00447968794129,-1.66138812479,-4.15253823553
12809000000,-0.0289699535437,-0.00472084096181,-1.75066186871,-4.37557698879
12835000000,-0.0305783423991,-0.00498465936873,-1.84831374362,-4.61957364534
12889000000,-0.0322534457258,-0.00525939272231,-1.95000989696,-4.87366063739
12921000000,-0.0340091447094,-0.00554734767631,-2.05659988746,-5.13999424821
12979000000,-0.0356317662313,-0.00581344076562,-2.15510313521,-5.38610361663
13001000000,-0.037135299806,-0.00605960337439,-2.24628772096,-5.61394321942
13040000000,-0.0390218553275,-0.00636896407288,-2.36080941739,-5.90009022765
13087000000,-0.041233758099,-0.00673154992683,-2.49505236149,-6.23553854527
13124000000,-0.0437046978225,-0.00713660146132,-2.64501663529,-6.61029181065
13162000000,-0.0456986480492,-0.00746349247001,-2.76603895995,-6.91266985445
13245000000,-0.0472483964531,-0.00771748455216,-2.86008473793,-7.14762817525
13248000000,-0.0480073010919,-0.00784146988808,-2.90605246991,-7.26241942494
13279000000,-0.0484022002188,-0.00790642036404,-2.93006925841,-7.32225239825
13344000000,-0.0482910209488,-0.00788839051066,-2.92336794669,-7.30530228365
13362000000,-0.0481216367031,-0.00786046985448,-2.91305618598,-7.27934585795
13406000000,-0.0479334859558,-0.00782980222832,-2.90167892607,-7.25069776848
13440000000,-0.0477336217925,-0.00779723210951,-2.8895945378,-7.22027117415
13478000000,-0.0476610682828,-0.00778540787305,-2.88520930298,-7.20910789368
13532000000,-0.047814547052,-0.00781062943221,-2.89454024817,-7.2322256361
13560000000,-0.0483889925647,-0.0079048401759,-2.92941545848,-7.31920028989
13610000000,-0.0494186522724,-0.00807363769911,-2.99190979017,-7.47522031877
13652000000,-0.0508407667759,-0.00830673786907,-3.07821523323,-7.69076906892
13684000000,-0.0526203187747,-0.00859840705515,-3.18620790563,-7.96052972928
13722000000,-0.0546274646264,-0.00892742684189,-3.30802234179,-8.26483427892
13764000000,-0.0565474161905,-0.00924268201299,-3.42495483916,-8.55626193289
13799000000,-0.0581217355577,-0.00950147025379,-3.52090801628,-8.79529538663
13848000000,-0.0594375111562,-0.0097175126947,-3.60105672054,-8.99492068766
13882000000,-0.0603885889478,-0.00987355478954,-3.65898641022,-9.13909944869
13938000000,-0.0610423562685,-0.00998080045107,-3.69883108704,-9.23811242904
13965000000,-0.0615167896765,-0.0100586013421,-3.72775927374,-9.30987801137
14010000000,-0.0618328539547,-0.0101106120826,-3.74709398803,-9.3576963804
14039000000,-0.0620219292371,-0.0101417740837,-3.75869834943,-9.38621737493
14079000000,-0.0621734662624,-0.0101667432108,-3.76800171525,-9.4090346199
14123000000,-0.0623211732725,-0.0101912425167,-3.77709553194,-9.43133253052
14160000000,-0.0626403352534,-0.0102435489085,-3.79651828352,-9.47950508876
14204000000,-0.0631014443366,-0.0103191111976,-3.82454471684,-9.54919452061
14256000000,-0.0637091184079,-0.0104187008655,-3.86145815269,-9.64111801915
14281000000,-0.0640741044987,-0.0104786641625,-3.88367165429,-9.69631150552
14324000000,-0.0642330270599,-0.0105046572517,-3.89333169952,-9.72010813557
14366000000,-0.0644293327447,-0.0105368618682,-3.90527459159,-9.74966486723
14407000000,-0.0647247604809,-0.0105852551657,-3.92321535155,-9.79418097597
14438000000,-0.0652363957919,-0.0106691334774,-3.95428395075,-9.87156126264
14491000000,-0.0659430552874,-0.0107851215723,-3.99721683939,-9.97856122179
14525000000,-0.066802776062,-0.0109259857568,-4.04938905895,-10.1087108543
14566000000,-0.0678172262349,-0.0110922107151,-4.11094875149,-10.2623154538
14602000000,-0.0689663130131,-0.0112805278832,-4.18068254141,-10.4363551969
14644000000,-0.0702253135074,-0.0114868676478,-4.25708668105,-10.6270887467
14691000000,-0.0712119143323,-0.0116485606944,-4.31695881661,-10.7764641792
14721000000,-0.072009628567,-0.011779327912,-4.36537530807,-10.8972453659
14759000000,-0.0728353679931,-0.0119146371258,-4.41548011535,-11.0222157196
14801000000,-0.0736981223062,-0.0120560504155,-4.46783885006,-11.1528523153
14840000000,-0.0741901435453,-0.0121366636986,-4.49769118117,-11.2272030605
14879000000,-0.0739041742142,-0.0120897931659,-4.48033791312,-11.1835565893
14919000000,-0.0729933004547,-0.0119404949264,-4.42506113475,-11.0450899743
14971000000,-0.0720717225133,-0.0117894592065,-4.36913821688,-10.9050172028
15010000000,-0.0711981572064,-0.0116462844083,-4.31612668491,-10.7722199916
15045000000,-0.0706172529397,-0.0115510776278,-4.28087491574,-10.6838252535
15087000000,-0.0703268266707,-0.0115034758029,-4.26324936899,-10.6395029491
15109000000,-0.0702889501455,-0.0114972568171,-4.26094709649,-10.6334863398
15159000000,-0.0704509635845,-0.0115238011469,-4.27077517151,-10.6578034499
15200000000,-0.0707863530858,-0.0115787494374,-4.29112148929,-10.7084097045
15241000000,-0.0712610970502,-0.0116565464277,-4.3199262786,-10.7801736051
15282000000,-0.0719170785565,-0.011764039679,-4.35972722851,-10.87942052
15320000000,-0.0727201188451,-0.0118956430707,-4.40845393635,-11.0009936112
15369000000,-0.0735372249756,-0.0120295368544,-4.45803083433,-11.1246883696
15401000000,-0.0742564479759,-0.0121474315862,-4.50167769569,-11.2335643088
15440000000,-0.0748459442571,-0.0122440170047,-4.53744165832,-11.3227360529
15483000000,-0.0752147447622,-0.0123044424032,-4.55981555171,-11.3784327153
15525000000,-0.0753715418343,-0.0123301250715,-4.56932534275,-11.4019767655
15557000000,-0.0756531365351,-0.0123762418955,-4.58640386083,-11.4444375873
15604000000,-0.076088541282,-0.0124475676698,-4.61281621519,-11.5102516747
15640000000,-0.0766537481533,-0.0125401521091,-4.64710187787,-11.5957404215
