%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
781000000,78,781000000,world,0.000360604227453,9.33391458196e-05,0.75644764429,-9.49011294036e-05,7.82523636498e-05,-9.39504737698e-06,0.999999992391
791000000,79,791000000,world,0.000398995237226,0.000122063656447,0.768487941361,-0.000108092258791,9.05505202036e-05,-9.38495619197e-06,0.999999990014
801000000,80,801000000,world,0.000435924286535,0.000149197513819,0.781015659803,-0.000122071908945,0.000103380364341,-9.37564457546e-06,0.999999987162
811000000,81,811000000,world,0.000471265746194,0.000174607327171,0.794015944728,-0.000136767755187,0.00011636067295,-9.36690959555e-06,0.999999983834
821000000,82,821000000,world,0.000512962094946,0.000206749982966,0.807474589955,-0.00015269842481,0.000130378130733,-9.35842998352e-06,0.999999979799
831000000,83,831000000,world,0.00056034223971,0.000244930801522,0.821378015593,-0.000169476066026,0.000145441098331,-9.3503780718e-06,0.999999975019
841000000,84,841000000,world,0.00060512228722,0.000280355365419,0.835713241167,-0.000185974916479,0.000160566302469,-9.34243868653e-06,0.999999969772
851000000,85,851000000,world,0.000647293242992,0.00031302763504,0.850464198992,-0.000202241723877,0.000176020452006,-9.34165275056e-06,0.999999964014
861000000,86,861000000,world,0.000686912521425,0.000343024841881,0.865597425184,-0.000218277129017,0.00019214554743,-9.356873395e-06,0.999999957674
871000000,87,871000000,world,0.000731702850311,0.000378725809791,0.881075614529,-0.000234940792304,0.000209290491862,-9.38699090534e-06,0.999999950456
881000000,88,881000000,world,0.000774177910227,0.000411999318949,0.896863427028,-0.000251000725517,0.000226656058278,-9.4310469967e-06,0.999999942768
891000000,89,891000000,world,0.000818367759042,0.000443235448902,0.91292735009,-0.000266214705565,0.000244856032292,-9.49127740535e-06,0.999999934543
901000000,90,901000000,world,0.000876681284581,0.000474577555507,0.929235593451,-0.000280699110533,0.000265107538635,-9.57507741462e-06,0.999999925417
911000000,91,911000000,world,0.000931491244106,0.000503393739247,0.945758017572,-0.000294232468515,0.000285270235059,-9.66966219124e-06,0.999999915977
921000000,92,921000000,world,0.000982886115637,0.000529900265715,0.962466008151,-0.000306883372261,0.00030498286766,-9.77492214464e-06,0.999999906356
931000000,93,931000000,world,0.00103103424361,0.000554335125188,0.979331398804,-0.000318695676643,0.00032392187979,-9.8902599451e-06,0.999999896705
941000000,94,941000000,world,0.00108411090537,0.0005758386597,0.996322035317,-0.000329514636987,0.000342630839278,-1.00235774503e-05,0.999999886962
951000000,95,951000000,world,0.00113587320204,0.000595571653956,1.0134056953,-0.00033921717214,0.000360778454292,-1.01671367982e-05,0.999999877334
961000000,96,961000000,world,0.00118447513951,0.000614078376274,1.03055186684,-0.000347810243398,0.000378226056677,-1.03182782322e-05,0.999999867933
971000000,97,971000000,world,0.00123016188409,0.000631603734897,1.04773164788,-0.000355319557881,0.000394924833327,-1.04763022885e-05,0.999999858836
981000000,98,981000000,world,0.00127505903083,0.000644812884737,1.06491765354,-0.000361491922071,0.000410917138679,-1.06472049777e-05,0.999999850179
991000000,99,991000000,world,0.00131750072133,0.000657693401735,1.08208392362,-0.0003667824614,0.0004258243698,-1.08237895308e-05,0.999999842014
1001000000,100,1001000000,world,0.0013577752155,0.000670464116312,1.09920584312,-0.000371267969009,0.000439514586697,-1.10057141483e-05,0.999999834433
1011000000,101,1011000000,world,0.00139605088449,0.000683311699722,1.11626044809,-0.000375062443471,0.000451930138254,-1.11922732656e-05,0.999999827481
1021000000,102,1021000000,world,0.00143042653591,0.000691750794107,1.13323066211,-0.000377873569992,0.000463340495348,-1.13877088324e-05,0.999999821199
1031000000,103,1031000000,world,0.00146364789522,0.000700848431181,1.15010335885,-0.000380237088313,0.000474118761171,-1.15872300032e-05,0.999999815248
1041000000,104,1041000000,world,0.00149601049867,0.000710757242421,1.16686608065,-0.00038216968068,0.000484274993841,-1.17905410158e-05,0.999999809643
1051000000,105,1051000000,world,0.00152778566877,0.000721592065498,1.18350694175,-0.000383695985743,0.000493782636849,-1.19972860664e-05,0.999999804406
1061000000,106,1061000000,world,0.00156120088226,0.000735274095385,1.20001459565,-0.000385025131746,0.000502765585095,-1.22064669667e-05,0.999999799417
1071000000,107,1071000000,world,0.00159471674255,0.000750226287312,1.21637821893,-0.000386017085019,0.000510973966876,-1.24189731478e-05,0.999999794871
1081000000,108,1081000000,world,0.00162815023737,0.000766129908289,1.23258747566,-0.000386655309321,0.000518301640848,-1.26347813439e-05,0.999999790851
1091000000,109,1091000000,world,0.00166166016483,0.000782988571948,1.24863249511,-0.000386925899356,0.000524746844974,-1.28536311029e-05,0.999999787382
1101000000,110,1101000000,world,0.00169538558902,0.00080079700937,1.26450384933,-0.00038679397533,0.000530431854084,-1.30754593635e-05,0.999999784431
1111000000,111,1111000000,world,0.00171878179054,0.000818091138391,1.28019254597,-0.000386099017784,0.000534251985561,-1.3292466226e-05,0.999999782663
1121000000,112,1121000000,world,0.00174327540958,0.000836389820706,1.29568996439,-0.000385002088541,0.000537412646738,-1.35128216178e-05,0.999999781389
1131000000,113,1131000000,world,0.00176904795081,0.000855681665041,1.31098924402,-0.00038350269678,0.000539923332216,-1.37363558912e-05,0.99999978061
1141000000,114,1141000000,world,0.00179623868388,0.000875953385698,1.32609124893,-0.000381573058262,0.000541769171459,-1.39631915644e-05,0.999999780347
1151000000,115,1151000000,world,0.00182323152145,0.00089680772567,1.3409992737,-0.000379165313454,0.000542761601564,-1.41925642289e-05,0.999999780721
1161000000,116,1161000000,world,0.00185023598167,0.000918171300892,1.35571648773,-0.000376266429793,0.000542928778379,-1.442467514e-05,0.999999781722
1171000000,117,1171000000,world,0.00187907686532,0.000940500393283,1.37024593954,-0.000372905634853,0.000542515625474,-1.46602988499e-05,0.999999783202
1181000000,118,1181000000,world,0.00190740191683,0.000962490215146,1.3845905701,-0.000368948048217,0.000541268969628,-1.48989795051e-05,0.999999785342
1191000000,119,1191000000,world,0.00193674516443,0.000984797175993,1.39875320402,-0.000364470565859,0.000539286764926,-1.5141085598e-05,0.999999788051
1201000000,120,1201000000,world,0.00196816364408,0.00100811559976,1.41273656037,-0.000359548405112,0.000536672418048,-1.53864386782e-05,0.999999791235
1211000000,121,1211000000,world,0.00200163625156,0.00103242420592,1.42654325779,-0.000354170102795,0.000533420813584,-1.56348427535e-05,0.999999794891
1221000000,122,1221000000,world,0.00203711812175,0.00105769611983,1.44017581631,-0.000348276004048,0.000529546545986,-1.58863083254e-05,0.999999799016
1231000000,123,1231000000,world,0.0020730802101,0.00108277403869,1.45363666343,-0.000341722969007,0.000524912770466,-1.61412036295e-05,0.999999803716
1241000000,124,1241000000,world,0.00211084246091,0.00110853966141,1.46692813001,-0.000334592573529,0.000519714470455,-1.63994766918e-05,0.999999808838
1251000000,125,1251000000,world,0.00215050095085,0.00113526193427,1.48005360611,-0.000326611938312,0.000514065480454,-1.66572794251e-05,0.999999814392
1261000000,126,1261000000,world,0.00219198294126,0.00116291863563,1.49302154603,-0.000317437128561,0.000507837472116,-1.69094834835e-05,0.999999820524
1271000000,127,1271000000,world,0.0022352107321,0.00119147374958,1.50584163224,-0.000307117165691,0.000500879588464,-1.7156179067e-05,0.999999827252
1281000000,128,1281000000,world,0.0022793198856,0.0012201509004,1.5185232241,-0.000295609121559,0.000493067195959,-1.73977108077e-05,0.999999834599
1291000000,129,1291000000,world,0.00232428863612,0.00124896933474,1.53107536163,-0.000282927421715,0.000484386211407,-1.76340848719e-05,0.999999842506
1301000000,130,1301000000,world,0.00236472137021,0.00126749684188,1.54350678784,-0.000267882024945,0.000474318100795,-1.78735585532e-05,0.999999851471
1311000000,131,1311000000,world,0.00240105892837,0.00127118585947,1.55582593435,-0.000250015247535,0.000462990196632,-1.8122157281e-05,0.999999861402
1321000000,132,1321000000,world,0.00243960862084,0.00127742663691,1.56804092154,-0.000231142561005,0.00045122695429,-1.83647982925e-05,0.999999871315
1331000000,133,1331000000,world,0.00248036173723,0.00128634979973,1.58015961609,-0.000211359882092,0.000439190028354,-1.86014094308e-05,0.999999881047
1341000000,134,1341000000,world,0.00251463606086,0.00128177383652,1.59219054567,-0.000189245653303,0.000425684562147,-1.88438859344e-05,0.999999891312
1351000000,135,1351000000,world,0.00255060526086,0.00127911230367,1.6041434668,-0.000166618764083,0.000411423841625,-1.9080541785e-05,0.999999901302
1361000000,136,1361000000,world,0.00258925008256,0.00128028308429,1.6160279644,-0.00014381591055,0.000396512008744,-1.93099805582e-05,0.999999910861
1371000000,137,1371000000,world,0.00263051538157,0.00128525358353,1.62785329701,-0.000120794003141,0.000381022910959,-1.95321797239e-05,0.999999919924
1381000000,138,1381000000,world,0.00266870669534,0.0012869651391,1.63962841024,-9.66969831742e-05,0.000364508828412,-1.97524770966e-05,0.999999928696
1391000000,139,1391000000,world,0.00270600049714,0.00128705817382,1.65136192997,-7.17573041394e-05,0.000347370475431,-1.99701249818e-05,0.999999936893
1401000000,140,1401000000,world,0.00274616822644,0.00129125460924,1.66306218044,-4.65985645228e-05,0.000330318873361,-2.01810358444e-05,0.999999944155
1411000000,141,1411000000,world,0.00278911404993,0.00129936461799,1.67473719917,-2.15461545855e-05,0.000313240083316,-2.03851103092e-05,0.9999999505
1421000000,142,1421000000,world,0.00283471492726,0.00131114046066,1.68639474071,3.12570442987e-06,0.000295732186258,-2.05824888276e-05,0.999999956055
1431000000,143,1431000000,world,0.00288281445432,0.0013262989535,1.69804228485,2.73390224348e-05,0.000277742055182,-2.07734177053e-05,0.99999996084
1441000000,144,1441000000,world,0.00292763407089,0.00133804275023,1.70968704779,5.17837368197e-05,0.000258693266102,-2.09632290187e-05,0.999999964978
1451000000,145,1451000000,world,0.00297258385477,0.00134952550102,1.72133551727,7.63265464639e-05,0.000239144052998,-2.1149438811e-05,0.999999968269
1461000000,146,1461000000,world,0.00302000501257,0.00136409633331,1.73299047839,0.000100624035682,0.000219527545275,-2.13299543103e-05,0.999999970614
1471000000,147,1471000000,world,0.0030671620847,0.00137953450223,1.7446530823,0.000124917704173,0.00019985451122,-2.15069966302e-05,0.999999971996
1481000000,148,1481000000,world,0.00311074746157,0.00139317380061,1.75632442955,0.000149275610201,0.000179920495963,-2.16829687617e-05,0.999999972438
1491000000,149,1491000000,world,0.0031568439783,0.00140943674622,1.7680055769,0.0001728528153,0.000159845422923,-2.18534198459e-05,0.999999972047
