%time,field0,field1,field2,field3,field4,field5,field6,field7
118000000,0.00232368074895,0.0163625852738,0.00818129263691,0.00793016568097,1.9842201695e-27,5.55204786948,-3.73473676615e-20,0.00183995879616
118000000,0.0133498377205,0.0940051072821,0.0470025536411,0.0455597977416,-4.46159866597e-15,31.8972122603,-2.14565317459e-19,0.0105707943539
126000000,0.0173407649467,0.1221078865,0.0610539432499,0.0591798762049,-1.67506860268e-17,41.4328677127,-2.78709510457e-19,0.0137309279729
169000000,0.0173407649473,0.122107886498,0.0610539432499,0.0591798762026,-1.55120040975e-12,41.4328677127,-2.78709510457e-19,0.0137309279732
205000000,0.0178669104355,0.120380071922,0.0610767912476,0.0574181650751,-0.00133689502157,41.450797364,-2.7888057703e-19,0.0137168086843
247000000,0.0126823112585,0.0976103912273,0.0474454252611,0.0486724732909,0.00218733675057,32.1782795401,-2.16476404312e-19,0.0106886385765
311000000,-0.0174858004647,-0.121629223902,-0.0610600333381,-0.0586990211062,0.000389887142252,-41.4398366528,2.78757031067e-19,-0.0137459485477
346000000,-0.0191579357116,-0.116111862743,-0.0611304237001,-0.0531522751005,0.00487815045147,-41.5199984225,2.79304143512e-19,-0.0137030722067
371000000,-0.0184387245042,-0.118485285639,-0.0610993404711,-0.0555845063724,0.00295440560091,-41.4859108583,2.79069417844e-19,-0.0137239244797
408000000,-0.0180235817454,-0.119854767172,-0.0610811062156,-0.0570041236945,0.001852222458,-41.4670179084,2.78934111472e-19,-0.0137348363443
451000000,-0.0177847294814,-0.120642782774,-0.0610705887652,-0.0578226849523,0.00121775970134,-41.4561111692,2.78856271793e-19,-0.0137408129675
479000000,-0.0176204716104,-0.121184651224,-0.0610634888831,-0.0583777447893,0.000780000218577,-41.4484889195,2.78802672877e-19,-0.0137450928958
523000000,-0.0174926610789,-0.121606123759,-0.0610581078765,-0.0588008983155,0.000438777338377,-41.442528147,2.78760892866e-19,-0.0137486968439
571000000,-0.0174062406809,-0.121890947549,-0.0610545666427,-0.059080966338,0.000208080970208,-41.4385219847,2.78732594192e-19,-0.0137515775882
610000000,-0.017363292544,-0.122032337707,-0.0610528931037,-0.0592147181669,9.35762575267e-05,-41.4365636262,2.78718489974e-19,-0.0137538515016
651000000,-0.017368688881,-0.1220142912,-0.0610532527846,-0.059188397067,0.000108154258904,-41.4368501534,2.7872020475e-19,-0.0137554369745
691000000,-0.0173709003775,-0.122006767913,-0.0610534727429,-0.0591730390449,0.000114180609622,-41.4369859418,2.78720875573e-19,-0.0137582749156
728000000,-0.0173802355627,-0.121975795783,-0.0610539763172,-0.0591351329838,0.000139063483126,-41.4374317077,2.78723885157e-19,-0.0137619562498
769000000,-0.0173876910061,-0.121951058231,-0.0610543852376,-0.0591044410996,0.000158832572025,-41.4377763219,2.78726287936e-19,-0.0137668116653
804000000,-0.0173910365538,-0.121939899724,-0.0610546085352,-0.0590881600442,0.000167587069601,-41.4379227286,2.78727352543e-19,-0.0137728196229
864000000,-0.0173911117434,-0.12193954557,-0.0610546843776,-0.0590833347434,0.000167587881725,-41.4379131567,2.78727351502e-19,-0.0137799085774
903000000,-0.0173945173199,-0.121928222066,-0.0610548923316,-0.0590679667155,0.000176453125011,-41.4380522135,2.78728445923e-19,-0.0137878576556
937000000,-0.015003344917,-0.105136702503,-0.0526521328787,-0.0509333445539,-2.81777387993e-05,-35.7353421939,2.40375828841e-19,-0.0119069191306
981000000,-0.00887248368598,-0.0620048351456,-0.0310802591105,-0.0300322155073,-0.000222240782819,-21.0957341288,1.41906397376e-19,-0.00706507216197
1014000000,0.000117032898538,0.00130003885049,0.000571066795614,0.000652702306298,-0.000395739250544,0.383982321983,-2.57518251104e-21,4.31521554616e-05
1050000000,0.00975054532157,0.0690919917925,0.0344737695819,0.0335041843722,-0.0005710299614,23.3916127171,-1.57335212652e-19,0.00765699082161
1103000000,0.0173010147001,0.122241584644,0.061053361615,0.0592590927187,0.000137490422142,41.4284740087,-2.7869523713e-19,0.0136226755532
1139000000,0.0173036763494,0.1222328188,0.0610534370463,0.0592524621866,0.000129946193625,41.4286378247,-2.78696123727e-19,0.013611186995
1177000000,0.0173060648657,0.122224945214,0.0610535032365,0.05924657845,0.000123096612921,41.4287924806,-2.786969207e-19,0.0135996945633
1208000000,0.0173079955059,0.122218572303,0.061053552585,0.0592420397446,0.00011743186838,41.4289296157,-2.78697567711e-19,0.0135884200713
1249000000,0.0173095617051,0.122213392089,0.061053589444,0.0592385146675,0.000112707108464,41.429053383,-2.78698094841e-19,0.0135776162639
1295000000,0.0171825649083,0.121305113803,0.0606013807985,0.0587981609231,-2.32945468605e-05,41.122429258,-2.76629567937e-19,0.0134658931839
1334000000,0.0161271957879,0.113861883698,0.0568813310569,0.0551908861378,-0.000153462476132,38.598150161,-2.5964358164e-19,0.0126202422423
1374000000,0.0147019770793,0.103816382063,0.0518598237566,0.0503226473271,-0.000276647306712,35.1906560274,-2.3671666721e-19,0.0114832654393
1414000000,0.0130514836281,0.0921865176167,0.0460458350407,0.0446867658963,-0.000393044549569,31.2453518325,-2.10172282948e-19,0.0101695620825
1456000000,0.0118052968988,0.0834050094695,0.041655821428,0.040431476204,-0.000501989902195,28.2663841329,-1.9012852526e-19,0.00917809768806
1491000000,0.0109201492825,0.077168204924,0.0385377874447,0.0374097897533,-0.000603754941458,26.1506029804,-1.75891507379e-19,0.00847476514757
1527000000,0.0103148729912,0.0729027514438,0.0364053485389,0.0353435365429,-0.000699322360032,24.7036622746,-1.66153896376e-19,0.00799553734752
1565000000,0.0104422749706,0.0737936648071,0.0368515851463,0.0357757635188,-0.000789225713,25.0066739818,-1.68188115733e-19,0.00809890067106
1621000000,0.0111414248114,0.0787128933361,0.0393116232507,0.0381606903198,-0.000872755730966,26.6762913478,-1.79415450842e-19,0.00865780121367
1646000000,0.0123578895828,0.0872320396124,0.0435785840576,0.0422854152639,-0.000961867793602,29.5722158843,-1.98892267681e-19,0.00962618939919
1696000000,0.0140205438061,0.0989525845012,0.0494365872807,0.0479691761518,-0.00103036387938,33.5477327343,-2.25631351272e-19,0.0109555345026
1728000000,0.0160318463465,0.113120944155,0.056519693407,0.0548379857856,-0.00109592879254,38.3546321505,-2.57963241266e-19,0.0125636009488
1755000000,0.0173195191797,0.122180258032,0.0610537064753,0.0592223769622,7.9433069086e-05,41.4301450681,-2.78701522016e-19,0.0135990992717
1804000000,0.0173164145723,0.122190495576,0.0610535630616,0.0592333946178,8.75482222495e-05,41.4300154394,-2.78700514167e-19,0.013620457136
1848000000,0.0173140905167,0.122198281388,0.0610534577449,0.0592418985983,9.46070878662e-05,41.4298237171,-2.78699746283e-19,0.0136444041328
1888000000,0.0173174032703,0.122187506015,0.0610535905242,0.0592317232753,8.69093344891e-05,41.4298606596,-2.7870082516e-19,0.0136699997582
1932000000,0.0173166174672,0.122190216513,0.0610535492772,0.0592351605492,8.98383951435e-05,41.4297422139,-2.78700561483e-19,0.0136966333897
1967000000,0.0173148876109,0.122196008139,0.0610534679536,0.0592416814058,9.49860504231e-05,41.4296128527,-2.78699987826e-19,0.0137237435684
2014000000,0.0173142938824,0.122198041109,0.0610534328671,0.059244493134,9.69877334998e-05,41.4295468563,-2.78699788009e-19,0.0137508136848
2048000000,0.0173151242674,0.122195380886,0.0610534582169,0.059242559395,9.52334264815e-05,41.4295414776,-2.78700054851e-19,0.0137774973599
2102000000,0.0173166963009,0.122190284154,0.0610535162994,0.0592380986049,9.16070986704e-05,41.4295590834,-2.78700564013e-19,0.0138033037075
2128000000,0.0173184533138,0.122184587109,0.0610535838256,0.0592329515577,8.75943252475e-05,41.4295743608,-2.78701132707e-19,0.0138277956301
2168000000,0.0173197800939,0.12218031387,0.0610536344743,0.0592291659098,8.47945735495e-05,41.4295628075,-2.78701560409e-19,0.0138503032116
2212000000,0.0173207630992,0.122177178851,0.0610536709706,0.0592265120995,8.29540268401e-05,41.4295311458,-2.78701875225e-19,0.0138703433487
2243000000,0.0173206842111,0.122162449075,0.0610489596366,0.0592168246853,0.000225093058002,41.4261047482,-2.78685552616e-19,0.0138859819681
2298000000,0.0173228525397,0.122170500423,0.0610537502959,0.0592207028762,7.8975073084e-05,41.4294682398,-2.78702547577e-19,0.0139006093705
2327000000,0.0173235262146,0.122168383903,0.0610537750749,0.059218985223,7.7972550296e-05,41.4294204553,-2.78702761496e-19,0.0139098617536
2379000000,0.0173241162614,0.122166536538,0.0610537971637,0.0592174698638,7.71596608628e-05,41.4293714808,-2.7870294904e-19,0.0139147977898
2410000000,0.0173247926626,0.122164397925,0.0610538229724,0.0592156443316,7.6064491702e-05,41.4293316768,-2.78703165232e-19,0.0139144726974
2451000000,0.0173258961569,0.122160844392,0.0610538665625,0.0592123974328,7.37725627181e-05,41.429317405,-2.78703521565e-19,0.0139087840425
2493000000,0.0173269194907,0.122157542309,0.0610539061115,0.0592094072161,7.15935553275e-05,41.4293082461,-2.78703854316e-19,0.0138977680695
2525000000,0.0173281973914,0.122153389141,0.0610539560608,0.0592055641319,6.86289364441e-05,41.429321994,-2.78704270598e-19,0.0138798894869
2579000000,0.0173303925837,0.122146198676,0.0610540458935,0.059198580439,6.31255053721e-05,41.4293880758,-2.78704986438e-19,0.0138558989967
2615000000,0.0173329380187,0.122137832527,0.061054150916,0.0591903416651,5.65368941045e-05,41.4294845098,-2.78705819205e-19,0.0138257447806
2650000000,0.0173349839075,0.122131087767,0.0610542337232,0.0591837350724,5.10753413886e-05,41.4295763192,-2.78706493239e-19,0.0137894752862
2688000000,0.0173361088087,0.122127352784,0.0610542761243,0.0591801818133,4.78442381099e-05,41.4296462966,-2.78706870682e-19,0.0137470454404
2727000000,0.0173371658991,0.122123820608,0.0610543145974,0.0591768631599,4.46008898614e-05,41.4297329228,-2.78707227091e-19,0.0136992997863
2768000000,0.017339002681,0.122117700639,0.0610543854171,0.059170966171,3.91045204809e-05,41.4298752954,-2.78707836855e-19,0.0136462533305
2785000000,0.0173452651671,0.122096974858,0.0610546423602,0.0591504041907,2.16865665151e-05,41.4302354002,-2.78709893277e-19,0.013591139358
2849000000,0.0173413735394,0.122109706769,0.061054472944,0.0591634388134,3.10176472971e-05,41.4301710213,-2.78708615589e-19,0.0135302796201
