%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1601000000,0,1601000000,world,-0.00120012187252,0.00098095335339,1.94322521911,-0.00023858706088,2.75775671789e-05,3.49697362752e-05,0.999999970546
1611000000,1,1611000000,world,-0.00120950234701,0.00100076027203,1.95464986911,-0.000244641802145,2.83035914302e-05,3.52469861013e-05,0.999999969053
1621000000,2,1621000000,world,-0.00121852994768,0.00102377573918,1.9660087918,-0.000250653599476,2.90306583589e-05,3.55242662127e-05,0.999999967534
1631000000,3,1631000000,world,-0.00122761547199,0.00104626454766,1.97729827208,-0.000256272400217,2.97083766292e-05,3.58013815182e-05,0.99999996608
1641000000,4,1641000000,world,-0.00123675355385,0.00106826888018,1.98851474596,-0.000261522502198,3.03303772315e-05,3.60780470987e-05,0.999999964692
1651000000,5,1651000000,world,-0.0012459373925,0.0010898445151,1.99965479576,-0.00026642494981,3.0898705331e-05,3.63543286992e-05,0.999999963371
1661000000,6,1661000000,world,-0.00125479955011,0.00111412221642,2.0107151421,-0.000271252299406,3.14818094835e-05,3.66304250827e-05,0.999999962045
1671000000,7,1671000000,world,-0.00126367398569,0.00113825870675,2.02169264318,-0.000275602710591,3.20126904971e-05,3.6906323169e-05,0.999999960828
1681000000,8,1681000000,world,-0.00127259612605,0.0011619509021,2.03258428417,-0.000279415731592,3.24809384836e-05,3.71819988999e-05,0.999999959745
1691000000,9,1691000000,world,-0.00128155918681,0.00118525682435,2.04338717306,-0.000282681593123,3.28910526852e-05,3.74575713798e-05,0.999999958803
1701000000,10,1701000000,world,-0.00129022326705,0.00121108185651,2.05409853386,-0.000285719448999,3.32782623371e-05,3.77331259112e-05,0.999999957917
1711000000,11,1711000000,world,-0.00129889633125,0.00123679166572,2.06471570682,-0.000288260146981,3.36042570394e-05,3.8008342027e-05,0.999999957166
1721000000,12,1721000000,world,-0.00130761074334,0.00126210752713,2.07523613888,-0.000290289209542,3.3863293338e-05,3.82831023769e-05,0.99999995656
1731000000,13,1731000000,world,-0.0013163601495,0.00128708584674,2.08565744484,-0.000291804711468,3.40709043239e-05,3.85575362815e-05,0.999999956101
1741000000,14,1741000000,world,-0.00132513759186,0.00131179164215,2.09597801044,-0.000292752959679,3.42467843955e-05,3.88317802074e-05,0.999999955807
1751000000,15,1751000000,world,-0.00133393412053,0.00133629310529,2.10619667862,-0.000293111997406,3.43476776549e-05,3.91057889262e-05,0.999999955688
1761000000,16,1761000000,world,-0.00134258099291,0.00136200812922,2.11631234199,-0.000293024089057,3.43942880468e-05,3.93795936194e-05,0.999999955702
1771000000,17,1771000000,world,-0.00135086128296,0.00139072056785,2.12632393698,-0.000292665277379,3.44120415948e-05,3.96533271542e-05,0.999999955795
1781000000,18,1781000000,world,-0.00135895391448,0.00142093236176,2.13623044438,-0.000291862782606,3.4381500763e-05,3.99269479938e-05,0.99999995602
1791000000,19,1791000000,world,-0.001367085827,0.00145077793477,2.14603088575,-0.00029040890732,3.42752269413e-05,4.02001491221e-05,0.999999956436
1801000000,20,1801000000,world,-0.0013752540149,0.00148028304259,2.15572432041,-0.000288300856883,3.40963147703e-05,4.04729128539e-05,0.999999957041
1811000000,21,1811000000,world,-0.00138345470238,0.00150948591385,2.16530984499,-0.000285518143173,3.38754839893e-05,4.07453832136e-05,0.999999957836
1821000000,22,1821000000,world,-0.00139172067347,0.00153803566151,2.17478659225,-0.00028201476118,3.35969668307e-05,4.10176367808e-05,0.999999958828
1831000000,23,1831000000,world,-0.00140001354568,0.0015662747929,2.1841537289,-0.000277831534541,3.32277925642e-05,4.12896424276e-05,0.99999996
1841000000,24,1841000000,world,-0.00140831661977,0.00159439708077,2.19341045479,-0.000272992539272,3.2773083559e-05,4.15614672103e-05,0.999999961337
1851000000,25,1851000000,world,-0.00141662316581,0.00162246027673,2.20255629459,-0.000267462254125,3.22368240726e-05,4.18336744887e-05,0.999999962837
1861000000,26,1861000000,world,-0.00142480419456,0.00165122855266,2.21159172301,-0.000261228622254,3.16359969253e-05,4.21064093751e-05,0.999999964493
1871000000,27,1871000000,world,-0.00143298333832,0.00168000180477,2.22051738016,-0.000254211430131,3.09594017113e-05,4.23794372084e-05,0.999999966311
1881000000,28,1881000000,world,-0.00144115606697,0.00170882034188,2.22933388078,-0.000246394418992,3.02191911783e-05,4.26527658826e-05,0.999999968279
1891000000,29,1891000000,world,-0.00144931885507,0.00173772064283,2.23804181568,-0.000237793163873,2.94576526295e-05,4.29265004613e-05,0.999999970372
1901000000,30,1901000000,world,-0.00145746651459,0.00176673341049,2.24664175269,-0.000228490390676,2.86269913818e-05,4.32006633659e-05,0.999999972553
1911000000,31,1911000000,world,-0.00146559543798,0.00179379194368,2.25513423856,-0.000218296543097,2.77047503011e-05,4.34750687428e-05,0.999999974844
1921000000,32,1921000000,world,-0.00147370135471,0.00182103302505,2.26351979666,-0.000207461053225,2.66941108021e-05,4.37499296853e-05,0.999999977167
1931000000,33,1931000000,world,-0.00148178149163,0.00184860847594,2.27179903775,-0.000195948721999,2.5601900548e-05,4.40253118161e-05,0.999999979505
1941000000,34,1941000000,world,-0.00149186127056,0.00185821521786,2.27997367341,-0.000181757972996,2.42206793072e-05,4.43008024686e-05,0.999999982207
1951000000,35,1951000000,world,-0.00150285394061,0.00185463858136,2.28804598937,-0.000165446643608,2.26822179096e-05,4.45759593621e-05,0.999999985063
