%time,field.x,field.y,field.z
2352000000,0.0,0.0,0.0
2759000000,0.0,0.0,0.0
3212000000,0.0,0.0,0.0
3644000000,0.0,0.0,0.0
4099000000,0.0,0.0,0.0
4558000000,0.0,0.0,0.0
5028000000,0.0,0.0,0.0
5469000000,0.0,0.0,0.0
5884000000,0.0,0.0,0.0
6298000000,0.0,0.0,0.0
6722000000,0.0,0.0,0.0
7166000000,0.0,0.0,0.0
7615000000,0.0,0.0,0.0
8035000000,0.0,0.0,0.0
8463000000,0.0,-0.1,0.0
8865000000,0.0,-0.1,0.0
9304000000,0.0,-0.1,0.0
9765000000,0.0,-0.1,0.0
10150000000,0.0,0.0,0.0
10569000000,0.0,0.0,0.0
11054000000,0.0,0.0,0.0
11519000000,0.0,0.0,0.0
12002000000,0.0,0.1,0.0
12407000000,0.0,0.1,0.0
12800000000,0.0,0.1,0.0
13222000000,0.0,0.1,0.0
13626000000,0.0,0.1,0.0
14058000000,0.0,0.1,0.0
14467000000,0.0,0.0,0.0
14876000000,0.0,0.0,0.0
15283000000,0.0,0.0,0.0
15713000000,0.0,0.0,0.0
16128000000,0.0,0.0,0.0
16558000000,0.0,0.0,0.0
