%time,field.x,field.y,field.z
2142000000,0.0,0.0,3.0
2571000000,0.0,0.0,3.0
2973000000,0.0,0.0,3.0
3428000000,0.0,0.0,3.0
3851000000,0.0,0.0,3.0
4345000000,0.0,0.0,3.0
4783000000,0.0,0.0,3.0
5248000000,0.0,0.0,3.0
5679000000,0.0,0.0,3.0
6109000000,0.0,0.0,3.0
6493000000,0.0,0.0,3.0
6926000000,0.0,0.0,3.0
7387000000,0.0,0.0,3.0
7848000000,0.0,0.0,3.0
8243000000,0.0,0.0,3.0
8687000000,0.0,0.0,3.0
9077000000,0.0,0.0,3.0
9551000000,0.0,0.0,3.0
9957000000,0.0,0.0,3.0
10356000000,0.0,0.0,3.0
10809000000,0.0,0.0,3.0
11294000000,0.0,0.0,3.0
11750000000,0.0,0.0,3.0
12213000000,0.0,0.0,3.0
12603000000,0.0,0.0,3.0
13029000000,0.0,0.0,3.0
13425000000,0.0,0.0,3.0
13849000000,0.0,0.0,3.0
14265000000,0.0,0.0,3.0
14682000000,0.0,0.0,3.0
15073000000,0.0,0.0,3.0
15492000000,0.0,0.0,3.0
15912000000,0.0,0.0,3.0
16359000000,0.0,0.0,3.0
