%time,field.layout.data_offset,field.data0,field.data1
1723000000,0,-20.2417483496,-20.2416301371
1759000000,0,-21.3833478557,-21.383234892
1799000000,0,-22.3086920428,-22.3085841406
1841000000,0,-23.0586735991,-23.0585697984
1882000000,0,-22.4880203102,-22.4879240417
1919000000,0,-21.9866299052,-21.9865399724
1961000000,0,-20.0583743339,-20.0582918265
2016000000,0,-18.2200557954,-18.2199799842
2040000000,0,-16.694887676,-16.6948174089
2080000000,0,-16.1964131858,-16.1963451378
2119000000,0,-15.8293296304,-15.8292632822
2155000000,0,-9.40937923392,-9.40931375735
2192000000,0,-3.95342188208,-3.9533570753
2239000000,0,-5.24947039938,-5.24940549248
2275000000,0,-6.56716136277,-6.56709634825
2318000000,0,-7.69002362213,-7.68995851622
2359000000,0,-8.30148401349,-8.30141898861
2399000000,0,-8.79670899093,-8.79664404711
2438000000,0,-9.73574534453,-9.73567946908
2478000000,0,-10.5030016558,-10.5029349122
2527000000,0,-11.2141892438,-11.2141216962
2560000000,0,-10.4880392085,-10.4879689236
2599000000,0,-9.64982667909,-9.6497536449
2640000000,0,-8.95440044583,-8.95432513396
2679000000,0,-10.0636667189,-10.0635870124
2721000000,0,-11.1114112629,-11.1113277279
2762000000,0,-10.6900902491,-10.6900016862
2800000000,0,-10.2082496484,-10.2081567631
2839000000,0,-9.80713697641,-9.80704049014
2879000000,0,-8.4568412419,-8.45674192067
2927000000,0,-6.51325526895,-6.51315372657
2959000000,0,-6.12974525031,-6.12964021559
2997000000,0,-5.86806164949,-5.86795324156
3043000000,0,-5.66100493184,-5.66089385489
3088000000,0,-4.69502092032,-4.69490787237
3125000000,0,-3.83402823635,-3.8339135298
3160000000,0,-1.52761820105,-1.48814339107
3198000000,0,0.603306095406,0.636828156622
3240000000,0,2.33039766106,2.35909508603
3280000000,0,2.19930004046,2.22377184418
3319000000,0,1.37675886837,1.39771290423
3359000000,0,-0.201350831815,-0.183478930787
3399000000,0,-1.71396621162,-1.69872098722
3440000000,0,-3.00293226018,-2.9899253429
3479000000,0,-3.47610668453,-3.46505274531
3518000000,0,-3.71516135768,-3.70565307144
3552000000,0,-3.97806916639,-3.97001732967
3598000000,0,-4.19489303173,-4.18796399167
3639000000,0,-4.40804584993,-4.4022206081
3679000000,0,-3.21306767488,-3.20803344525
3711000000,0,-1.98937756357,-1.9851270046
3770000000,0,-1.27308245709,-1.27879023655
3797000000,0,-0.984412719671,-0.989570511051
3837000000,0,-0.550682041451,-0.55501346979
3872000000,0,0.44956399075,0.445883779734
3919000000,0,1.31748933651,1.31436405911
3957000000,0,0.734703402008,0.732030161676
3993000000,0,0.0591304619975,0.0568924517328
4038000000,0,-0.460804763913,-0.462707819558
4079000000,0,1.47841160098,1.47680734201
4119000000,0,3.24713159357,3.24578220842
4158000000,0,2.01495084866,2.0138190702
4217000000,0,0.230835000079,0.229966909762
4264000000,0,0.565655112928,0.564945370923
4291000000,0,0.904689382087,0.904072235123
4319000000,0,1.21638947504,1.21585745767
4368000000,0,-0.330521443439,-0.330958858707
4403000000,0,-2.15504939043,-2.15539373337
4439000000,0,-0.325911512827,-0.326187794424
4479000000,0,2.67027653475,2.6700600812
4524000000,0,5.29430641069,5.29414235162
4561000000,0,4.00991839789,4.0097951366
4599000000,0,2.57943031864,2.57934337962
4640000000,0,1.3926204672,1.3925636647
4679000000,0,0.519004343637,0.518964632016
4719000000,0,-0.220205789359,-0.220233228865
4761000000,0,0.649700174155,0.649681176105
4801000000,0,1.51646909233,1.51645653811
4835000000,0,2.29715235087,2.29714560143
4880000000,0,1.11181965598,1.11181317144
4920000000,0,-0.217292453775,-0.217299605019
4959000000,0,1.22138935606,1.22138000318
5000000000,0,2.82705527106,2.82704371478
5041000000,0,4.09483686373,4.09482356825
5059000000,0,4.34962530516,4.34961169486
5109000000,0,4.54743053442,4.54741668369
5159000000,0,3.68236942765,3.68235888123
5195000000,0,2.72973576331,2.72972876849
5239000000,0,1.9775670629,1.97756287612
5278000000,0,1.83364086056,1.83366011531
5320000000,0,1.7653681126,1.76540898503
5355000000,0,-0.478115778085,-0.478051922483
5403000000,0,-2.61366962262,-2.61358576487
5443000000,0,-4.43347008958,-4.4333691874
5480000000,0,-2.2814156496,-2.37004209033
5516000000,0,-0.323478628861,-0.398960491168
5558000000,0,0.601703751901,0.537163761254
5601000000,0,1.41148846321,1.3569712892
5635000000,0,2.91698624802,2.87038257627
5679000000,0,4.45491997639,4.41572329214
5718000000,0,5.5539093705,5.52000562928
5760000000,0,5.57507622178,5.54640752343
5799000000,0,5.5220633887,5.49742677491
5842000000,0,4.19918156301,4.17819423771
5878000000,0,2.32364562839,2.30584957379
5916000000,0,0.731799274183,0.716711784383
5961000000,0,0.766449348548,0.719724749354
5997000000,0,0.87772737244,0.83836628694
6038000000,0,1.26478075233,1.23109270785
6080000000,0,1.64569562433,1.61697680363
6118000000,0,1.97775747688,1.95337057091
6158000000,0,2.27252113206,2.25163618443
6197000000,0,2.53416089851,2.5161219973
6240000000,0,2.78781813543,2.77253844713
6279000000,0,3.52074518191,3.50769625417
6322000000,0,4.20005916598,4.18895495219
6363000000,0,3.6888541013,3.67938159688
6402000000,0,3.12494327525,3.11683145816
6433000000,0,2.6197134944,2.61282076786
6479000000,0,1.28134148708,1.27545136031
6513000000,0,-0.0798045669027,-0.084774194431
6541000000,0,0.665665426184,0.661437534718
6599000000,0,1.40313244122,1.39950719445
6638000000,0,2.06493850083,2.06189826919
6679000000,0,2.57134330294,2.56875597444
6717000000,0,3.02745505425,3.02527564693
6759000000,0,3.54167816442,3.54261770569
6798000000,0,3.96370589898,3.96454044543
6840000000,0,4.33331340491,4.33405600093
6872000000,0,3.32565816982,3.35772346936
6920000000,0,2.41524174642,2.44249080224
