%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
511000000,0,511000000,world,-2.40877468784e-05,-3.57535871117e-06,0.625381922025
521000000,1,521000000,world,-3.61732206466e-05,-1.5937123477e-06,0.625746723652
531000000,2,531000000,world,-4.87628244162e-05,1.28740860506e-06,0.626289234884
541000000,3,541000000,world,-6.16536802418e-05,3.93122937868e-06,0.627044343015
551000000,4,551000000,world,-7.46265421284e-05,4.98330808527e-06,0.628046478903
561000000,5,561000000,world,-8.79528484501e-05,6.8597926028e-06,0.629329184875
571000000,6,571000000,world,-0.000101591307924,9.50218071662e-06,0.630925114257
581000000,7,581000000,world,-0.000115511982304,1.28482802943e-05,0.632866033558
591000000,8,591000000,world,-0.000128247203233,1.54149837442e-05,0.635182827291
601000000,9,601000000,world,-0.000139906629884,1.69520912271e-05,0.63790550405
611000000,10,611000000,world,-0.000151994389433,1.92069896717e-05,0.641063204856
621000000,11,621000000,world,-0.000164530408978,2.21422991841e-05,0.644684214221
631000000,12,631000000,world,-0.000175197761249,2.36705244673e-05,0.648795971807
641000000,13,641000000,world,-0.000185904469678,2.54178610751e-05,0.653425083796
651000000,14,651000000,world,-0.00019728198457,2.78844319672e-05,0.658594555219
661000000,15,661000000,world,-0.000209351275828,3.10356561056e-05,0.664315452069
671000000,16,671000000,world,-0.000222124089426,3.48296531376e-05,0.670595713199
681000000,17,681000000,world,-0.000233783362126,3.761108195e-05,0.677442986446
691000000,18,691000000,world,-0.000245814272851,4.0651356623e-05,0.684864636604
701000000,19,701000000,world,-0.000256559949274,4.2279346123e-05,0.69286775737
711000000,20,711000000,world,-0.000268295572332,4.46407378924e-05,0.701459178136
721000000,21,721000000,world,-0.00028103503406,4.77122927436e-05,0.710645475327
731000000,22,731000000,world,-0.000294453090365,5.10599044223e-05,0.720429225069
741000000,23,741000000,world,-0.000308404532841,5.44835771377e-05,0.730792521758
751000000,24,751000000,world,-0.000323369191823,5.85658833139e-05,0.741711576888
761000000,25,761000000,world,-0.000339321867004,6.32679429311e-05,0.753163707486
771000000,26,771000000,world,-0.000356232341452,6.85468977974e-05,0.765127279426
781000000,27,781000000,world,-0.000374065492177,7.43573656356e-05,0.777581653713
791000000,28,791000000,world,-0.000392785330841,8.06529992313e-05,0.790507136128
801000000,29,801000000,world,-0.000412216432361,8.72040654519e-05,0.803884929785
811000000,30,811000000,world,-0.000431924667023,9.34404433778e-05,0.817694876979
821000000,31,821000000,world,-0.000452222063505,9.98222463185e-05,0.831901341876
831000000,32,831000000,world,-0.000472452946591,0.000105551992856,0.846463354263
841000000,33,841000000,world,-0.000493477939592,0.000111712439177,0.861342107726
851000000,34,851000000,world,-0.000515209380409,0.000118205501893,0.8765008573
861000000,35,861000000,world,-0.00053717859411,0.000124434975736,0.891904796651
871000000,36,871000000,world,-0.000559876860345,0.000131064314077,0.907520942914
881000000,37,881000000,world,-0.000583273792917,0.000138071710595,0.923318030787
891000000,38,891000000,world,-0.000607338128184,0.000145432758538,0.939266412255
901000000,39,901000000,world,-0.000632038044938,0.000153121743046,0.955337963089
911000000,40,911000000,world,-0.000657091655296,0.000160783863506,0.971505995446
921000000,41,921000000,world,-0.000682489265899,0.000168420502625,0.987745175654
931000000,42,931000000,world,-0.000708316647686,0.000176132487005,1.00403134887
941000000,43,941000000,world,-0.000734487991528,0.000183813075952,1.02034117761
951000000,44,951000000,world,-0.000761204442882,0.000191780455841,1.03665239634
961000000,45,961000000,world,-0.00078844301663,0.000200017913426,1.05294384798
971000000,46,971000000,world,-0.000816180357323,0.00020850752552,1.06919542222
981000000,47,981000000,world,-0.000844392891895,0.000217230295921,1.08538799779
991000000,48,991000000,world,-0.000873057457233,0.000226167298069,1.10150338827
1001000000,49,1001000000,world,-0.000901954992326,0.000235043206335,1.11752429128
1011000000,50,1011000000,world,-0.00093114490201,0.000243946892171,1.13343424045
1021000000,51,1021000000,world,-0.000960509198102,0.000252778043241,1.14921756076
1031000000,52,1031000000,world,-0.00099012692839,0.000261632444236,1.16485932611
1041000000,53,1041000000,world,-0.00102014518077,0.000270681980515,1.18034531968
1051000000,54,1051000000,world,-0.00105054934099,0.000279916890099,1.19566287154
1061000000,55,1061000000,world,-0.00108132565064,0.000289326287876,1.21080465346
1071000000,56,1071000000,world,-0.0011122025869,0.000298738422602,1.22576522526
1081000000,57,1081000000,world,-0.00114342672669,0.000308305228504,1.24053937724
1091000000,58,1091000000,world,-0.00117500100948,0.000318026732816,1.25512211999
1101000000,59,1101000000,world,-0.00120691308764,0.000327893744628,1.26950867457
1111000000,60,1111000000,world,-0.00123907665903,0.000337881868743,1.28369446314
1121000000,61,1121000000,world,-0.00127127013159,0.000347871018417,1.29767510002
1131000000,62,1131000000,world,-0.00130378352149,0.000357980422812,1.31144680991
1141000000,63,1141000000,world,-0.00133660866195,0.000368211109502,1.32501613766
1151000000,64,1151000000,world,-0.00136922532757,0.000378424975548,1.33839954611
1161000000,65,1161000000,world,-0.0014019556685,0.000388687849227,1.35161343746
1171000000,66,1171000000,world,-0.00143485325807,0.000399044012558,1.36467372843
1181000000,67,1181000000,world,-0.00146770446678,0.000409458267791,1.37759585745
1191000000,68,1191000000,world,-0.00150091773335,0.000419990831005,1.390394792
1201000000,69,1201000000,world,-0.00153448620629,0.000430638563871,1.4030850371
1211000000,70,1211000000,world,-0.00156839910686,0.000441398193852,1.41568064372
1221000000,71,1221000000,world,-0.00160184954999,0.000452206849922,1.42819521801
1231000000,72,1231000000,world,-0.00163557495226,0.000463116469758,1.44064192995
