%time,field.layout.data_offset,field.data0,field.data1
584000000,0,65.6087170203,66.1818806764
626000000,0,88.581202534,89.0696467132
672000000,0,108.157063621,108.573314625
679000000,0,113.863214163,114.219364986
721000000,0,118.48763926,118.792370764
751000000,0,106.852908061,107.119975688
804000000,0,89.3870775411,89.6066374224
839000000,0,61.3057644146,61.4936332989
886000000,0,34.8215403038,34.9810160267
921000000,0,13.3563578079,13.4928211753
967000000,0,-6.34744387127,-6.23159701916
996000000,0,-22.7165710316,-22.6178287
1019000000,0,-36.3432098862,-36.2587063783
1079000000,0,-42.0036638656,-41.9313407565
1119000000,0,-46.9999600229,-46.9395216105
1159000000,0,-33.9166862207,-33.864328603
1199000000,0,-19.891120105,-19.8464765119
1231000000,0,-10.1791962125,-10.1398941557
1279000000,0,-1.55742829069,-1.52534444993
1317000000,0,-3.79943150675,-3.77217175508
1357000000,0,1.43019900602,1.65366562401
1399000000,0,7.46627484617,7.65521219402
1441000000,0,12.3448570335,12.5058865392
1468000000,0,10.1635983477,10.3008488523
1519000000,0,7.83086174073,7.94784930829
1559000000,0,-0.427866618798,-0.329341381591
1602000000,0,-7.27548830376,-7.19049713702
1640000000,0,-13.6227080656,-13.5502619416
1676000000,0,-22.9576420053,-22.8951506512
1719000000,0,-33.275566054,-33.2229384366
1760000000,0,-26.5642461331,-26.5195650483
1800000000,0,-19.5345077592,-19.4964192451
1836000000,0,-22.2566202471,-22.2241535471
1873000000,0,-25.4691133224,-25.4414376257
1918000000,0,-28.2066192601,-28.1830261873
1959000000,0,-25.0980161358,-25.0779879982
1998000000,0,-22.1972399506,-22.1801015664
2039000000,0,-19.5983215572,-19.5837722134
2083000000,0,-16.0337653824,-16.0213194936
2124000000,0,-12.8756670512,-12.8650634659
2160000000,0,-11.377915442,-11.368848045
2199000000,0,-10.1240448909,-10.1163229895
2240000000,0,-9.03098409952,-9.02443514876
2279000000,0,-10.0030323129,-9.99742597031
2304000000,0,-10.921242201,-10.9164801766
2358000000,0,-12.0162258876,-12.0121278498
2398000000,0,-13.0685367617,-13.0650639952
2431000000,0,-13.9190536986,-13.9160863036
2473000000,0,-13.1382166341,-13.17307661
2533000000,0,-12.3607515042,-12.3903267156
2541000000,0,-11.1699374318,-11.2092581474
2593000000,0,-10.123991754,-10.1576286893
2638000000,0,-10.1440488902,-10.1725921141
2677000000,0,-10.2104102888,-10.2343408308
2696000000,0,-10.2566583897,-10.277374303
2758000000,0,-8.26416296845,-8.28187744233
2794000000,0,-6.42717053169,-6.44219581014
2838000000,0,-5.76421366027,-5.77700486454
2879000000,0,-5.25316043075,-5.264091717
2910000000,0,-4.79528779033,-4.80455271115
2955000000,0,-3.95823176851,-3.96610934371
2994000000,0,-3.21075199544,-3.2174470089
3042000000,0,-2.57379170655,-2.57947898752
3079000000,0,-2.56180523481,-2.56665017709
3117000000,0,-2.56409696699,-2.56823826087
3175000000,0,-2.07840206531,-2.08186621653
3196000000,0,-1.05492998023,-1.05786092947
3239000000,0,-0.182784728319,-0.18526129987
3279000000,0,-4.35050146736,-4.35259282744
3318000000,0,-7.93339719637,-7.93516792424
3363000000,0,-6.31085860924,-6.31234466389
3395000000,0,-4.61424276243,-4.6155084268
3433000000,0,-3.06958636982,-3.07065137891
3482000000,0,-2.42392471238,-2.4247830708
3516000000,0,-2.21619315422,-2.2168999092
3559000000,0,-1.80492669429,-1.80550866046
3592000000,0,-1.39351908215,-1.39398694778
3632000000,0,-1.12332035324,-1.12371327526
3672000000,0,-0.953149738627,-0.953453276655
3710000000,0,-1.03168866919,-1.03194279745
3757000000,0,-0.583879068126,-0.584098794413
3795000000,0,-0.0706202656157,-0.070804883296
3827000000,0,0.447130250163,0.446981058227
3850000000,0,0.705846503318,0.705715012724
3934000000,0,0.520617014699,0.520506314053
3957000000,0,0.596334701171,0.588765189929
3996000000,0,0.683104239532,0.67665380113
4041000000,0,0.758745360083,0.753270486094
4081000000,0,-0.411747209969,-0.416427972202
4120000000,0,-1.4675152809,-1.47150046382
4159000000,0,0.535325917227,0.531922388637
4198000000,0,2.73992490456,2.73704288467
4240000000,0,1.73842501732,1.73596725925
4278000000,0,0.71874575378,0.716659636168
4320000000,0,-0.150167618938,-0.151937042597
4359000000,0,-1.03210303805,-1.03360308096
4399000000,0,-1.74147847315,-1.74276598839
4437000000,0,-2.3951001502,-2.3961918409
4478000000,0,-1.77490220261,-1.77582927536
4549000000,0,-1.08275003144,-1.08352693778
4549000000,0,0.243517108312,0.242838426218
4602000000,0,1.74622736682,1.74565758271
4645000000,0,3.21924682059,3.21878377638
4682000000,0,3.75943480269,3.7695385889
4717000000,0,4.26014742852,4.26878078059
4759000000,0,3.52184386349,3.52919754898
4788000000,0,3.06021026439,3.06682895122
4839000000,0,2.30007625744,2.30548466315
4878000000,0,2.27211449786,2.27678408867
4918000000,0,2.25710276432,2.26104603345
4954000000,0,2.1705959308,2.17398076422
4999000000,0,1.78891002831,1.79183948715
5038000000,0,1.17524586547,1.17777215884
5079000000,0,0.623598860237,0.625771934022
5119000000,0,0.164375006909,0.166254046948
5153000000,0,1.23576014528,1.23737394895
5190000000,0,2.23962487489,2.24102468924
5235000000,0,3.09506201784,3.09627947932
5279000000,0,2.42417235109,2.42523570109
5318000000,0,1.83334806203,1.83428315419
5360000000,0,2.83850173136,2.8393119729
5416000000,0,3.75964319237,3.76035156719
5439000000,0,4.58492965316,4.58554674703
5478000000,0,3.23743245154,3.23796212097
5520000000,0,2.01933399283,2.01979032489
5557000000,0,1.4082283634,1.40862208957
5600000000,0,0.923378189952,0.923720117122
5639000000,0,0.510215996368,0.510513783132
5679000000,0,0.962446462185,0.962703887668
5716000000,0,1.38789210219,1.38811327851
5737000000,0,2.29556888923,2.29575530436
5803000000,0,3.08327896227,3.0834364168
5839000000,0,3.69133562003,3.69147071268
5879000000,0,3.94120205151,3.94131949123
5918000000,0,4.1476642944,4.14776669322
5966000000,0,2.94339633834,2.94348728453
5997000000,0,1.48588598793,1.48596590009
6037000000,0,0.231916069135,0.231983542901
6076000000,0,-0.909306569945,-0.909250481095
6120000000,0,-2.00020834281,-2.0001631343
6148000000,0,-1.95370867411,-1.92215529925
6189000000,0,-1.50347036062,-1.4765856864
6238000000,0,-1.1109756162,-1.08816089318
6280000000,0,1.88334421433,1.90279860259
6327000000,0,4.43763971466,4.45429715323
6358000000,0,5.53458022958,5.54879406885
6398000000,0,6.33360075388,6.34578102206
6434000000,0,6.40911311696,6.41943242722
6469000000,0,6.42541864773,6.43426873434
6520000000,0,6.44002732893,6.44756107917
6556000000,0,3.57046473718,3.57690564039
6601000000,0,1.04502789701,1.05055901766
6639000000,0,-0.0943579738797,-0.0896400745082
6679000000,0,-0.93039616099,-0.926352766383
6717000000,0,-1.62636428303,-1.62288238764
6759000000,0,-1.20379242461,-1.20081138518
6800000000,0,-0.733588261451,-0.731012883937
6836000000,0,-0.32178837137,-0.319568278077
6881000000,0,1.91075808569,1.91266093618
6928000000,0,3.84943655879,3.85107585429
6959000000,0,3.34645890246,3.34786522432
7003000000,0,2.87532879834,2.87655935252
7028000000,0,2.48763984808,2.48872575854
7070000000,0,2.68489665005,2.68579573881
7115000000,0,3.20024667532,3.20102497963
7154000000,0,3.72198876821,3.7226647002
7198000000,0,4.1750519674,4.17564072304
7239000000,0,4.55220870998,4.55272488412
7278000000,0,4.3863997486,4.38684427406
7314000000,0,4.16434746274,4.16472961161
7372000000,0,3.5914117074,3.59173499112
7447000000,0,2.94339613815,2.94365820078
7447000000,0,1.66787743341,1.66810138504
7479000000,0,0.988548135596,0.988753305928
7519000000,0,-0.0537729382594,-0.0535965777085
7558000000,0,-0.360820438751,-0.345227623418
7599000000,0,-0.54589070757,-0.532599047184
7642000000,0,-0.707225804838,-0.695940181481
7681000000,0,-1.25681474929,-1.24719858547
7729000000,0,-1.73403827083,-1.72581212955
7755000000,0,-0.209383979877,-0.202254822872
7797000000,0,1.49849991055,1.50453444972
7840000000,0,2.94226019073,2.94737046177
7876000000,0,4.31851921154,4.32286587332
7920000000,0,5.46444509687,5.46816674653
7960000000,0,5.64568901694,5.6488646231
7993000000,0,5.76169630122,5.76442778448
8030000000,0,5.8956170292,5.8978337099
8056000000,0,5.95429226593,5.95625018353
8127000000,0,5.68254823496,5.68427893788
8157000000,0,5.09773005585,5.09919980416
8199000000,0,4.57639028916,4.57769623864
8237000000,0,4.16513814473,4.16619035059
8274000000,0,2.00074486356,1.95906785222
8319000000,0,0.157012379987,0.121294729116
8357000000,0,-0.19922365404,-0.229340479808
8399000000,0,-0.447551881037,-0.47345147197
8435000000,0,0.00688243565423,-0.0150659944268
8478000000,0,0.913201670406,0.894513293502
8517000000,0,1.6865719067,1.67063833128
8560000000,0,2.43859945372,2.42506626518
8599000000,0,3.06965634714,3.05804878486
8640000000,0,3.63469679819,3.62487800634
8684000000,0,2.93445346583,2.92607099326
8724000000,0,2.2179881335,2.21087013197
8756000000,0,3.11177377031,3.10570693601
8799000000,0,4.02769636446,4.0225380084
8838000000,0,4.80811143678,4.80372193392
8877000000,0,5.10670749516,5.10292721163
8918000000,0,5.3807581049,5.37755550498
8959000000,0,5.35956336495,5.35685010267
9000000000,0,5.24486527641,5.24256777932
9046000000,0,5.82036777186,5.81841128352
9075000000,0,6.31912449076,6.31745008777
9119000000,0,6.77865597284,6.77723407353
9161000000,0,6.522438619,6.52123805448
9211000000,0,5.84024863398,5.83921565973
9211000000,0,5.14198253229,5.14112364295
9280000000,0,5.82722467158,5.8264892847
9320000000,0,6.46380167319,6.46316211929
9355000000,0,7.10632196747,7.10577835725
9402000000,0,7.75690563888,7.75643838688
9444000000,0,8.26706523712,8.26667521471
9475000000,0,7.94873792378,7.94838067492
9521000000,0,7.28284381612,7.28254580165
9558000000,0,5.48593317943,5.4856704639
9599000000,0,3.91849632755,3.91826385729
9622000000,0,2.80105367689,2.80084573359
9679000000,0,3.09328513641,3.0930921134
9719000000,0,3.63545024633,3.63530816208
9760000000,0,2.30859448778,2.30841164068
9797000000,0,0.924849370378,0.924733857475
9839000000,0,0.0606775951131,0.0605103747225
9878000000,0,-0.109785712341,-0.109886064928
9911000000,0,-0.255840047023,-0.25597751828
9958000000,0,0.810639442785,0.810529013526
10027000000,0,1.68891393999,1.68879627787
10039000000,0,2.58627711568,2.58615489382
10080000000,0,4.06812655513,4.06804444625
10120000000,0,5.41679755001,5.41666305731
10160000000,0,5.75763763369,5.7575447273
10204000000,0,5.9834260422,5.98328783762
10237000000,0,6.18485126296,6.18474799413
10281000000,0,4.92021065464,4.9567235011
10314000000,0,3.68125060303,3.71223131349
10359000000,0,3.58250912509,3.6089946822
10394000000,0,3.52176174289,3.5444939185
10437000000,0,3.46689280845,3.4862472345
10492000000,0,1.61599899889,1.63227263645
10492000000,0,-0.223377797519,-0.209639308578
10550000000,0,0.239224841152,0.251007585932
10600000000,0,0.705227414139,0.71524892018
10641000000,0,-0.643238602909,-0.592101575286
10676000000,0,-1.87705225831,-1.83349713212
10717000000,0,-2.87976956854,-2.84237636672
10761000000,0,-2.54743864651,-2.5155941985
10799000000,0,-1.27538891665,-1.24848883652
10839000000,0,-0.200027462818,-0.177308544935
10879000000,0,2.02331171769,2.0428920594
10919000000,0,4.17177522741,4.18836664091
10957000000,0,5.53086557227,5.54476927332
10997000000,0,6.28795251297,6.30005227935
11022000000,0,7.09170969367,7.10194136824
11077000000,0,7.99950687259,8.02992153645
11118000000,0,8.84356381014,8.8693752121
