%time,field0,field1,field2,field3,field4,field5,field6,field7
482000000,-0.0151250593523,-0.129419777017,-0.0609613640756,-0.0664978418678,-0.00595738506279,-41.3263602583,2.77983354068e-19,-0.0137982259395
528000000,-0.0153809121282,-0.128576968486,-0.0609719942631,-0.0656616520811,-0.00527957438871,-41.3377537412,2.78066993666e-19,-0.0137859182281
574000000,-0.015503148179,-0.128174527617,-0.0609770370251,-0.0652650175983,-0.00495682640654,-41.3430995422,2.78106937303e-19,-0.0137667608028
616000000,-0.015558024081,-0.127993869522,-0.0609792823029,-0.0650882537985,-0.00481152741779,-41.3455566494,2.78124854222e-19,-0.0137378743122
658000000,-0.0156139714297,-0.127809460444,-0.0609816026247,-0.0649055814939,-0.00466201290394,-41.3482035473,2.78143120586e-19,-0.013698003002
686000000,-0.0157616594994,-0.127322409715,-0.0609877995193,-0.0644176792365,-0.00426729209185,-41.3551215092,2.78191423191e-19,-0.0136458961026
721000000,-0.0158303522084,-0.127095832233,-0.0609906872413,-0.0641905149998,-0.0040831828693,-41.3584130255,2.78213862991e-19,-0.0135877285115
751000000,-0.0158913326341,-0.126894689361,-0.0609932545865,-0.0639885737119,-0.00391982376705,-41.3613228076,2.78233787565e-19,-0.0135242542828
809000000,-0.0159804780609,-0.12660063339,-0.0609970098553,-0.0636930666224,-0.00368113396664,-41.3655501071,2.78262932695e-19,-0.0134522711172
840000000,-0.0160347640683,-0.126421479821,-0.0609992986956,-0.0635128454635,-0.00353499325827,-41.3682132185,2.78280673371e-19,-0.013377501561
892000000,-0.0160879011955,-0.126246078858,-0.061001538356,-0.0633363749161,-0.00339161304631,-41.3708534957,2.78298041052e-19,-0.0133001882312
923000000,-0.0143615108906,-0.113613171352,-0.0547698153021,-0.0571218609903,-0.00588134415521,-37.1396819559,2.4994640547e-19,-0.0118172128539
985000000,-0.00911154395317,-0.0761750796613,-0.0361326250888,-0.0388899583834,-0.00768034885305,-24.4906808258,1.64940318015e-19,-0.00754521995143
1007000000,-0.00151839146086,-0.0221872495842,-0.00922743077316,-0.0126313981024,-0.00896863733976,-6.23149963573,4.21746116e-20,-0.00141552926358
1047000000,0.00759229197868,0.0423730256415,0.0229834758436,0.0187305264046,-0.00992531503117,15.6280118893,-1.04825384224e-19,0.00590377491069
1079000000,0.0165578584185,0.105891785248,0.0546775658945,0.0495829257788,-0.0106050976479,37.1364727048,-2.49476044653e-19,0.01310246543
1123000000,0.018326958787,0.11885076993,0.0610951532061,0.0559088894914,-0.00266497248384,41.4809503538,-2.79033716547e-19,0.0146017945082
1160000000,0.0182971006832,0.118949591071,0.0610939078634,0.0560080433273,-0.00258211479413,41.479242176,-2.79023930034e-19,0.0146599230868
1203000000,0.018267601429,0.11904722862,0.0610926774806,0.0561060124332,-0.00250021609774,41.4775504439,-2.79014261325e-19,0.0147076093179
1251000000,0.0182434213968,0.119127332264,0.0610916709848,0.056186397388,-0.0024324717835,41.4761027674,-2.79006330109e-19,0.0147417626561
1292000000,0.017868977618,0.116722429043,0.0598507219549,0.0550602524498,-0.00255213084708,40.6334476274,-2.73332063889e-19,0.0144892453154
1331000000,0.0178203083147,0.116595331708,0.0597514396177,0.05503517709,-0.00263306275077,40.5655489869,-2.72871169457e-19,0.0144791783535
1370000000,0.0170423118834,0.111169240542,0.0570054848146,0.0524596103688,-0.0120281982184,38.7134520081,-2.60012170736e-19,0.0138694769853
1401000000,0.0154853519947,0.100554214357,0.0516221025748,0.0474078923654,-0.0192407431982,35.0685547097,-2.35181868014e-19,0.0126518834628
1439000000,0.0134309064019,0.0861956572277,0.0444104055954,0.0404944349986,-0.0248972513878,30.181208835,-2.0206403227e-19,0.0110095278209
1480000000,0.0117841908014,0.0746376664254,0.0386143686893,0.0349198488776,-0.0292911625317,26.2544873239,-1.75454413325e-19,0.00967218415498
1520000000,0.0105499272156,0.0656518072939,0.0341609423076,0.0305325798817,-0.0327217057769,23.2368727225,-1.55013425043e-19,0.00862263088655
1575000000,0.0102904086315,0.0640398860561,0.0333132912334,0.0297992776617,-0.0351428179628,22.6641620278,-1.5105610686e-19,0.00836945792158
1605000000,0.0108087607647,0.0678344041989,0.0351820465107,0.0316714173189,-0.0369646831395,23.9342035724,-1.59521102425e-19,0.00871406598267
1643000000,0.0119694705429,0.0761998186294,0.0393294237395,0.0357645611794,-0.0382315813664,26.7486869653,-1.78405241903e-19,0.00955800918939
1691000000,0.0140088105989,0.0909880080823,0.0466512486383,0.0430068405278,-0.0390554658719,31.7182094401,-2.11791619875e-19,0.011106788902
1719000000,0.0170031433818,0.112173547143,0.0572262572253,0.0532937160184,-0.0395990562393,38.8955853525,-2.60045593207e-19,0.0133792123696
1760000000,0.0180134581606,0.119885216694,0.0610819424144,0.0569480895863,-0.00182162467228,41.4655752728,-2.78931339015e-19,0.0140984338132
1812000000,0.0180083617179,0.119901848516,0.0610817170984,0.056964828791,-0.00180927018673,41.4654334221,-2.78929724204e-19,0.0139842042472
1840000000,0.0179943504736,0.119947884019,0.0610811192369,0.0570110564402,-0.00177318095472,41.4648953069,-2.78925177876e-19,0.0138678644315
1880000000,0.01797524036,0.120010672904,0.0610803061365,0.0570740878987,-0.00172405931441,41.464183611,-2.78918961373e-19,0.0137503396606
1930000000,0.0179562969374,0.12007284762,0.0610794987934,0.0571364933284,-0.00167596760636,41.4635413962,-2.78912800118e-19,0.0136329807186
1974000000,0.017940856699,0.120123424091,0.0610788379042,0.0571872465892,-0.00163763571314,41.4631045588,-2.78907785875e-19,0.0135175894709
2004000000,0.0179286257661,0.120163382236,0.0610783110205,0.0572273315308,-0.00160816116284,41.462845074,-2.78903825019e-19,0.0134055812364
2047000000,0.0179178768063,0.120198425067,0.0610778454485,0.0572624769774,-0.00158286571733,41.4626749393,-2.78900353395e-19,0.0132992260033
2082000000,0.0179074270099,0.120232459928,0.061077391768,0.0572966099066,-0.00155854794603,41.4625361853,-2.7889698184e-19,0.013200151966
2136000000,0.017896649706,0.12026755851,0.0610769237547,0.0573318145007,-0.0015334955487,41.4623961622,-2.78893504489e-19,0.0131115890385
2166000000,0.0178857349222,0.120304837999,0.0610765064926,0.0573691829606,-0.00149341290364,41.4608090138,-2.7888981614e-19,0.013034304774
2210000000,0.0178498533433,0.120423273723,0.0610750013616,0.0574882552516,-0.00139703426918,41.4591113633,-2.7887803471e-19,0.0129706333808
2247000000,0.0178239859677,0.120508437701,0.0610739077675,0.0575738971582,-0.00132933643834,41.458055521,-2.78869571409e-19,0.0129229766209
2289000000,0.0178081326601,0.120560543157,0.0610732200436,0.0576270880637,-0.001288736081,41.4574886453,-2.78864406994e-19,0.0128935050237
2329000000,0.0178210564659,0.12051785443,0.061073735294,0.0575852968629,-0.00132360038689,41.4580722498,-2.78868714301e-19,0.0128808096176
2376000000,0.0178015371349,0.120582124639,0.061072894713,0.0576507142603,-0.00127251222868,41.4572591913,-2.78862352618e-19,0.0128855807247
2408000000,0.0177859568253,0.120633555401,0.0610722310969,0.0577028964313,-0.00123059711393,41.4564999283,-2.78857259506e-19,0.0129056313156
2451000000,0.0177704371366,0.120683008067,0.0610715173564,0.0577528697198,-0.00120394745965,41.4572359436,-2.78852344913e-19,0.0129403988972
2480000000,0.0177833376945,0.120640752492,0.0610720690275,0.0577103447067,-0.00123576103222,41.4575608429,-2.78856557775e-19,0.0129864348157
2541000000,0.0177821563241,0.12064498516,0.0610720313113,0.0577145190109,-0.00122969981877,41.4572177536,-2.78856141946e-19,0.013039973937
2568000000,0.0177744423206,0.120670557198,0.0610717133456,0.0577401368387,-0.00120803189606,41.4567619367,-2.78853595292e-19,0.013100214412
2622000000,0.0177662472652,0.120697576396,0.0610713712819,0.0577671993677,-0.00118629016742,41.4564061371,-2.78850900244e-19,0.013166341433
2639000000,0.0177611591894,0.120714302968,0.0610711569235,0.0577839328449,-0.00117314937171,41.4562155508,-2.78849237796e-19,0.0132386184055
2688000000,0.0177580761872,0.120724450468,0.0610710278214,0.0577940692037,-0.00116507685172,41.4560898007,-2.78848228579e-19,0.0133174791371
2722000000,0.0177535298066,0.120739457059,0.0610708371824,0.0578090885807,-0.00115275654658,41.4558561772,-2.78846745623e-19,0.0134018090881
2775000000,0.0177473186675,0.120759999777,0.061070578185,0.0578296678648,-0.00113561275359,41.4555092151,-2.78844712093e-19,0.0134912153737
2801000000,0.0177390474702,0.120787369671,0.0610702336389,0.0578570991945,-0.0011126823691,41.4550381786,-2.78842001679e-19,0.0135852019006
2844000000,0.0177307071692,0.120815010885,0.0610698885239,0.0578847961028,-0.00108924542239,41.4545374125,-2.78839257949e-19,0.0136828558894
2882000000,0.0177126417095,0.120772212955,0.0610350983536,0.0578771677313,-0.0008867091461,41.4304188317,-2.78685447656e-19,0.0137749544759
2922000000,0.0176745783576,0.120578040781,0.0609262516184,0.0577945914556,-0.000719563387231,41.3560732035,-2.78192566627e-19,0.0138515175503
2956000000,0.0175962346555,0.120095432112,0.0606738886277,0.0575717186369,-0.000580296814511,41.1843488719,-2.77043685585e-19,0.0138954642733
3000000000,0.0174836077997,0.119367644445,0.0602995826424,0.0572296006104,-0.000466975099601,40.9301689199,-2.75337504698e-19,0.0139100546606
3042000000,0.0173468834769,0.118432890503,0.0598278156208,0.0567810187504,-0.000381152650192,40.609843077,-2.73186247412e-19,0.0138991126384
3085000000,0.0172150737285,0.117533973973,0.0593737262573,0.0563499875264,-0.000310221689004,40.3015197356,-2.71115140479e-19,0.0138867751535
3127000000,0.0170767942452,0.11671114126,0.058937720036,0.0559760165341,-0.000219613129889,40.0052207314,-2.69124465797e-19,0.0138723402944
3175000000,0.0169348269897,0.115700861198,0.0584344161017,0.0554844250633,-0.000183532015041,39.6636458073,-2.66828365925e-19,0.0138324598677
3207000000,0.0167492343188,0.114370562683,0.0577731528643,0.0548356748714,-0.000159062812652,39.2148374329,-2.63811032129e-19,0.0137473530801
3250000000,0.0165272452849,0.112789331682,0.0569855347888,0.0540662228795,-0.000140819043771,38.6802968181,-2.60216578138e-19,0.0136225017546
3289000000,0.0165094416897,0.112650780281,0.0569179713238,0.0539973316355,-0.000114635184041,38.6330699201,-2.59908526237e-19,0.0136472698695
3340000000,0.0166435035935,0.113754763,0.0574438074896,0.0545586302148,-6.12977720513e-05,38.9895675228,-2.62307170971e-19,0.0137941265592
3359000000,0.016720519813,0.114236311124,0.0576945402693,0.054781826916,-6.98337093667e-05,39.1597745077,-2.63452845753e-19,0.0138670559894
3408000000,0.0167108760782,0.114189670052,0.0576677069805,0.0547627366945,-5.93325170142e-05,39.1413775976,-2.63330191812e-19,0.0138677748617
3450000000,0.0166323900365,0.11365772941,0.0573982709502,0.0545084426804,-5.09644072474e-05,38.958255196,-2.62099955839e-19,0.0138020738465
3482000000,0.0165252166364,0.112947432541,0.0570357780609,0.0541715142464,-3.92289966178e-05,38.7119335543,-2.6044448049e-19,0.0136988594588
3532000000,0.0164102763532,0.112196049473,0.0566511466041,0.0538162099797,-4.31590134987e-05,38.4523585078,-2.58688171086e-19,0.0135761874087
3565000000,0.0163032222253,0.111266688189,0.0562151905557,0.0533368351485,-9.47633032632e-05,38.1568839485,-2.56700251321e-19,0.013426895021
3607000000,0.0161707409534,0.110273008693,0.0557282564309,0.0528452421338,-0.000116463218938,37.8264727444,-2.54478007448e-19,0.0132477012181
3647000000,0.016022053539,0.109251259779,0.0552132076332,0.052354257133,-0.000116402802522,37.4768363882,-2.52126232502e-19,0.0130489481999
3682000000,0.0158677951643,0.108212142088,0.05468591647,0.0518584171608,-0.000112008448544,37.1189199387,-2.497182475e-19,0.0128303755501
3740000000,0.0157203831291,0.10722185284,0.0541829385715,0.0513863312161,-0.000107682991848,36.7775053345,-2.4742123279e-19,0.0126057438119
3757000000,0.0155599233584,0.106121519204,0.0536279378711,0.0508578649602,-0.000108782055711,36.4008812375,-2.44887017884e-19,0.0123627930073
3805000000,0.0153812218876,0.104906483013,0.053013285455,0.050276147459,-0.000104986178409,35.9836003302,-2.42080284311e-19,0.0121031219824
3850000000,0.0151989020838,0.103531756099,0.0523409295866,0.0495946027426,-0.000140907093898,35.5278612041,-2.39012148262e-19,0.0118298919886
3884000000,0.0150107362594,0.102116423403,0.0516481870479,0.0488934829485,-0.000176614319688,35.0582590756,-2.35851028654e-19,0.0115531965852
3918000000,0.014811416033,0.100858765008,0.0509956008949,0.0483079617531,-0.000150383069642,34.6154732064,-2.3286993156e-19,0.0112969169033
3970000000,0.0146165548416,0.0996019983057,0.0503483177532,0.0477176780854,-2.37520203422e-05,34.1751429373,-2.2991647107e-19,0.0110496971371
3995000000,0.0144129414714,0.0983809715918,0.0497031932882,0.0471606631511,0.00010457440658,33.7368904168,-2.26971167067e-19,0.0108123438939
4053000000,0.0142153227218,0.0971518508853,0.0490622380546,0.0465914585102,0.000205223062194,33.3016335098,-2.24045109582e-19,0.0105885001792
4083000000,0.0140692117618,0.0962439160793,0.0485886624473,0.0461711139779,0.000283136578651,32.9801174075,-2.21883331684e-19,0.0104152583485
4126000000,0.0139689027846,0.0956167655544,0.0482622587574,0.045880039833,0.000341099923148,32.7585011079,-2.20393590432e-19,0.0102901507944
4169000000,0.0137989519456,0.0944846281363,0.0476857227355,0.0453418743376,0.0003873838775,32.3671606121,-2.17761918465e-19,0.0101220942848
4205000000,0.0135532007664,0.0928138679241,0.0468411375728,0.0445415798641,0.000412058266182,31.7953179118,-2.1390682309e-19,0.00990784179023
4244000000,0.0133629478264,0.0913826148528,0.0461405126335,0.0438328344896,0.000406450442654,31.319921665,-2.10710340966e-19,0.00973830235817
4279000000,0.0132030559425,0.0902658953205,0.0455806421175,0.0432935103641,0.00042245331217,30.9398613258,-2.08154876769e-19,0.00961101605239
4325000000,0.0130723735172,0.0894001813049,0.045138900425,0.042883437583,0.000444696741081,30.6400620109,-2.06137955626e-19,0.00952054174042
4366000000,0.0129762396325,0.0887621595235,0.0448135789276,0.0425810463338,0.000458749615351,30.4193877906,-2.0465259802e-19,0.00946753569571
4410000000,0.0129079684812,0.0883026386365,0.0445804057344,0.0423620574092,0.00046555655864,30.2612875239,-2.03588037732e-19,0.00944788418121
4449000000,0.0128639768675,0.0880059458803,0.0444299682019,0.0422205508497,0.00046818018349,30.1593171306,-2.02901199931e-19,0.00945808787809
4484000000,0.0127990041371,0.0875714593271,0.0442089909162,0.042013831822,0.000471853185946,30.0094190648,-2.01892141311e-19,0.00946578852757
4537000000,0.0127137774966,0.0869796295396,0.0439112314563,0.0417289176472,0.000483972668731,29.8059969427,-2.00532295203e-19,0.00946990303856
4537000000,0.0126241951674,0.0859647064704,0.0434666255202,0.0411734428687,0.000380264408485,29.5048416114,-1.98507966616e-19,0.00944794067626
4609000000,0.0124294688438,0.0848139625073,0.042855142363,0.040652761622,0.000432634804605,29.0894067643,-1.95713518151e-19,0.00940712091023
4646000000,0.0122067745436,0.0832957961282,0.0420878797317,0.0399260546729,0.000438065040492,28.5687284839,-1.92210201404e-19,0.00934404231977
4687000000,0.011967383957,0.0816936266348,0.0412727877209,0.0391647016572,0.000338190370181,28.0155438512,-1.88484124783e-19,0.00927897045162
4727000000,0.0117172301233,0.0800065370459,0.0404167936009,0.038360348603,0.000253530596951,27.4346436473,-1.84572035781e-19,0.00921067773348
4769000000,0.0114972002212,0.0785063653956,0.0396584151078,0.0376419658552,0.00017821528989,26.9199717983,-1.81106367877e-19,0.00916570858633
4800000000,0.0112869812021,0.0771632358509,0.038964129777,0.0370141291241,0.000136561746338,26.4485003116,-1.77932277438e-19,0.0091344897712
4837000000,0.0111175501778,0.0759647723303,0.038365651422,0.0364322492068,6.92739996567e-05,26.0425310863,-1.75198051047e-19,0.00911688274463
4878000000,0.0109508096212,0.0747976460913,0.037780792494,0.035867653592,1.52463103505e-05,25.645628464,-1.72526136753e-19,0.00909460649819
4922000000,0.0107912700713,0.0736417215071,0.0372080158421,0.0353019873133,-4.06013198878e-05,25.2569974384,-1.69910175247e-19,0.00906281968199
4977000000,0.0106249537731,0.0725645496036,0.0366539130446,0.0347955702765,-5.66517508711e-05,24.8807901764,-1.67377914014e-19,0.0090236997503
5007000000,0.0104746904897,0.0715802889402,0.0361495921166,0.0343309038913,-7.32247999789e-05,24.5384673462,-1.65073368612e-19,0.00898301385326
5053000000,0.0103585523624,0.0706965841837,0.0357184295887,0.0338918509378,-0.000121320563553,24.2459910772,-1.63104919912e-19,0.00894314609262
5091000000,0.0102587467887,0.0699498068999,0.0353515935838,0.0335233095529,-0.000144383287651,23.9955359252,-1.61429530794e-19,0.00890239996558
5129000000,0.0101584846947,0.0693590444223,0.0350373012365,0.0332557591181,-0.000138308513486,23.7820665892,-1.59992376339e-19,0.00885874109418
5159000000,0.0100369141731,0.0685341356742,0.0346197152784,0.0328609674853,-0.000151529453184,23.4986788401,-1.58084972458e-19,0.00877879614188
5190000000,0.00989263536656,0.0675074674893,0.0341080442958,0.0323616295326,-0.000171648704695,23.1513399788,-1.55748706296e-19,0.00866419508943
5243000000,0.00972047774207,0.0663464356617,0.0335190226552,0.0318075365361,-0.000172767486291,22.7513179576,-1.53058521324e-19,0.00851789448077
5290000000,0.00957303893163,0.0653252961607,0.0330061568973,0.0313149461398,-0.000197664225723,22.4047552158,-1.50717001188e-19,0.00837272536782
5322000000,0.00945985693219,0.0643877320559,0.0325603634489,0.0308376128798,-0.000248291122611,22.1025732991,-1.4868346044e-19,0.0082266555613
5358000000,0.0093122399624,0.0632969911275,0.0320233071525,0.0303007446684,-0.000272266332403,21.7380851333,-1.46232112505e-19,0.00804000417057
5397000000,0.00913589520761,0.0620642295894,0.0314053924635,0.0297048965695,-0.000279605412456,21.3186594862,-1.43410841362e-19,0.00781685715304
5447000000,0.00893956943336,0.0606939618427,0.0307175379627,0.0290696420039,-0.000285585195105,20.8520618744,-1.40272337254e-19,0.00756142806274
5495000000,0.00878422584066,0.0595974337783,0.0301693284522,0.0285377386549,-0.000284631913888,20.4790131374,-1.37769190961e-19,0.00732454774252
5521000000,0.00865454596548,0.0587776762601,0.0297443218669,0.028155205079,-0.000272217152091,20.1908900044,-1.35827605432e-19,0.00710723490312
5563000000,0.00855135014164,0.0580580830663,0.0293835185327,0.0278070787566,-0.000281360822657,19.9464659459,-1.34180332883e-19,0.00690067909986
5600000000,0.00846478055175,0.0574325555937,0.0290734558001,0.0275008636025,-0.000294234114762,19.7363376548,-1.3276501056e-19,0.00670456575704
5644000000,0.00838763299701,0.0569019471259,0.0288061509596,0.0272454499892,-0.000298401036283,19.5550993897,-1.31544494425e-19,0.00651880685506
5688000000,0.00829713761267,0.056305401776,0.028501288041,0.0269627478342,-0.000294809149515,19.3483347895,-1.30152151247e-19,0.00632686756472
5717000000,0.00819653333126,0.0556423753364,0.0281622570863,0.0266487423907,-0.000285232502722,19.1179358015,-1.2860363881e-19,0.00613127501551
5770000000,0.00808172102774,0.054799759264,0.0277465545974,0.0262344185485,-0.000298658549522,18.8359112721,-1.26706347648e-19,0.00592369625911
5803000000,0.00793711930692,0.0538659818311,0.0272658590278,0.0257956097914,-0.000280943303933,18.5095970302,-1.24510720656e-19,0.005709384836
5840000000,0.00778168697563,0.0528295281734,0.0267381524807,0.0253026816144,-0.000269955350801,18.1514402041,-1.22100863284e-19,0.0054953525549
5881000000,0.00762358825172,0.0517593990842,0.0261960649281,0.0247909737217,-0.000263150033377,17.7836084426,-1.19625574413e-19,0.00528971338131
5926000000,0.00746421264346,0.0506632896393,0.0256437310337,0.0242639105725,-0.000259602453017,17.408754266,-1.17103714016e-19,0.00509441363607
5965000000,0.00733606401571,0.0497938200993,0.0252040999137,0.0238472941936,-0.000267365029686,17.111742928,-1.15096629029e-19,0.00493725164383
6006000000,0.00725448528152,0.0491606977005,0.0248972140927,0.0235287107856,-0.000286056191764,16.9036209519,-1.13696314824e-19,0.00482468309925
6058000000,0.0071974250786,0.0487757595182,0.0247020526254,0.023342643051,-0.000284563331044,16.771157133,-1.12804945398e-19,0.00475394689256
6077000000,0.00716529121335,0.0486023289315,0.0246067920696,0.0232654014516,-0.000274853026153,16.7065769631,-1.12369179942e-19,0.00471204489323
6122000000,0.00716126631902,0.0486113342232,0.0246052921794,0.0232746059149,-0.00026962641282,16.7057247382,-1.12361703568e-19,0.00470764056427
6167000000,0.00716236232579,0.0485898630131,0.0245982018974,0.0232604296529,-0.000521999385085,16.6999027359,-1.1232047165e-19,0.00471732624912
6188000000,0.00713594152049,0.0485482531741,0.0245531267163,0.0232662828517,-0.00070009088305,16.6692350345,-1.12105298513e-19,0.00473537320811
6241000000,0.00710496088774,0.0484279127994,0.0244765135736,0.0232263170631,-0.000857801524423,16.6174809533,-1.11748192607e-19,0.0047660959002
6281000000,0.00700928427719,0.0477998522625,0.0241546172678,0.0229313163168,-0.000998941181767,16.3992113272,-1.10273036515e-19,0.00476223805685
