%time,field0,field1,field2,field3,field4,field5,field6,field7
53000000,2.6904930515e-43,2.10194769649e-45,2.6904930515e-43,2.10194769649e-45,-2.68002104415,-2.68002104415,-7.89304401631e-24,-4.65241457997e-27
63000000,7.13906753147e-16,-3.02851947887e-18,7.14896087629e-16,-3.05562453318e-18,-15.3970574673,-15.3970574673,1.13982587465e-20,6.08073931236e-19
82000000,-6.41771318537e-16,-2.02093079169e-18,-6.43451831904e-16,-2.07514090032e-18,-20.0,-20.0,-6.33388668681e-20,-2.46857064654e-18
131000000,-1.28125510206e-15,-1.12399636475e-18,-1.28517855868e-15,-1.17820647337e-18,-20.0,-20.0,-4.0573562952e-20,-2.26288288572e-18
157000000,-8.63036263899e-07,-6.34755680984e-07,-8.62984474178e-07,-6.3475584534e-07,-20.0,-20.0,2.2904288412e-06,-5.26362946534e-05
204000000,0.0293207042201,-0.000140465945134,0.0293585703144,-0.000140676132565,-20.0,-20.0,7.09715390131e-06,0.000119720230107
238000000,0.0194854775017,-0.000139305324636,0.0194965707928,-0.000139706711577,-20.0,-20.0,9.52425820397e-06,0.000209258404984
276000000,0.0171683238916,-0.000158741761572,0.0171554836535,-0.000159224895162,-13.4248364848,-13.0336134935,7.7883190811e-06,0.000329016417992
320000000,0.0146902174698,-0.000179865823335,0.0146633203047,-0.000180370352008,20.0,20.0,1.76948580881e-06,2.8325809332e-05
364000000,0.00967391770644,-0.00015653498888,0.0096407887257,-0.000157033753973,20.0,20.0,3.72889442834e-06,2.45959851546e-05
405000000,0.00762309541883,-0.000139206910933,0.00758866093582,-0.000139693936128,20.0,20.0,7.49671243106e-06,0.000132707623919
443000000,0.0075839449563,-0.00014063609406,0.00755084768318,-0.000141115396665,20.0,20.0,8.29344114547e-06,0.000134400735021
469000000,0.00740210064412,-0.000144548887451,0.00737889400193,-0.000144921468564,20.0,20.0,8.33033170717e-06,0.000141172964708
502000000,0.00654882433701,-0.00013972904766,0.00653566326683,-0.000140071535265,20.0,20.0,2.8201652411e-06,0.000162858237259
502000000,0.00614136959867,-0.00013897897294,0.00613565799477,-0.000139326723532,20.0,20.0,-1.30907949585e-05,0.000177254428492
618000000,0.00595845448841,-0.000141052229605,0.00595737901511,-0.000141417410396,20.0,20.0,-4.05217801412e-05,0.000181298037395
637000000,0.00577175453059,-0.00014359929883,0.00577316963096,-0.000143982538042,20.0,20.0,-7.89097774818e-05,0.000179532623307
688000000,0.00527868469046,-0.000140224753566,0.00528121693235,-0.000140621164356,20.0,20.0,-0.000127092614934,0.000177840831534
721000000,0.00504930699867,-0.000141525522573,0.005052172632,-0.000141930578564,20.0,20.0,-0.000183437698782,0.000173988427063
765000000,0.00484567971832,-0.000142089871208,0.00484856267771,-0.000142494054298,20.0,20.0,-0.000245293543007,0.000171082889717
798000000,0.00454799414702,-0.000141026313746,0.00455061499587,-0.000141420070486,20.0,20.0,-0.000314909138903,0.000167933543548
840000000,0.00436663111213,-0.000141807826052,0.00436890953153,-0.000142190023588,20.0,20.0,-0.000388238177476,0.000162300355047
888000000,0.00418906792847,-0.000142690527991,0.00419098611808,-0.000143052160149,20.0,20.0,-0.00046414153146,0.000155377963584
921000000,0.00402177245099,-0.000143462598214,0.00402335973912,-0.00014379975848,17.951207552,17.9600831326,-0.000541247177106,0.000147200416859
980000000,0.00386015231676,-0.000144225967014,0.0038614684524,-0.000144535020479,11.8404456784,11.8558470545,-0.00061814256437,0.000137890793702
1010000000,0.00368497474115,-0.000144138697343,0.00368608573292,-0.000144418755872,3.02248198107,3.0427198808,-0.000693617592625,0.000127781413929
1047000000,0.00354827459647,-0.000144747016818,0.00354923856613,-0.000145000505178,-7.53243617464,-7.50858612807,-0.000766230309191,0.000116460025648
1079000000,0.00341935054936,-0.000145260254318,0.00342030626519,-0.000145482128884,-17.9172985182,-17.8907930103,-0.000834821478804,0.000104522994103
