%time,field0,field1,field2,field3,field4,field5,field6,field7
61000000,0.00232368074895,0.0163625852738,0.00818129263691,0.00793016568097,1.65036901031e-27,5.55204786948,-3.73473676615e-20,0.00183995879616
65000000,0.0133498377205,0.0940051072821,0.0470025536411,0.0455597977416,-4.46159864938e-15,31.8972122603,-2.14565317459e-19,0.0105707943539
83000000,0.0173407649467,0.1221078865,0.0610539432499,0.0591798762049,9.21518744946e-16,41.4328677127,-2.78709510457e-19,0.0137309279729
119000000,0.0173407649467,0.1221078865,0.0610539432499,0.0591798762049,9.35530503895e-16,41.4328677127,-2.78709510457e-19,0.0137309279729
168000000,0.0173393607938,0.122102536839,0.0610535579231,0.0591747083303,-8.10446371546e-05,41.441142236,-2.78710000131e-19,0.0137321022506
206000000,0.0187967102339,0.117298156285,0.0611154363771,0.0543233190152,-0.00395287322893,41.5072888799,-2.79186034611e-19,0.0137051655874
239000000,0.0181956213589,0.11929508464,0.0610904619142,0.0563359160054,-0.00222390653501,41.4669442451,-2.78988311042e-19,0.0137323620632
285000000,0.00900225148556,0.0751441859945,0.0356522349553,0.0383541724301,0.00306818671348,24.1790730656,-1.62602004492e-19,0.00807751267153
321000000,-0.0174599486809,-0.121721793744,-0.0610591687256,-0.0587936734984,0.000260130861455,-41.4327586567,2.78747766495e-19,-0.0137066624107
371000000,-0.0170276266447,-0.123143858144,-0.0610409324344,-0.0602171771947,-0.000864181425505,-41.4156015592,2.7860667372e-19,-0.0137134934369
404000000,-0.0172504901775,-0.122408998349,-0.0610503550461,-0.0594772341151,-0.000270203245838,-41.4259037731,2.78679496378e-19,-0.0137064379859
444000000,-0.017369833439,-0.12201586809,-0.0610554037479,-0.0590817939844,4.45297684769e-05,-41.4310743923,2.78718480948e-19,-0.0137035171569
483000000,-0.0173851887987,-0.121965463475,-0.0610560558274,-0.0590312071258,8.34634747273e-05,-41.4315773426,2.78723491869e-19,-0.0137033844079
524000000,-0.0173714940551,-0.122010687932,-0.0610554752916,-0.0590769456546,4.64169626958e-05,-41.4308881415,2.78719014725e-19,-0.0137037750729
