%time,field.x,field.y,field.z
0,0.0,0.0,0.0
0,0.0,0.0,0.0
76000000,0.0,0.0,0.0
223000000,0.0,0.0,0.0
443000000,0.0,0.0,0.0
671000000,0.0,0.0,0.0
859000000,0.0,0.0,0.0
1005000000,0.0,0.0,0.0
1296000000,0.0,0.0,0.0
1444000000,0.0,0.0,0.0
1661000000,0.0,0.0,0.0
1778000000,0.0,0.0,0.0
1914000000,0.0,0.0,0.0
2092000000,0.0,0.0,0.0
2250000000,0.0,0.0,0.0
2442000000,0.0,0.0,0.0
2662000000,0.0,0.0,0.0
2783000000,0.0,0.0,0.0
2931000000,0.0,0.0,0.0
3091000000,0.0,0.0,0.0
3309000000,0.0,0.0,0.0
3543000000,0.0,0.0,0.0
3678000000,0.0,0.0,0.0
3832000000,0.0,0.0,0.0
4052000000,0.0,0.0,0.0
4159000000,0.0,0.0,0.0
4335000000,0.0,0.0,0.0
4582000000,0.0,0.0,0.0
4723000000,0.0,0.0,0.0
4894000000,0.0,0.0,0.0
5022000000,0.0,0.0,0.0
5204000000,0.0,0.0,0.0
5414000000,0.0,0.0,0.0
5557000000,0.0,0.0,0.0
5703000000,0.0,0.0,0.0
6001000000,0.0,0.0,0.0
6079000000,0.0,0.0,0.0
6241000000,0.0,0.0,0.0
6409000000,0.0,0.0,0.0
6565000000,0.0,0.0,0.0
6759000000,0.0,0.0,0.0
6890000000,0.0,0.0,0.0
7165000000,0.0,0.0,0.0
7319000000,0.0,0.0,0.0
7511000000,0.0,0.0,0.0
7714000000,0.0,0.0,0.0
7906000000,0.0,0.0,0.0
8096000000,0.0,0.0,0.0
8283000000,0.0,0.0,0.0
8443000000,0.0,0.0,0.0
8624000000,0.0,0.0,0.0
8769000000,0.0,0.0,0.0
8939000000,0.0,0.0,0.0
9076000000,0.0,0.0,0.0
9199000000,0.0,0.0,0.0
9432000000,0.0,0.0,0.0
9577000000,0.0,0.0,0.0
9693000000,0.0,0.0,0.0
9858000000,0.0,0.0,0.0
10033000000,0.0,0.0,0.0
10210000000,0.0,0.0,0.0
10387000000,0.0,0.0,0.0
10525000000,0.0,0.0,0.0
10698000000,0.0,0.0,0.0
10858000000,0.0,0.0,0.0
11082000000,0.0,0.0,0.0
11188000000,0.0,0.0,0.0
11458000000,0.0,0.0,0.0
11632000000,0.0,0.0,0.0
11818000000,0.0,0.0,0.0
12017000000,0.0,0.0,0.0
12209000000,0.0,0.0,0.0
12320000000,0.0,0.0,0.0
12477000000,0.0,0.0,0.0
12672000000,0.0,0.0,0.0
12822000000,0.0,0.0,0.0
12921000000,0.0,0.0,0.0
13155000000,0.0,0.0,0.0
13361000000,0.0,0.0,0.0
13545000000,0.0,0.0,0.0
13703000000,0.0,0.0,0.0
13865000000,0.0,0.0,0.0
14040000000,0.0,0.0,0.0
14145000000,0.0,0.0,0.0
14283000000,0.0,0.0,0.0
14460000000,0.0,0.0,0.0
14651000000,0.0,0.0,0.0
14842000000,0.0,0.0,0.0
14990000000,0.0,0.0,0.0
15138000000,0.0,0.0,0.0
15242000000,0.0,0.0,0.0
15437000000,0.0,0.0,0.0
15553000000,0.0,0.0,0.0
15751000000,0.0,0.0,0.0
15876000000,0.0,0.0,0.0
16070000000,0.0,0.0,0.0
16215000000,0.0,0.0,0.0
16418000000,-0.15,0.0,0.0
16528000000,-0.15,0.0,0.0
16671000000,-0.15,0.0,0.0
16816000000,-0.15,0.0,0.0
16990000000,-0.15,0.0,0.0
17161000000,-0.15,0.0,0.0
17337000000,-0.15,0.0,0.0
17567000000,-0.15,0.0,0.0
17770000000,-0.15,0.0,0.0
17956000000,-0.15,0.0,0.0
18180000000,-0.15,0.0,0.0
18342000000,-0.15,0.0,0.0
18498000000,-0.15,0.0,0.0
18719000000,-0.15,0.0,0.0
18856000000,-0.15,0.0,0.0
19013000000,-0.15,0.0,0.0
19167000000,-0.15,0.0,0.0
19329000000,-0.15,0.0,0.0
19568000000,-0.15,0.0,0.0
19678000000,-0.15,0.0,0.0
19934000000,-0.15,0.0,0.0
20111000000,-0.15,0.0,0.0
20280000000,-0.15,0.0,0.0
20436000000,0.0,0.0,0.0
20633000000,0.0,0.0,0.0
20839000000,0.0,0.0,0.0
20998000000,0.0,0.0,0.0
21241000000,0.0,0.0,0.0
21370000000,0.0,0.0,0.0
21568000000,0.0,0.0,0.0
21753000000,0.15,0.0,0.0
21896000000,0.15,0.0,0.0
22079000000,0.15,0.0,0.0
22349000000,0.15,0.0,0.0
22523000000,0.15,0.0,0.0
22711000000,0.15,0.0,0.0
22828000000,0.15,0.0,0.0
23013000000,0.15,0.0,0.0
23231000000,0.15,0.0,0.0
23394000000,0.15,0.0,0.0
23534000000,0.15,0.0,0.0
23714000000,0.15,0.0,0.0
23903000000,0.15,0.0,0.0
24062000000,0.15,0.0,0.0
24238000000,0.15,0.0,0.0
24379000000,0.15,0.0,0.0
24584000000,0.15,0.0,0.0
24717000000,0.15,0.0,0.0
24928000000,0.15,0.0,0.0
25075000000,0.15,0.0,0.0
25225000000,0.15,0.0,0.0
25406000000,0.15,0.0,0.0
25573000000,0.15,0.0,0.0
25737000000,0.15,0.0,0.0
25914000000,0.15,0.0,0.0
26133000000,0.15,0.0,0.0
26253000000,0.15,0.0,0.0
26411000000,0.15,0.0,0.0
26591000000,0.15,0.0,0.0
26760000000,0.15,0.0,0.0
26978000000,0.15,0.0,0.0
27100000000,0.15,0.0,0.0
27273000000,0.15,0.0,0.0
27455000000,0.15,0.0,0.0
27601000000,0.15,0.0,0.0
27851000000,0.15,0.0,0.0
28084000000,0.15,0.0,0.0
28180000000,0.15,0.0,0.0
28335000000,0.15,0.0,0.0
28514000000,0.15,0.0,0.0
28696000000,0.15,0.0,0.0
28848000000,0.15,0.0,0.0
29014000000,0.15,0.0,0.0
29238000000,0.15,0.0,0.0
29361000000,0.15,0.0,0.0
29521000000,0.15,0.0,0.0
29697000000,0.15,0.0,0.0
29881000000,0.15,0.0,0.0
30061000000,0.15,0.0,0.0
30265000000,0.15,0.0,0.0
30404000000,0.15,0.0,0.0
30561000000,0.15,0.0,0.0
30769000000,0.15,0.0,0.0
30869000000,0.15,0.0,0.0
31132000000,0.15,0.0,0.0
31341000000,0.15,0.0,0.0
31483000000,0.15,0.0,0.0
31704000000,0.15,0.0,0.0
31866000000,0.15,0.0,0.0
32086000000,0.15,0.0,0.0
32281000000,0.15,0.0,0.0
32475000000,0.15,0.0,0.0
32739000000,0.15,0.0,0.0
32917000000,0.15,0.0,0.0
33159000000,0.15,0.0,0.0
33320000000,0.15,0.0,0.0
33558000000,0.15,0.0,0.0
33749000000,0.15,0.0,0.0
33940000000,0.15,0.0,0.0
34107000000,0.15,0.0,0.0
34400000000,0.0,0.0,0.0
34582000000,0.0,0.0,0.0
34838000000,0.0,0.0,0.0
35045000000,0.0,0.0,0.0
35217000000,0.0,0.0,0.0
