%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
691000000,69,691000000,world,0.000130194298386,1.08510191806e-05,0.687717454555
701000000,70,701000000,world,0.000138447083723,1.13861036137e-05,0.695924252288
711000000,71,711000000,world,0.000146561476082,1.19911951565e-05,0.704724981063
721000000,72,721000000,world,0.000154684786833,1.2611412091e-05,0.714126933479
731000000,73,731000000,world,0.000162872092972,1.32293620666e-05,0.724131610953
741000000,74,741000000,world,0.000171016781631,1.39135814942e-05,0.734716821104
751000000,75,751000000,world,0.000179178686151,1.46308200443e-05,0.745855171379
761000000,76,761000000,world,0.000187389975982,1.53455445378e-05,0.757520572328
771000000,77,771000000,world,0.000195628797843,1.60589904179e-05,0.769688168848
781000000,78,781000000,world,0.000203870835065,1.67715128241e-05,0.782334275209
791000000,79,791000000,world,0.000203035244359,1.75370303313e-05,0.795436313482
801000000,80,801000000,world,0.00019386318484,1.83537152044e-05,0.808972757038
811000000,81,811000000,world,0.000185773149251,1.91685215022e-05,0.822923077536
821000000,82,821000000,world,0.000171049524715,2.01491931437e-05,0.837267691236
831000000,83,831000000,world,0.000146576788829,2.13642586974e-05,0.851987912608
841000000,84,841000000,world,0.000124495341792,2.25549785524e-05,0.867065912399
851000000,85,851000000,world,0.000104869628337,2.37196271773e-05,0.882480866638
861000000,86,861000000,world,7.87608893755e-05,2.49806832659e-05,0.898197736523
871000000,87,871000000,world,5.33957104035e-05,2.62402436208e-05,0.91417964022
881000000,88,881000000,world,3.10378857243e-05,2.74677860321e-05,0.930391648978
891000000,89,891000000,world,1.15842973081e-05,2.86648332085e-05,0.946800671537
901000000,90,901000000,world,-7.21278542048e-06,2.98540942229e-05,0.963375345452
911000000,91,911000000,world,-2.53754524847e-05,3.10356955991e-05,0.980085937783
921000000,92,921000000,world,-4.09509177356e-05,3.21912701347e-05,0.996904250786
931000000,93,931000000,world,-5.41473389487e-05,3.33245760939e-05,1.0138030897
941000000,94,941000000,world,-6.47620905893e-05,3.44338718306e-05,1.03075534852
951000000,95,951000000,world,-7.321839877e-05,3.5524862842e-05,1.04773508125
961000000,96,961000000,world,-8.0067857249e-05,3.66045421891e-05,1.06471766996
971000000,97,971000000,world,-8.55581512544e-05,3.76760632736e-05,1.08167974902
981000000,98,981000000,world,-8.99268548068e-05,3.87417486712e-05,1.09859913376
991000000,99,991000000,world,-8.06114260151e-05,3.97405541232e-05,1.11545476236
1001000000,100,1001000000,world,-6.99914303669e-05,4.07361833275e-05,1.13222660811
1011000000,101,1011000000,world,-5.83746894081e-05,4.17426387069e-05,1.14889564547
1021000000,102,1021000000,world,-4.54167194563e-05,4.27639012746e-05,1.1654437876
1031000000,103,1031000000,world,-3.35776113812e-05,4.37962192204e-05,1.18185383243
1041000000,104,1041000000,world,-2.30177423578e-05,4.48411288268e-05,1.19810941778
1051000000,105,1051000000,world,-1.3845063699e-05,4.58992909993e-05,1.21419577013
1061000000,106,1061000000,world,-6.12771539251e-06,4.69711527753e-05,1.23010474232
1071000000,107,1071000000,world,1.08605467243e-07,4.8067575683e-05,1.2458311595
1081000000,108,1081000000,world,4.86431755371e-06,4.91933759903e-05,1.26137007468
1091000000,109,1091000000,world,8.1469600589e-06,5.0332844637e-05,1.27671674919
1101000000,110,1101000000,world,9.94607441038e-06,5.14873829397e-05,1.29186664358
1111000000,111,1111000000,world,9.94439201464e-06,5.26681615569e-05,1.30681540848
1121000000,112,1121000000,world,8.64784285754e-06,5.38612247389e-05,1.32155887709
1131000000,113,1131000000,world,6.1276105961e-06,5.50657471522e-05,1.33609306691
1141000000,114,1141000000,world,2.4550133379e-06,5.62808181969e-05,1.3504171427
1151000000,115,1151000000,world,-2.30273961481e-06,5.75059705196e-05,1.36453694492
1161000000,116,1161000000,world,-8.08034548313e-06,5.87410455486e-05,1.37845898335
1171000000,117,1171000000,world,-1.48141532181e-05,5.99856948452e-05,1.39218953786
1181000000,118,1181000000,world,-2.24438884791e-05,6.12395428016e-05,1.40573466568
1191000000,119,1191000000,world,-3.04628623897e-05,6.25004197455e-05,1.41910020863
1201000000,120,1201000000,world,-3.89355690191e-05,6.37683600704e-05,1.43229179924
1211000000,121,1211000000,world,-4.81976105249e-05,6.50441720927e-05,1.44531486763
1221000000,122,1221000000,world,-5.7319621768e-05,6.62979603695e-05,1.45817464899
1231000000,123,1231000000,world,-6.6633433144e-05,6.75249208138e-05,1.4708761882
1241000000,124,1241000000,world,-7.67171867205e-05,6.87616821468e-05,1.48342434701
1251000000,125,1251000000,world,-8.75458226457e-05,7.00080773904e-05,1.49582388844
1261000000,126,1261000000,world,-9.90042924464e-05,7.12534402258e-05,1.50808261643
1271000000,127,1271000000,world,-0.000110814194239,7.24680639816e-05,1.52021222271
1281000000,128,1281000000,world,-0.000123317787487,7.36938944385e-05,1.53222428488
1291000000,129,1291000000,world,-0.000136490654966,7.49300267649e-05,1.54413000036
1301000000,130,1301000000,world,-0.000150063012595,7.61491977431e-05,1.55594019563
1311000000,131,1311000000,world,-0.000163908755284,7.73398138373e-05,1.56766533539
