%time,field0,field1,field2,field3,field4,field5,field6,field7
536000000,-0.0179440530048,-0.120133056683,-0.0610735878142,-0.0575638017559,0.00157777316807,-41.4573086231,2.78908167417e-19,-0.0136968981176
578000000,-0.0178169866861,-0.120550499947,-0.0610691369213,-0.0579269182388,0.00123793989247,-41.4513879787,2.78866355755e-19,-0.0137007878341
617000000,-0.0177158614702,-0.120882870147,-0.0610654809264,-0.0582231353125,0.000968078488054,-41.44673677,2.78833106262e-19,-0.0137044442598
645000000,-0.0176541346012,-0.121085657293,-0.0610632853995,-0.0584015969919,0.000803618506538,-41.4439312664,2.7881279588e-19,-0.0137077533635
690000000,-0.0176205789404,-0.121195765138,-0.0610621568295,-0.0584944276801,0.000714335029164,-41.4424250975,2.78801733264e-19,-0.0137111711921
731000000,-0.0176013003143,-0.121258922649,-0.0610615632088,-0.0585442407794,0.000663060159475,-41.4415661509,2.78795360798e-19,-0.0137152575685
789000000,-0.0175943066632,-0.121281639133,-0.0610614510947,-0.0585556382785,0.000644474753092,-41.4412609223,2.78793021789e-19,-0.0137201141438
808000000,-0.017590431505,-0.121294107615,-0.0610614510623,-0.0585579130216,0.000634166463895,-41.44109113,2.78791712606e-19,-0.0137258957952
851000000,-0.0175742744136,-0.121347114667,-0.0610609232581,-0.0586016442011,0.000590998624109,-41.4403469408,2.78786382973e-19,-0.0137330350105
886000000,-0.0175617759743,-0.121388094094,-0.0610605401663,-0.0586339157067,0.000557430528514,-41.4397556299,2.78782251119e-19,-0.0137409773568
930000000,-0.0175483933239,-0.121432009568,-0.0610601109473,-0.0586697092451,0.000521484996164,-41.439122044,2.78777831035e-19,-0.0137496223308
971000000,-0.0134293246865,-0.0925523703345,-0.0465997510779,-0.0446865247243,0.000570224281141,-31.6257092646,2.12761653591e-19,-0.0105068076418
1005000000,-0.00589170679725,-0.039588270596,-0.0200991429369,-0.0190293240752,0.000619016642138,-13.6414742424,9.17823956412e-20,-0.00455640925431
1052000000,0.00389650846715,0.0292400502915,0.0143309244831,0.0143186300466,0.000668469385048,9.72388501114,-6.53942434609e-20,0.0031772650998
1096000000,0.0141170933009,0.101162535076,0.0502999758169,0.0491738531492,0.000727299954778,34.1335626174,-2.29595492216e-19,0.0112573836474
1127000000,0.0171791342439,0.122632819892,0.0610491791541,0.0595712580114,0.000396845628591,41.4288955151,-2.78656411856e-19,0.0136662426952
1181000000,0.0171853881195,0.122612276651,0.0610493608855,0.0595555841219,0.000379597815383,41.4292349339,-2.78658487154e-19,0.0136579299497
1205000000,0.0171904766783,0.122595564257,0.0610494997383,0.0595433740205,0.000365450119599,41.4295220738,-2.78660179061e-19,0.0136507120943
1251000000,0.0171956758262,0.122578475939,0.0610496481395,0.0595304704522,0.000350997212143,41.4298150355,-2.78661906655e-19,0.0136445979382
1290000000,0.0171996635689,0.122565373341,0.0610497498983,0.0595212966405,0.000339767113054,41.4300532001,-2.78663236707e-19,0.0136398041668
1326000000,0.0172030446749,0.122554266155,0.061049830188,0.0595138766045,0.000330176402106,41.4302614022,-2.78664367059e-19,0.0136372414105
1360000000,0.0172110810687,0.122527713574,0.061050106378,0.0594907262284,0.000307467477629,41.4307493191,-2.786670334e-19,0.0136367829462
1410000000,0.0161490593963,0.115173840525,0.0573489705049,0.0559576704749,-0.00113278174716,38.9208390693,-2.6171961797e-19,0.0128091712829
1463000000,0.014311612173,0.102206417238,0.0508669461132,0.0496767170577,-0.00228423374253,34.5234991155,-2.32090728296e-19,0.011359738567
1478000000,0.0123797357888,0.0885766274794,0.0440641212889,0.0430547365232,0.000763336245963,29.9031342231,-2.01141434898e-19,0.00983708312137
1531000000,0.0104092155854,0.0745492494339,0.037081366244,0.0362222154495,0.00315209250631,25.1615362467,-1.69350830902e-19,0.00827594810013
1569000000,0.00918294124688,0.06604694662,0.0328133940456,0.0321168500425,0.00510808250281,22.262564935,-1.4993207817e-19,0.00732750898141
1607000000,0.00860055327095,0.0620477459602,0.0308010054132,0.030190656786,0.00664903432548,20.8949117403,-1.40796455238e-19,0.00688731853653
1655000000,0.00850388247441,0.0613967245336,0.0304736707145,0.0298769169831,0.00785432474405,20.6712940857,-1.39343127137e-19,0.00682667186838
1691000000,0.00913568917491,0.0658352467315,0.032697000249,0.0320244678731,0.00879193762125,22.1789868266,-1.4952519248e-19,0.00734011218459
1733000000,0.0103511532083,0.074378169478,0.0369728795278,0.0361611960304,0.00951555498762,25.0798438993,-1.69069839598e-19,0.00831532918824
