%time,field
43000000,-1.24057863028e-16
45000000,-8.838033336e-17
85000000,-9.20294295981e-17
127000000,-1.29905612028e-16
152000000,0.0135653395735
205000000,0.0109011548983
255000000,0.00844724139441
296000000,0.0133011214521
340000000,0.0111477102472
378000000,0.0084470856411
409000000,0.00793288438274
449000000,0.00780653456325
490000000,0.00719219096218
536000000,0.00636198764767
576000000,0.0055437035783
609000000,0.00479875971052
654000000,0.00413638796551
690000000,0.00356363118858
731000000,0.00304661922904
768000000,0.00257476714307
802000000,0.00214123446239
860000000,0.00174301358888
897000000,0.00136968381437
931000000,0.00103256727219
971000000,0.000731553498336
1006000000,0.000462402293357
1053000000,0.000217559150253
1095000000,-5.09464607953e-06
1135000000,-0.000222353333756
1171000000,-0.00168755229478
1215000000,-0.00215685218163
1253000000,-0.00230693064189
1289000000,-0.00241230878703
1331000000,-0.00253246797734
1360000000,-0.00265924758603
1396000000,-0.0027881290129
1450000000,-0.0028954331682
1482000000,-0.0029722196484
1516000000,-0.0030183468894
1560000000,-0.00301755539358
1609000000,-0.00296944624979
1637000000,-0.00287288719792
1690000000,-0.00271801465299
1727000000,-0.000622143618487
1768000000,0.000916575937155
1810000000,0.00191556021917
1848000000,0.00267389596769
1890000000,0.00312224564361
1924000000,0.00349774916667
1971000000,0.00365927601379
2016000000,0.00375289143679
2067000000,0.00241012899278
2090000000,0.00219567874089
2136000000,0.00237593978358
2178000000,0.00261815856554
2199000000,0.00282730398515
2262000000,0.00300023370982
2291000000,0.00315210142778
2317000000,0.00327685840539
2405000000,0.00336606150599
2407000000,0.0034485762764
2448000000,0.00342794063662
2481000000,0.00164009129933
2526000000,0.000377752812781
2561000000,-0.000442944876436
2621000000,-0.00110371917902
2645000000,-0.00161897166917
2692000000,-0.00193203580691
2722000000,-0.0020953929283
2767000000,-0.00222744826578
2813000000,-0.00229790276579
2854000000,-0.000840141546065
2897000000,-0.000551501589072
2925000000,-0.000652486021253
2972000000,-0.000835843892881
3030000000,-0.00102655501173
3050000000,-0.00126007842143
3103000000,-0.00141774006639
3130000000,-0.00160842852112
3173000000,-0.0018012623062
3211000000,-0.00199120735374
3248000000,-0.00215983661941
3298000000,-0.00229972882371
3345000000,-0.00238748136118
3362000000,-0.00244914259146
3411000000,-0.00245128947148
3463000000,-0.00239938095693
3487000000,-0.00038604327033
3533000000,0.00095080085497
3558000000,0.00191044557776
3616000000,0.0025074379492
3651000000,0.00296213499933
3686000000,0.00320119239764
3718000000,0.0033190092238
3760000000,0.00333463196086
3808000000,0.00194132666215
3854000000,0.00168813598716
3893000000,0.00180094471791
3937000000,0.00197710703645
3976000000,0.0021475107228
4018000000,0.00230537145271
4055000000,0.00245521487261
4102000000,0.00259601971067
4122000000,0.00272392859452
4172000000,0.00282548385857
4208000000,0.00289245098847
4243000000,0.00291685283763
4281000000,0.0028855983458
4320000000,0.00118574288411
4363000000,-9.58398290452e-05
4404000000,-0.00089158340465
4459000000,-0.00148312166903
4487000000,-0.00183183761343
4533000000,-0.00208433202943
4565000000,-0.00189800820283
4610000000,-0.000352117126274
4652000000,0.000342662087724
4681000000,-2.66765217399e-05
4750000000,-0.000324142474318
4774000000,-0.00100113162984
4813000000,-0.0012836256792
4846000000,-0.00146652602245
4897000000,-0.00165632935714
4923000000,-0.00187036923502
4962000000,-0.00209689104746
5003000000,-0.00231809539278
5050000000,-0.00252318639376
5098000000,-0.00270008680712
5136000000,-0.00284121769194
5175000000,-0.0029361129131
5216000000,-0.00297760579883
5257000000,-0.00295454254809
5290000000,-0.00117026970885
5329000000,0.000158634745823
5372000000,0.00110807985619
5411000000,0.00182126288547
5450000000,0.00235153225684
5514000000,0.00270448705632
5536000000,0.00309683827953
5580000000,0.00315774604057
5588000000,0.00320324930246
5660000000,0.00175839185771
5688000000,0.00171438324834
5727000000,0.00190517980721
5769000000,0.00203027599824
5799000000,0.00220859635492
5838000000,0.00240011942481
5902000000,0.0025940486847
5937000000,0.00278596642399
5960000000,0.00297043980543
6017000000,0.00313508355752
6051000000,0.00327246548819
6095000000,0.00337019294281
6136000000,0.00341359850188
6163000000,0.00340447042132
6211000000,0.00152892796307
6247000000,0.000221956562628
6302000000,-0.000667810346325
6335000000,-0.00138983508809
6379000000,-0.00181380411415
6415000000,-0.00217555307989
6453000000,-0.00232445103783
6491000000,-0.00243060449732
6557000000,-0.000828002355532
6568000000,-0.000518303689747
6604000000,-0.0230307117296
6648000000,-0.0565038503389
6691000000,-0.091268840039
6728000000,-0.123998235682
6772000000,-0.152245838872
6825000000,-0.172558237887
6834000000,-0.183937522807
6889000000,-0.190139503523
6931000000,-0.187896764504
6972000000,-0.179795825242
7023000000,-0.164964635021
7053000000,-0.144784365914
7100000000,-0.122344265012
7131000000,-0.0915355596985
7160000000,-0.0670875648201
7210000000,-0.0344157733963
7260000000,-0.00835820260125
7283000000,0.0240222068911
7332000000,0.0488016619781
7375000000,0.0746185471623
7415000000,0.0973114090459
7468000000,0.114876019813
7495000000,0.136513228316
7537000000,0.145255153827
7581000000,0.157554022989
7599000000,0.160160848251
7656000000,0.164277445056
7689000000,0.161922722809
7722000000,0.181756495462
7767000000,0.207276558793
7807000000,0.232452310822
7864000000,0.253147116736
7882000000,0.267413642442
7924000000,0.272597974705
7962000000,0.270903248107
8001000000,0.259306678641
8048000000,0.241044586519
8084000000,0.217040592836
8141000000,0.1854581532
8169000000,0.147928975042
8208000000,0.104922726122
8253000000,0.0628095805349
8288000000,0.010528219896
8328000000,-0.0270420881544
8361000000,-0.0744699044774
8442000000,-0.108757938302
8446000000,-0.156712110346
8503000000,-0.17928071045
8534000000,-0.203565170896
8576000000,-0.223505193272
8610000000,-0.239271752207
8644000000,-0.260623800894
8681000000,-0.263899541032
8740000000,-0.271087182242
8768000000,-0.268481086025
8810000000,-0.267148545079
8840000000,-0.261528087039
8884000000,-0.251216575967
8929000000,-0.240668257603
8965000000,-0.227224381558
9019000000,-0.211848522085
9052000000,-0.193961114915
9100000000,-0.173513565675
9132000000,-0.153441621189
9169000000,-0.13171274955
9210000000,-0.110553813414
9252000000,-0.0655764087885
9290000000,-0.0119827302597
9343000000,0.0431516952558
9361000000,0.0974824394531
9410000000,0.140489672676
9448000000,0.177437468184
9501000000,0.201613604825
9533000000,0.218809177018
9566000000,0.228179034123
9614000000,0.228292806498
9656000000,0.218400784992
9690000000,0.201613517231
9729000000,0.180725521708
9768000000,0.156668765941
9805000000,0.125618898916
9845000000,0.0955716489869
9886000000,0.0603783472183
9924000000,0.0277006765203
9966000000,-0.0104430887437
10009000000,-0.0412583535818
10050000000,-0.0740952775205
10100000000,-0.102664440446
10140000000,-0.127599134643
10164000000,-0.151138211224
10210000000,-0.166061055188
10246000000,-0.183524421459
10305000000,-0.189848664798
10319000000,-0.199190448964
10368000000,-0.201176415529
10408000000,-0.202145027959
10445000000,-0.219882532381
10483000000,-0.246581557161
10522000000,-0.271531897723
10608000000,-0.29
10621000000,-0.29
10667000000,-0.29
10693000000,-0.29
10723000000,-0.29
10762000000,-0.282585822046
10842000000,-0.266229617986
10861000000,-0.211407092285
10893000000,-0.169194266885
10929000000,-0.141733531949
10968000000,-0.100315036764
11002000000,-0.0615703338024
11047000000,-0.0176603635823
11087000000,0.02272515412
11151000000,0.0663492496371
11175000000,0.116172153954
11245000000,0.155923877072
11269000000,0.194457254398
11296000000,0.213412964138
11337000000,0.234743593797
11370000000,0.243181902261
11413000000,0.256275654281
11447000000,0.257014499005
11493000000,0.259678345158
11530000000,0.254594779473
11569000000,0.24843942637
11612000000,0.236516561404
11644000000,0.221141129605
11680000000,0.204751024263
11730000000,0.186014875716
11779000000,0.166493380829
11803000000,0.144511467401
11845000000,0.121834544401
11894000000,0.101492401888
11942000000,0.0769443833337
11973000000,0.054139845147
11997000000,0.0302001000999
12053000000,0.00304575199317
12110000000,-0.0152880789839
12135000000,-0.0352177021751
12173000000,-0.049235175078
12218000000,-0.0658294504853
12249000000,-0.07579525023
12281000000,-0.0866084738335
12321000000,-0.092228174331
12384000000,-0.0973798604032
12408000000,-0.100169029313
12441000000,-0.101309380163
12495000000,-0.10018599598
12519000000,-0.0962992949301
12573000000,-0.0919985828494
12621000000,-0.0855028504325
12642000000,-0.0784793952108
12696000000,-0.0706313149736
12727000000,-0.0620903588115
12752000000,-0.0529934107662
12814000000,-0.0428775752916
12850000000,-0.0329847207265
12884000000,-0.0248489484595
12922000000,-0.0148982603671
12960000000,-0.00671642643884
13000000000,0.00227142086811
13046000000,0.00959490503334
13094000000,0.0170835481077
13130000000,0.0226578893287
13160000000,0.0278660941893
13223000000,0.0317766005978
13264000000,0.0348518342452
13275000000,0.0376221021024
13324000000,0.0395876725248
13368000000,0.0407503904615
13411000000,0.0401886786856
13459000000,0.0399146949582
13501000000,0.0383345729039
13533000000,0.0366092113646
13574000000,0.0340736251189
13622000000,0.0313024958719
13662000000,0.027528475049
13678000000,0.0241501024384
13730000000,0.0206726738006
13766000000,0.0169979800845
13809000000,0.0133468518872
13852000000,0.0100292061071
13895000000,0.00633989390871
13924000000,0.00321336755119
13969000000,0.000100788129947
14006000000,-0.00244015493862
14047000000,-0.00482470213966
14080000000,-0.00697632533969
14127000000,-0.0088116971123
14164000000,-0.0105909628901
14211000000,-0.0114921524537
14262000000,-0.0126454199242
14284000000,-0.0131655594499
14323000000,-0.0137548972786
14365000000,-0.0138021430032
14402000000,-0.013402148701
14457000000,-0.0126969227861
14508000000,-0.0116927803609
14526000000,-0.0106332056865
14570000000,-0.00857330526804
14616000000,-0.00843643784809
14656000000,-0.00881274572332
14674000000,-0.00717756551426
14737000000,-0.00563184447325
14762000000,-0.00417418455135
14816000000,-0.00280650094141
14843000000,-0.00149835280665
14880000000,-0.000240442399794
14923000000,0.000786683581068
14979000000,0.0018195105502
15007000000,0.00269834600884
15048000000,0.0036849986007
15082000000,0.0043411588867
15149000000,0.00500431961995
15178000000,0.00549809231863
15208000000,0.00588156953954
15257000000,0.00613009795535
15297000000,0.00623363362044
15325000000,0.00631272460066
15377000000,0.00623601572611
15426000000,0.00606261915427
15440000000,0.00576319428163
15482000000,0.00417863755761
15521000000,0.00394261268368
15560000000,0.00410275628161
15601000000,0.00432606517142
15653000000,0.00452853958163
15690000000,0.00469898324922
15723000000,0.00483311243166
15761000000,0.00491754365856
15802000000,0.00307301493793
15866000000,0.00167314069296
15893000000,0.000665729507409
15936000000,-0.000198523845529
15985000000,-0.0008136276229
16021000000,-0.00148122481059
16055000000,-0.00179033078695
16099000000,-0.00199496260096
16137000000,-0.00218983825531
16166000000,-0.00222013691705
16200000000,-0.00227444126862
16239000000,-0.00219621383347
16290000000,-0.000726229554479
16330000000,-0.000442564067493
16365000000,-0.000533655186153
16403000000,-0.000704672556272
16440000000,-0.000880828418783
16492000000,-0.00105485765644
16536000000,-0.00127613700902
16566000000,-0.00143642227885
16603000000,-0.00160257599008
