%time,field0,field1,field2,field3
42000000,0.0522828168513,0.00856857276174,3.17259878256,7.9314969564
44000000,0.300371348712,0.0492275265945,18.2269784344,45.5674460861
84000000,0.390167211301,0.063944070741,23.6759244072,59.1898110181
126000000,0.390167211301,0.063944070741,23.6759244072,59.1898110181
162000000,0.390166347557,0.0639438243321,23.6758913511,59.1932492027
202000000,0.38522356562,0.0645535963565,23.6853672601,59.0790496306
249000000,0.387332132463,0.0643110564319,23.6812297538,59.1362493467
277000000,0.3312042515,0.0548283796613,20.5057103338,50.5688541299
325000000,-0.353350249374,-0.0573119840647,-20.8087928594,-53.2063412404
366000000,-0.388846353145,-0.0640726286256,-23.678605729,-59.1464678683
405000000,-0.389680720417,-0.0639749763153,-23.6769744409,-59.1684982062
444000000,-0.38968400656,-0.0639774235061,-23.6769684605,-59.1683319926
490000000,-0.389455538437,-0.064007471718,-23.6774110959,-59.1624705426
515000000,-0.389207315233,-0.0640394998832,-23.6778897044,-59.1563927937
566000000,-0.38905254358,-0.064059928102,-23.6781865297,-59.1527481536
605000000,-0.389007352886,-0.0640668877918,-23.6782717089,-59.1517859237
643000000,-0.389028098638,-0.0640656858302,-23.6782300888,-59.1523829697
686000000,-0.38907021083,-0.0640617280678,-23.6781477986,-59.1534477711
722000000,-0.389113293061,-0.0640575036304,-23.6780640503,-59.1545018733
764000000,-0.389150697225,-0.0640538394834,-23.6779914805,-59.1554038197
804000000,-0.389184041687,-0.0640506471273,-23.6779268102,-59.1562020761
849000000,-0.389218635691,-0.0640472351806,-23.6778598138,-59.1570265725
883000000,-0.389247406618,-0.0640444320993,-23.677804098,-59.1577084212
925000000,-0.389270571932,-0.0640422143493,-23.6777592846,-59.1582505054
964000000,-0.334350425324,-0.0550304627883,-20.3400347676,-50.8208134318
1005000000,-0.195077357227,-0.0321944320537,-11.8840206041,-29.6869148865
1047000000,-0.0191777461409,-0.00335571221194,-1.20575364797,-2.9967179422
1087000000,0.179932761613,0.029286546179,10.8806169038,27.2143866555
1130000000,0.39093939474,0.0638585666233,23.6743282094,59.218626821
1166000000,0.390916219268,0.0638609681835,23.6743723801,59.2181412675
1204000000,0.390892878981,0.0638634349314,23.6744167756,59.217658765
1246000000,0.390869892354,0.0638659000191,23.6744604204,59.2171896558
1284000000,0.390847756775,0.063868319864,23.674505296,59.2164536251
1324000000,0.390860701292,0.0638665658138,23.674483181,59.2164820135
1356000000,0.390841016796,0.0638687272256,23.6745225138,59.2158814382
1397000000,0.388841273898,0.0635408431632,23.5487028915,58.9114055715
1436000000,0.37293421279,0.0609341413122,22.5802063989,56.4976989015
1477000000,0.350504692718,0.0572581839858,21.2167691865,53.0946263428
1518000000,0.323996120106,0.0529141927512,19.6065936636,49.0731256555
1560000000,0.30818576817,0.0503248839915,18.6464991316,46.6753410292
1597000000,0.301451038096,0.049224310413,18.2378662812,45.655075441
1637000000,0.301648285917,0.0492608890212,18.2504571466,45.6869894047
1674000000,0.31352767892,0.051212619072,18.9723432922,47.4914593201
1719000000,0.334410597497,0.0546401794097,20.2408383993,50.6614938058
1767000000,0.364808783196,0.0596319627795,22.0879499547,55.2775862013
1806000000,0.390612779751,0.0638944417883,23.6749595593,59.2108127379
1849000000,0.390594839999,0.0638965103922,23.6749936273,59.2104413773
1890000000,0.390581716442,0.0638980083295,23.6750191411,59.2101103199
1922000000,0.390574356048,0.0638988136969,23.6750332875,59.2099427322
1962000000,0.390561188771,0.0639003217335,23.6750591875,59.2095810652
2006000000,0.390549102029,0.0639016916745,23.675082573,59.209289581
2055000000,0.390539818896,0.0639027013604,23.6750984616,59.2092735415
2089000000,0.39054027798,0.0639025731736,23.6750987312,59.2091746541
2123000000,0.39053587295,0.0639030279769,23.6751083671,59.2089616544
2175000000,0.390529276852,0.0639037433513,23.6751218872,59.2087305394
2186000000,0.390523211689,0.0639043966458,23.6751342445,59.2085248694
2258000000,0.390518049462,0.0639049455921,23.6751449063,59.2083350581
2289000000,0.390512713986,0.0639055200123,23.6751560099,59.2081292157
2322000000,0.390506871804,0.0639061591517,23.675168199,59.2079003425
2355000000,0.390500827727,0.0639068258785,23.6751808618,59.2076584461
2406000000,0.390496489477,0.0639072920544,23.6751903005,59.2074496159
2438000000,0.390490924049,0.0639079861391,23.6752020802,59.2072104714
2481000000,0.390485310093,0.063908567428,23.6752099703,59.2073716488
2521000000,0.390486647651,0.0639083540901,23.6752075857,59.2073805136
2561000000,0.39048225209,0.0639088305622,23.6752164867,59.2072316367
2600000000,0.390474695444,0.0639096884947,23.6752317096,59.2069870071
2646000000,0.390467688491,0.0639104759541,23.6752454721,59.2067983686
2685000000,0.390462833264,0.0639110079355,23.6752551338,59.2066555291
2721000000,0.390458985548,0.0639114186756,23.675262656,59.2065559062
2767000000,0.390455730709,0.0639117617559,23.6752691805,59.2064550288
2807000000,0.39045213171,0.0639121467306,23.6752762789,59.2063545566
2848000000,0.389283658696,0.0637227413989,23.6053410542,59.0299134675
2882000000,0.386898862819,0.0633354314267,23.4619112306,58.6699037919
2921000000,0.383603753501,0.0627976764919,23.2629564644,58.1712251246
2965000000,0.380000564347,0.0622088989843,23.0451800232,57.6255324246
3012000000,0.376150398365,0.0615797291787,22.8124256914,57.0423917848
3042000000,0.372130897927,0.0609234794175,22.5695347124,56.4338669861
3088000000,0.369781300111,0.0605402575593,22.4278229356,56.0783807222
3123000000,0.368439001747,0.0603220171686,22.3472026836,55.8756662029
3174000000,0.367017237422,0.0600905689085,22.261709791,55.6608171607
3207000000,0.364995820764,0.0597606813001,22.1397834267,55.3549280095
3249000000,0.362043159765,0.0592781114471,21.9613244072,54.9077399251
3277000000,0.358319718284,0.0586692294951,21.7360860734,54.3436291238
3328000000,0.353848484749,0.0579377964046,21.4654619129,53.6660796918
3360000000,0.349808669006,0.0572770529165,21.2210038882,53.0539734446
