%time,field.layout.data_offset,field.data0,field.data1
5079000000,0,-0.330696692483,-0.296913028559
5116000000,0,0.223591503251,0.256532125475
5160000000,0,0.356470591748,0.38872495588
5199000000,0,0.458336029354,0.489976355346
5238000000,0,0.542849010108,0.573979905485
5278000000,0,1.21207985105,1.24279676606
5318000000,0,1.84356390427,1.87393013016
5360000000,0,2.57383350127,2.60394824433
5400000000,0,3.20545537865,3.23535813222
5436000000,0,3.796711355,3.82650680632
5506000000,0,4.39094618504,4.42064104518
5519000000,0,4.85909559463,4.88871122481
5559000000,0,3.88045085012,3.91006797385
5588000000,0,2.96879873384,2.99841894485
5634000000,0,2.21244295622,2.24206571062
5679000000,0,2.64492653301,2.67460498912
5717000000,0,3.01054647689,3.04027014987
5759000000,0,2.52665783865,2.55647481753
5835000000,0,2.06243767988,2.0923415228
5835000000,0,1.69590461424,1.72587703989
5879000000,0,0.385679013137,0.415764498042
5916000000,0,-0.744371915648,-0.714191217311
5960000000,0,-0.695112174373,-0.664801606317
5999000000,0,-0.550971172774,-0.520548520547
6039000000,0,0.611951739409,0.642502940352
6078000000,0,1.62935661363,1.66001639316
6117000000,0,2.54088937229,2.57164643335
6158000000,0,3.49590686447,3.52675768701
6208000000,0,4.31936678378,4.35029814352
6239000000,0,5.00486376798,5.03586217123
6281000000,0,4.68672088348,4.71777612667
6319000000,0,4.36377185234,4.39487656884
6357000000,0,2.49401798525,2.52511592905
6407000000,0,0.945248801807,0.976338318436
6439000000,0,-0.52337042915,-0.492288919105
6489000000,0,-1.55286068281,-1.52184349885
6519000000,0,-2.39156919286,-2.36060946379
6543000000,0,-1.38309045239,-1.35220835564
6593000000,0,-0.556590330363,-0.525765348294
6642000000,0,0.781087548087,0.811817193569
6679000000,0,2.34146905906,2.37208646993
6720000000,0,3.38097191565,3.41151451624
6753000000,0,4.74582271528,4.77632204021
6798000000,0,6.12437284868,6.15482906094
6831000000,0,7.34049728308,7.37091730568
6884000000,0,6.10324722706,6.13369925898
6916000000,0,4.89811458808,4.92860732204
6953000000,0,3.64798551557,3.67858295411
6999000000,0,2.53504716543,2.56574177485
7037000000,0,1.35693802843,1.38781779683
7077000000,0,0.271373421972,0.302358893571
7119000000,0,-0.629657343437,-0.598484262288
7158000000,0,-0.403944841135,-0.372694121201
7198000000,0,-0.163430817646,-0.131919627705
7240000000,0,0.0412277152125,0.0727643304198
7280000000,0,1.22463051309,1.25644164129
7319000000,0,2.33994185107,2.37182095267
7358000000,0,3.78754172074,3.80639250124
7388000000,0,5.11505397545,5.13606766847
7433000000,0,6.03735421296,6.05982715032
7484000000,0,7.09043634574,7.093180865
7521000000,0,7.08613433017,7.09314500363
7555000000,0,4.81687856647,4.82784871988
7595000000,0,2.71372612286,2.72790577483
7638000000,0,0.921773472013,0.938814732902
7679000000,0,1.53109378509,1.55040719434
7717000000,0,2.09022227388,2.11147940932
7761000000,0,2.57631179306,2.60188917443
7797000000,0,2.90057784091,2.92717413313
7834000000,0,3.67132238565,3.6987915888
7880000000,0,4.34169326823,4.36985713087
7920000000,0,4.9422900072,4.97108061531
7958000000,0,5.01007504279,5.03932470064
7960000000,0,5.05767470151,5.08732425169
8039000000,0,5.09814474435,5.12811109326
8084000000,0,5.30520148563,5.33540318759
8123000000,0,5.52627327402,5.5566613905
8158000000,0,5.4054850903,5.43594682016
8199000000,0,5.28876675071,5.31938279702
8236000000,0,4.65746521639,4.68793369133
8279000000,0,4.06669881606,4.09730646286
8317000000,0,3.61161767346,3.64198441068
8360000000,0,4.49087934717,4.52140237282
8397000000,0,5.66200861195,5.69226039645
8439000000,0,6.63529652328,6.66561868388
8477000000,0,5.42031887201,5.45042143933
8518000000,0,4.17723409523,4.20725701419
8564000000,0,3.87143055305,3.90135185528
8597000000,0,4.75059826248,4.78026390751
8640000000,0,5.49539057433,5.52504532129
8679000000,0,5.53817369401,5.56743348644
8719000000,0,5.46161703285,5.49080578146
8763000000,0,3.23289748124,3.26175454342
8792000000,0,1.17385210655,1.20254675841
8834000000,0,0.524650442818,0.553088076806
8880000000,0,0.127167661428,0.155355154614
8920000000,0,-0.171005962934,-0.143017592689
8956000000,0,0.292946092372,0.320687057254
9001000000,0,0.887954681117,0.915474682975
9040000000,0,2.64567267711,2.64238762606
9084000000,0,4.24006374489,4.24115774854
9119000000,0,5.53229955848,5.53693777508
9160000000,0,3.9378974242,4.00958557878
9197000000,0,2.50935726203,2.57397601134
9239000000,0,1.2970091456,1.35564288997
9279000000,0,1.75583510357,1.80965177061
9328000000,0,2.23753769636,2.28671291953
9360000000,0,2.5603643912,2.60503561731
9400000000,0,2.84263745187,2.88432436301
9436000000,0,3.10100496893,3.14000154701
9489000000,0,2.18393274195,2.22079434198
9523000000,0,1.04314608557,1.07806453884
9556000000,0,0.437670249501,0.471083438975
9599000000,0,-0.124609197917,-0.0927319744941
9659000000,0,-0.577783641291,-0.547146106085
9678000000,0,-0.041085000246,-0.0115661481746
9721000000,0,0.400389240531,0.429069082959
9761000000,0,2.50961509008,2.49475213271
9802000000,0,4.433756975,4.42454547807
9840000000,0,6.07380266903,6.06929997333
9882000000,0,5.82099769487,5.82032401933
9919000000,0,5.250371384,5.2532697589
9960000000,0,4.04667578755,4.05254779851
10001000000,0,2.94301572519,2.95120589959
10038000000,0,1.85010959176,1.86037299318
10081000000,0,0.875397600693,0.88737938863
10120000000,0,0.0681001575255,0.0814849349532
10160000000,0,0.610917918272,0.656867347362
10200000000,0,1.18333663353,1.22554126582
10240000000,0,1.67032511979,1.70952702768
10273000000,0,2.50571742883,2.54205546045
10320000000,0,3.22173943888,3.2559345928
10355000000,0,3.32983907095,3.36200782518
10392000000,0,3.28219073398,3.31268460636
10427000000,0,3.37328212145,3.40691345005
10481000000,0,3.50180560407,3.53363760417
10519000000,0,3.62265952496,3.65279007765
10551000000,0,5.20414377773,5.23292570854
10551000000,0,7.20119325404,7.2284567784
10639000000,0,7.24689978493,7.27343587978
10686000000,0,7.25993702405,7.2857104378
10705000000,0,7.27123526934,7.29633662183
10758000000,0,7.17566403289,7.2000948859
10797000000,0,5.86943342519,5.89332227271
10858000000,0,4.28722465613,4.31044700559
10880000000,0,4.29443591738,4.31754856124
10919000000,0,4.38137944506,4.40413396287
10954000000,0,6.39751641895,6.42021481297
11000000000,0,8.47934632011,8.50158642895
11034000000,0,9.964077872,9.98644412431
11073000000,0,8.39857392847,8.42055329661
11116000000,0,6.40727340794,6.42943513811
11157000000,0,5.01860693923,5.04053832497
11175000000,0,5.16443920399,5.18660541284
11241000000,0,5.73970507383,5.76180320226
11277000000,0,3.27180712429,3.29372962301
11319000000,0,0.409841920803,0.432003783131
11354000000,0,-0.0924185160805,-0.0704437655513
11413000000,0,-0.496798824119,-0.47457571381
11438000000,0,-0.832232796499,-0.81009547939
11477000000,0,0.85402277869,0.829550965869
11519000000,0,2.3029305861,2.28524781201
11558000000,0,4.07365468414,4.06189148666
11603000000,0,5.7184948154,5.71200102672
11638000000,0,3.45491588029,3.45291796374
11677000000,0,1.31687062795,1.31861009799
11721000000,0,-0.505015349404,-0.500096849164
11755000000,0,-1.70881398469,-1.70116910322
11793000000,0,-2.7176946653,-2.70772791999
11836000000,0,-3.55754705122,-3.54564125897
11883000000,0,-0.811167250975,-0.797640539239
11917000000,0,2.13923703768,2.15435025338
11959000000,0,2.95378853909,2.9701189952
12009000000,0,3.58007375459,3.59753905827
12039000000,0,4.0976444502,4.11605344039
12079000000,0,4.28484762851,4.30397841439
12120000000,0,4.4429033233,4.46277385298
12160000000,0,4.15488734941,4.16511522884
12192000000,0,3.89508941382,3.90734013108
12239000000,0,3.71516475884,3.72912919564
12277000000,0,3.56336690064,3.57889891068
12319000000,0,3.43728035179,3.45406202726
12358000000,0,1.68154912918,1.69939353842
12396000000,0,0.0881527153316,0.106891283675
12440000000,0,-1.44548796783,-1.42587992433
12482000000,0,1.11370122361,1.13398142878
12518000000,0,3.6813621931,3.70228044244
12559000000,0,2.94808828468,2.969533007
12600000000,0,2.2245865151,2.2464542044
12638000000,0,1.55794616286,1.58020730945
12680000000,0,2.62136340748,2.64397568372
12718000000,0,3.53447645562,3.5573675399
12757000000,0,2.33108465501,2.35425769977
12798000000,0,1.02678660602,1.05018591009
12838000000,0,2.7971071091,2.820727331
12869000000,0,4.24097338769,4.26475174423
12919000000,0,5.99461125406,6.018585013
12959000000,0,5.29573220668,5.31986274698
12997000000,0,4.58848863631,4.6127589349
13040000000,0,3.71421920822,3.73862479384
13090000000,0,2.74505954616,2.76960112322
13119000000,0,1.91916126426,1.94380952668
13157000000,0,1.73677243736,1.76154539646
13209000000,0,1.59973434149,1.62461823569
13241000000,0,0.39887492434,0.423883015417
13292000000,0,-0.701997660947,-0.676874978964
13292000000,0,-1.57303455312,-1.54782742462
13362000000,0,-1.37466477133,-1.34934118493
13402000000,0,-1.09867878778,-1.07325475262
13471000000,0,-0.874997133392,-0.849487825259
13473000000,0,-0.0113225363991,0.0142962916285
13516000000,0,0.774591377439,0.800307913576
13559000000,0,2.53706725822,2.5629043509
13599000000,0,4.12788929044,4.15382975595
13640000000,0,5.52111372879,5.54714468646
13679000000,0,5.30757834578,5.33372793882
13715000000,0,5.02898362407,5.05523456144
13758000000,0,4.66200325868,4.68836780896
13814000000,0,4.29779654138,4.32426453847
13841000000,0,3.9524371286,3.97900246053
13881000000,0,4.37218340993,4.39887031419
13919000000,0,4.73791582618,4.7647039305
13957000000,0,1.19971685832,1.22663549261
14001000000,0,-1.69747551909,-1.67045478755
14037000000,0,-4.3829418507,-4.35582641568
14061000000,0,-4.77142709776,-4.74420462295
14129000000,0,-4.39319900336,-4.36586371639
14159000000,0,-2.98785717641,-2.96040234735
14205000000,0,-1.69913310793,-1.67157499602
14242000000,0,1.72793075205,1.75561619121
14262000000,0,3.50965069329,3.53739801575
14315000000,0,7.27236559881,7.30024456533
14354000000,0,9.52655091681,9.55450834926
14366000000,0,9.68049201058,9.70847990398
14432000000,0,10.2602310894,10.2883828612
14484000000,0,10.4397337194,10.4679362936
14519000000,0,8.50030759322,8.59036957667
14561000000,0,5.48765000531,5.54466443806
14590000000,0,2.76360387315,2.81639928715
14636000000,0,0.555793402691,0.605169338699
14694000000,0,-0.855845861232,-0.809417360796
14715000000,0,-2.03343161971,-1.98951248721
14759000000,0,-3.27385282296,-3.2379520347
14798000000,0,-4.34858948014,-4.31358911928
14839000000,0,-5.26441894408,-5.23018589161
14880000000,0,-4.16355267165,-4.12991699137
14913000000,0,-3.13414074717,-3.10101151915
14961000000,0,-0.851797312726,-0.819014879342
14999000000,0,1.78789174137,1.82031138592
15047000000,0,3.62920533557,3.66137219983
15081000000,0,4.82130509508,4.85326530871
15129000000,0,5.59992580286,5.63173131604
15156000000,0,4.74707942906,4.77878517394
15195000000,0,4.01301369347,4.04465147093
15239000000,0,3.28007484515,3.31164477198
15276000000,0,2.36134860546,2.39290092762
15317000000,0,1.53434010076,1.5658788349
15354000000,0,0.860448403975,0.891975998032
15398000000,0,0.124340607484,0.155886791401
15426000000,0,-0.338904934418,-0.307338295895
15479000000,0,0.302752465532,0.334370278982
15519000000,0,0.86470921075,0.896371828022
15559000000,0,0.799612625095,0.831347149612
15596000000,0,0.717737675241,0.749535111261
15642000000,0,0.646363356635,0.678215635347
15679000000,0,0.771671234372,0.803602496048
15719000000,0,0.889464999286,0.921464453918
15759000000,0,2.93509489966,2.96718868679
15799000000,0,4.77006141717,4.80223581868
15839000000,0,6.29759712254,6.32983864794
15882000000,0,5.8951072292,5.92743659743
15922000000,0,5.25443296292,5.28684377694
15968000000,0,5.50273504442,5.53524658308
16018000000,0,5.75217681071,5.7847758001
16040000000,0,5.94994741372,5.98261574879
16083000000,0,4.00262507983,4.03539095194
16124000000,0,1.96443752367,1.99728754332
16160000000,0,0.501066654964,0.534029534999
16199000000,0,-0.633779894845,-0.600721512577
16240000000,0,-1.578494007,-1.54535613864
16269000000,0,-0.119037515258,-0.0857918190032
16312000000,0,1.31609582458,1.34943453624
16360000000,0,1.28403532894,1.31748423094
16403000000,0,1.08527214173,1.11882210499
16435000000,0,0.915897464508,0.949533545694
16484000000,0,2.58741913915,2.62116479102
16509000000,0,3.70961228735,3.74343000148
16559000000,0,4.11057356798,4.14451339334
16600000000,0,2.93933791796,2.97338297034
16641000000,0,1.94127671889,1.97541143953
16680000000,0,1.84967502961,1.88391984624
16720000000,0,1.89304530541,1.92738482949
16753000000,0,1.44366963935,1.47813879482
16799000000,0,1.02574912505,1.06032928893
16835000000,0,0.679019583889,0.713691846881
16879000000,0,0.319116059808,0.353897752694
16918000000,0,-0.0304423065374,0.00444990951723
16961000000,0,0.729313824234,0.764346147911
16998000000,0,1.39536038435,1.43050886031
17040000000,0,2.00905881358,2.04431425842
17087000000,0,2.20976328766,2.24516414585
17126000000,0,2.36150736467,2.39703135413
17166000000,0,2.98575691195,3.02144250027
17205000000,0,3.40425300114,3.44004561907
17242000000,0,3.9091030821,3.94502481744
17274000000,0,4.57902234184,4.61509175741
17316000000,0,5.1081028038,5.14428764307
17360000000,0,4.11097771294,4.14732082653
17399000000,0,2.67317084478,2.70965204835
17439000000,0,1.85884108515,1.89548534907
17477000000,0,1.13899397975,1.17578556028
17518000000,0,0.569416501781,0.606324646193
17565000000,0,-0.0280499483043,0.00899444082154
17599000000,0,-0.582548011502,-0.545369167539
17613000000,0,-0.728368028646,-0.691153827817
17684000000,0,-0.0232166804254,0.014220825207
17727000000,0,0.837233620954,0.874809882446
17759000000,0,1.73516239897,1.772835557
17800000000,0,2.83562342401,2.87341430905
17838000000,0,3.72996447365,3.76785100514
17876000000,0,4.15663831611,4.19462286837
17902000000,0,4.25691362015,4.29498549854
17959000000,0,4.11281731557,4.15098339872
17999000000,0,3.94841362567,3.98665765624
18039000000,0,3.81516645371,3.8534736537
18078000000,0,2.98147867498,3.0198563317
18109000000,0,2.19986239452,2.23830261647
18155000000,0,2.20772390266,2.24623977307
18181000000,0,2.24628042132,2.28486190528
18238000000,0,2.27837721405,2.31701331786
18279000000,0,2.32834260535,2.36704312508
18319000000,0,2.37531498744,2.41407545743
18361000000,0,0.93750385931,0.976331197442
18398000000,0,-0.426871296654,-0.387981789808
18437000000,0,-1.55883062484,-1.51988954223
18477000000,0,-0.376437282117,-0.337418936075
18519000000,0,0.647732512841,0.686810768318
18564000000,0,1.02113630715,1.06029463684
18605000000,0,1.36712533947,1.40637130311
18639000000,0,1.64597349678,1.68529006187
18691000000,0,3.11837584727,3.15780852011
18718000000,0,4.43331320332,4.47284756349
18769000000,0,3.69154920772,3.63696603979
18807000000,0,2.89249137072,2.85202057986
18845000000,0,2.18031002773,2.15241725955
18882000000,0,1.72517448093,1.7070446104
18920000000,0,1.33581958427,1.32649776804
18956000000,0,1.91695894451,1.91521228233
18989000000,0,2.48044130993,2.4851549588
19039000000,0,2.96060938791,2.97082814817
19081000000,0,2.80353425608,2.8183916887
19124000000,0,2.53334083987,2.55255241251
19163000000,0,3.33966800421,3.36187619237
19205000000,0,4.28319818191,4.30852268029
19240000000,0,5.11981670304,5.14790440455
19279000000,0,5.40680369783,5.43707969276
19317000000,0,4.86237158092,4.89449320727
19362000000,0,3.24592259974,3.27976972273
19404000000,0,1.97046048907,2.00557224211
19441000000,0,0.788204897915,0.824488869512
19486000000,0,-0.225904523631,-0.188675624983
19517000000,0,-1.15730495046,-1.11921304585
19563000000,0,-0.528426150197,-0.4897249824
19595000000,0,0.139992537689,0.179264496604
19638000000,0,-0.105713165769,-0.0474197198875
19679000000,0,-0.333674205431,-0.277835211467
19719000000,0,-0.523442352113,-0.469646630118
19760000000,0,1.62313986439,1.67507697941
19794000000,0,3.39218130005,3.44271442315
19839000000,0,5.40974973397,5.45868163946
19904000000,0,4.09906224906,4.21041882578
19919000000,0,3.00796718668,3.10916623747
19956000000,0,4.05044778595,4.1444708771
19997000000,0,5.08613480063,5.17343367807
20039000000,0,5.90388173021,5.98587128059
20076000000,0,5.18358981206,5.26787099412
20118000000,0,4.46175764071,4.54855903467
20158000000,0,3.06772397628,3.16765469895
20195000000,0,1.79422002916,1.90639730947
20239000000,0,0.762086104136,0.884240241048
20279000000,0,0.158523400276,0.295770864467
20317000000,0,-0.299455601753,-0.142919404497
20351000000,0,0.117520056797,0.301508642851
20399000000,0,0.647895938775,0.862573366832
20437000000,0,0.999984594746,1.23514308701
20480000000,0,0.294161565401,0.557886290132
20518000000,0,-0.394556156481,-0.103593505129
20563000000,0,0.734893245923,1.05269536782
20613000000,0,1.73002480872,2.07018619125
20639000000,0,2.60557860523,2.96511512149
20679000000,0,1.06047841974,1.43963756815
20751000000,0,-0.730257601903,-0.33458447268
20751000000,0,2.15715140885,2.56509550863
20796000000,0,4.88753566894,5.30646138995
20842000000,0,7.44390662348,7.87313900585
20879000000,0,6.42773172974,6.86166077378
20919000000,0,5.28589805648,5.72323677177
20956000000,0,5.76275243221,6.19794185511
20998000000,0,6.21601724152,6.64907389469
21039000000,0,6.60227702008,7.03360347236
21077000000,0,5.97638719689,6.40075232705
21116000000,0,5.32088977476,5.73855377926
21158000000,0,4.6473689718,5.05759813968
21198000000,0,3.78194776614,4.1805490792
21239000000,0,3.01058301534,3.39882388871
21282000000,0,2.60829917435,2.98305631964
21320000000,0,2.25868786255,2.6210887685
21364000000,0,3.56355300076,3.91185463694
21395000000,0,4.815713968,5.1511708396
21440000000,0,5.83057144731,6.1556153191
21478000000,0,3.99205929528,4.30490493987
21519000000,0,2.1265376099,2.42818475538
21567000000,0,3.36390610377,3.58795532529
21597000000,0,4.43724837886,4.66152514808
21639000000,0,5.42628521097,5.65075763877
21679000000,0,7.02817678951,7.25198583706
21719000000,0,8.24763859213,8.47090615213
21759000000,0,7.57979497206,7.80352520287
21799000000,0,6.91191343205,7.13605897879
21841000000,0,5.40359135504,5.62893515429
21878000000,0,3.96416754584,4.19065312689
21919000000,0,2.77002449047,2.99745923995
21957000000,0,4.4937875983,4.7183609187
22000000000,0,6.25749505735,6.47917818013
22039000000,0,7.68683977534,7.90624131494
22080000000,0,5.98226812919,6.1929046668
22117000000,0,4.31704314816,4.52006499029
22160000000,0,4.10102699633,4.28946674768
22197000000,0,4.01477432599,4.19101928779
22237000000,0,3.93697661345,4.10216211887
22280000000,0,3.15666479211,3.28528952452
22328000000,0,2.22053604386,2.33743433246
22349000000,0,2.43273441104,2.54195964892
22400000000,0,3.11462474124,3.2097352845
22439000000,0,3.56071225835,3.64634345168
22478000000,0,3.481190423,3.55893719387
22522000000,0,3.36366518271,3.43411303344
22560000000,0,2.97698626167,3.04578642079
22600000000,0,2.51639612941,2.58320763547
22639000000,0,2.17966956938,2.24519545015
22681000000,0,2.5985451058,2.66925498125
22722000000,0,3.00966613195,3.08523960317
22761000000,0,1.98696952841,2.07555830037
22798000000,0,0.966400341681,1.06671221991
22838000000,0,0.116565565949,0.226807941567
22879000000,0,0.663929922938,0.793359193036
22918000000,0,1.16853101456,1.31415341631
22961000000,0,1.71858556808,1.88662902082
23000000000,0,2.34760943065,2.54220904423
23027000000,0,2.2321664723,2.45739279601
23090000000,0,2.07122661162,2.32433508599
23117000000,0,1.93766794915,2.21390960384
23159000000,0,1.77480542434,2.08183192459
23189000000,0,1.63088117926,1.96515677028
23236000000,0,1.50823868965,1.86573372254
23281000000,0,2.281090295,2.66860807823
23299000000,0,3.04680732463,3.46156501478
23359000000,0,1.63075245461,2.07308687584
23394000000,0,0.375555994859,0.841500720041
23436000000,0,-0.718651596021,-0.232120842672
23476000000,0,-0.511172958808,-0.00966841903471
23519000000,0,-0.284613880635,0.231063569496
23559000000,0,1.6083809636,2.1302273961
23596000000,0,3.14662770042,3.67298905783
23638000000,0,4.71598293794,5.24697414585
23679000000,0,5.31916156196,5.84674861827
23720000000,0,5.74652288843,6.27039440905
23758000000,0,5.38811209818,5.90280903049
23803000000,0,5.03938068761,5.54557628223
23841000000,0,4.73640370491,5.23514596269
23884000000,0,3.19532547727,3.68430282757
23920000000,0,1.73614027318,2.21617728792
23961000000,0,2.25767636251,2.72844451115
24000000000,0,2.74714566488,3.21082736787
24059000000,0,3.17613032589,3.63328820221
24091000000,0,2.63805618145,3.09174889197
24115000000,0,2.1210107722,2.57144401617
24154000000,0,2.28571226948,2.7394754322
24196000000,0,2.63006918981,3.0883653936
24238000000,0,2.92509308909,3.38734512694
24275000000,0,2.55679833531,3.03553823613
24346000000,0,2.1584482188,2.65339622464
24358000000,0,3.80101893819,4.32825962099
24398000000,0,5.3045058223,5.85983813902
24436000000,0,5.19544384814,5.79422963944
24471000000,0,5.06905068699,5.7054903395
24520000000,0,4.95328785719,5.62425174925
24557000000,0,3.57246858622,4.28675851038
24595000000,0,2.08320820917,2.83560166979
24640000000,0,0.483537770217,1.27677022567
24678000000,0,1.39703689311,2.24084525636
24722000000,0,2.4254238986,3.31372105674
24756000000,0,1.4468454017,2.38735468648
24797000000,0,0.522147926892,1.50847122496
24832000000,0,-0.283464316191,0.742089226139
24881000000,0,1.80188171279,2.87040585212
24919000000,0,3.69614139936,4.8018563278
24955000000,0,3.82490820069,4.96799744628
25000000000,0,3.89860572343,5.07332362851
25039000000,0,3.96246689499,5.16423002112
25079000000,0,5.05822001937,6.28336093786
25118000000,0,6.67263081525,7.91882112172
25157000000,0,5.73150142239,6.99433735407
25213000000,0,3.63705684494,4.9173934606
25247000000,0,2.92578919024,4.21151653811
25282000000,0,2.27178265745,3.5622185353
25317000000,0,1.56382706296,2.85959514167
25357000000,0,0.0123126451304,1.30733349501
25396000000,0,-1.53408761336,-0.240113422154
25440000000,0,-0.343884735234,0.943706340169
25478000000,0,1.02458938143,2.30617748739
25520000000,0,2.2230192353,3.49937894239
25561000000,0,1.26467023712,2.57655126928
25599000000,0,0.448007119198,1.74430224101
25640000000,0,-0.23182826772,1.05148982779
25679000000,0,1.35471468153,2.62132281835
25719000000,0,2.75179061747,4.00409515441
25755000000,0,1.89973727728,3.13670131428
25799000000,0,1.0570640247,2.2804787953
25841000000,0,1.51125528243,2.72273478186
25879000000,0,3.36688224603,4.56718537396
25919000000,0,5.07674435284,6.26670760292
25965000000,0,4.93163075385,6.11278923951
25996000000,0,4.73106808848,5.90458558185
26038000000,0,4.55537637429,5.72229627473
