%time,field.layout.data_offset,field.data0,field.data1
7000000000,0,4.66317921706,4.65935669403
7051000000,0,5.39060054131,5.38711517422
7079000000,0,4.58174098099,4.5785430958
7137000000,0,3.86113364622,3.85816847664
7157000000,0,3.197933846,3.1951747982
7199000000,0,2.5784356903,2.57586512217
7237000000,0,2.07633906517,2.07392125765
7278000000,0,0.442542873945,0.440230589847
7320000000,0,-1.00194241725,-1.00417170562
7359000000,0,-1.47237089513,-1.30925619418
7396000000,0,-1.53737658057,-1.39863821577
7439000000,0,-1.592770619,-1.47480439678
7475000000,0,-0.156172249196,-0.0554416522774
7519000000,0,1.44488816303,1.53018862351
7556000000,0,2.72518289369,2.79746430949
7598000000,0,3.79147150511,3.85272309185
7641000000,0,4.59388958553,4.64684085491
7680000000,0,3.97931090223,4.02404753123
7720000000,0,3.35170539089,3.38980937927
7758000000,0,2.56187881001,2.59421277285
7797000000,0,1.90489174967,1.93255001053
7839000000,0,1.31627120573,1.33974031331
7870000000,0,-0.524002658976,-0.60080072751
7919000000,0,-2.02224789958,-2.08851111953
7958000000,0,-1.06893566689,-1.12546803345
8001000000,0,0.7096072494,0.661543934029
8039000000,0,1.82804728262,1.78700987136
8079000000,0,2.5308254383,2.4953583014
8116000000,0,3.19723418122,3.1670490527
8158000000,0,4.0208766452,3.99494857127
8198000000,0,4.747386913,4.72509915593
8236000000,0,5.39829584396,5.37926958678
8276000000,0,4.621596494,4.60548924338
8321000000,0,3.97260522183,3.95863489756
8365000000,0,1.8360093332,1.82320209708
8399000000,0,0.699407804163,0.687172552968
8437000000,0,-1.07793860917,-1.08927942357
8478000000,0,-0.998476465716,-1.01075283633
8547000000,0,-0.0648722209573,-0.0793525066936
8575000000,0,0.412962233372,0.396502845241
8599000000,0,0.719930709114,0.702065794098
8643000000,0,1.36477986983,1.34406702653
8681000000,0,1.91422762694,1.89109743088
8720000000,0,2.37146106462,2.34632013442
8767000000,0,2.88229264659,2.85532221623
8801000000,0,3.33273105607,3.30417188602
8840000000,0,3.89490417018,3.86534491832
8897000000,0,5.17457905646,5.14444730732
8920000000,0,5.66951098492,5.63915956577
8957000000,0,6.14109743841,6.11846164129
9000000000,0,6.5185143688,6.49659249417
9033000000,0,6.82269147599,6.80134303514
9078000000,0,4.55478722796,4.53611618468
9122000000,0,2.20571587042,2.18973162513
9156000000,0,1.9345000498,1.92300097124
9199000000,0,1.98942834243,1.9817595413
9237000000,0,2.03630360351,2.03191191884
9276000000,0,2.10094156772,2.10022156544
9311000000,0,2.26492388625,2.26979785122
9356000000,0,0.463045383132,0.475247461419
9392000000,0,-1.25314447272,-1.23425140211
9439000000,0,-2.64410000686,-2.61978367057
9474000000,0,-1.34395381793,-1.31173121411
9518000000,0,0.160728846154,0.200729301448
9559000000,0,1.61484366925,1.66302116115
9598000000,0,2.96335242293,3.01912692524
9635000000,0,4.0821547452,4.14423213213
9678000000,0,5.11056452677,5.18156752714
9724000000,0,5.98869548878,6.06738844688
9751000000,0,6.76415887601,6.85064871718
9800000000,0,7.60081317018,7.69574416957
9847000000,0,8.25843067191,8.35999649885
9893000000,0,7.25979038882,7.36956741479
9920000000,0,6.2258972312,6.3439001266
9958000000,0,6.11046191027,6.2369042097
9999000000,0,6.06543774639,6.19904861456
10040000000,0,6.02509739699,6.16513086189
10079000000,0,3.51620123626,3.66459595806
10126000000,0,1.42140520968,1.57666349051
10159000000,0,-0.544714416492,-0.381583622038
10199000000,0,-2.1850169713,-2.01496275649
10241000000,0,-3.58279097635,-3.40683703197
10279000000,0,-1.1402055847,-0.956316784767
10319000000,0,1.09351767987,1.28403129822
10359000000,0,0.509220337022,0.707149069249
10402000000,0,-0.301173962686,-0.0963154140547
10443000000,0,-0.910062667939,-0.699997403476
10487000000,0,0.629294314671,0.846747745612
10530000000,0,2.11701319172,2.34123280039
10558000000,0,4.65898815559,4.89168122925
10599000000,0,6.8370856052,7.07696798444
10640000000,0,8.7885359892,9.0348600309
10664000000,0,8.00763914979,8.26468113496
10719000000,0,7.37209989335,7.63729314138
10760000000,0,5.8482051612,6.1233737457
10798000000,0,4.38255056813,4.66672372285
10838000000,0,3.14015988793,3.43482849703
10878000000,0,2.13665726363,2.4399321629
10918000000,0,1.23739329621,1.54839434535
10958000000,0,-0.239514539201,0.0796597769902
10993000000,0,-1.46030430583,-1.13440825894
11035000000,0,-2.69548563458,-2.36280763257
11082000000,0,-1.45644343157,-1.11759810288
11119000000,0,-0.349168053209,-0.00505501560042
11159000000,0,1.95989551178,2.3083221592
11199000000,0,4.01636969549,4.36857127719
11239000000,0,5.76902949115,6.12444417592
11281000000,0,5.73766179304,6.09537235235
11318000000,0,5.61401838106,5.97341031915
11357000000,0,3.81305103623,4.1334176225
11396000000,0,2.2827353088,2.60927361843
11444000000,0,0.819935577609,1.15237867175
11476000000,0,0.757359362323,1.09310332662
11520000000,0,1.15469075799,1.49341016029
11553000000,0,0.882541866316,1.22242986215
11601000000,0,0.52575875904,0.866921833614
11638000000,0,0.246661004405,0.588821838068
11675000000,0,0.691730416794,1.03357733768
11718000000,0,1.19980720371,1.54118953519
11757000000,0,2.25030827447,2.59024810909
11800000000,0,3.19076757728,3.52940090067
11840000000,0,3.97366166359,4.31120735347
11878000000,0,4.39370648474,4.73055260173
11922000000,0,4.69720930628,5.03350509565
11959000000,0,4.47055835375,4.80734296126
11996000000,0,4.25219490781,4.58944510361
12053000000,0,4.04655978256,4.38424350944
12080000000,0,2.88866124928,3.22743216113
12139000000,0,1.92535960889,2.26501011346
12157000000,0,0.387875395721,0.728337865733
12190000000,0,-1.18658602456,-0.845381838366
12239000000,0,-2.36821509993,-2.02642226498
12278000000,0,0.197148515172,0.538212596823
12322000000,0,2.46864539541,2.8090812805
12354000000,0,1.79454708123,2.13301252666
12408000000,0,0.947850144571,1.28434379136
12438000000,0,0.311420471795,0.64645421059
12491000000,0,1.01130526369,1.34222449879
12516000000,0,1.7247864547,2.05179289549
12560000000,0,1.98936528979,2.31023955954
12601000000,0,2.17487432193,2.49075290443
12639000000,0,2.34474607533,2.65602799084
12676000000,0,3.20694078114,3.51171990018
12713000000,0,4.30228504663,4.59925708472
12761000000,0,5.40081040612,5.69012874307
12796000000,0,6.35930503041,6.64195632655
12837000000,0,7.38870078372,7.66418960317
12879000000,0,5.26153203236,5.52751348934
12916000000,0,3.28188569472,3.53924030095
12955000000,0,3.6953056834,3.94261601462
13007000000,0,4.17790745076,4.41684702813
13038000000,0,4.63254211059,4.86359721032
13079000000,0,2.60602234399,2.82631448878
13111000000,0,0.711935962076,0.922377663419
13145000000,0,-0.319678357582,-0.116067995979
13200000000,0,0.426362696073,0.620410674163
13236000000,0,1.06209694682,1.2479964062
13276000000,0,1.8939255355,2.06893708573
13320000000,0,2.57649375954,2.74256780442
13360000000,0,3.83485284753,3.98961647913
13403000000,0,4.89407915937,5.03962675128
13444000000,0,5.87926250532,6.01623819648
13479000000,0,5.35618574788,5.48402452548
13511000000,0,4.8045589681,4.92330487778
13560000000,0,4.42921852837,4.5380798138
13600000000,0,4.15903602857,4.25925476954
13640000000,0,3.91696926681,4.00944465508
13681000000,0,3.25335773263,3.3372088076
13723000000,0,2.40533449745,2.48018493015
13759000000,0,2.25190543493,2.31681639894
13797000000,0,2.16684827916,2.22354369594
13839000000,0,2.0940767555,2.14374331735
13877000000,0,1.33976300346,1.37958995443
13918000000,0,0.606464667521,0.63700636287
13958000000,0,1.3855278016,1.40604533997
13998000000,0,3.2521979986,3.26097536112
14039000000,0,3.0000501894,2.99813833278
14075000000,0,2.66367067855,2.6495253572
14119000000,0,2.43492547781,2.41248722342
14157000000,0,2.15545393798,2.1206331781
14201000000,0,1.90890567283,1.86311171925
14239000000,0,3.58235996214,3.52500033274
14284000000,0,5.03065626285,4.96357327749
14320000000,0,6.46502333629,6.38827932471
14363000000,0,6.1384005745,6.05153639882
14401000000,0,5.77040275412,5.67521779031
14441000000,0,5.44841001307,5.34587443183
14487000000,0,4.62833687389,4.51922438786
14520000000,0,3.12513935006,3.00932591073
14558000000,0,3.10303088856,2.98160175384
14603000000,0,3.21793703608,3.09129250736
14636000000,0,3.30013359544,3.16979139187
14680000000,0,1.37270781964,1.23827638843
14720000000,0,-0.297570929502,-0.434844813682
14759000000,0,-0.815018350948,-0.95456358894
14799000000,0,-0.431524552905,-0.57277903676
14842000000,0,-0.104783065938,-0.24748352444
14878000000,0,-0.00499861111911,-0.148369416029
14920000000,0,0.0675282952678,-0.0763529920603
14959000000,0,1.53953815183,1.39578713127
14999000000,0,2.97043240142,2.82685855617
15042000000,0,2.81589976787,2.67301980434
15082000000,0,2.64013409673,2.49790463951
15118000000,0,2.50135223115,2.35963632638
15159000000,0,2.85526328639,2.71448485254
15197000000,0,3.23962026873,3.09975270594
15234000000,0,3.55850357836,3.41939170507
15279000000,0,3.19570951163,3.05760469631
15316000000,0,2.71386464474,2.57665344685
15359000000,0,2.10893538935,1.97296551628
15400000000,0,1.58720003019,1.45232990668
15438000000,0,1.15434123242,1.02038365008
15479000000,0,1.05253146943,0.919641425478
15519000000,0,0.978088944009,0.846047089891
15556000000,0,2.05343222812,1.92220096597
15596000000,0,3.15235073041,3.02192586817
15639000000,0,3.99810081394,3.86829675997
15683000000,0,4.20921222843,4.08007901758
15723000000,0,4.38427332388,4.25574135404
15761000000,0,3.58862403186,3.46058326263
15800000000,0,2.70413114278,2.57658588536
15840000000,0,1.9892504551,1.86210561227
15879000000,0,0.748382962366,0.621614579272
15921000000,0,-0.494286970558,-0.620700818312
15983000000,0,0.555578712826,0.429611412039
16009000000,0,0.919208054632,0.793382461305
16044000000,0,1.50368416398,1.3780862818
16086000000,0,0.956724961697,0.831346257227
16121000000,0,0.465805102925,0.340604936986
16159000000,0,1.29633954925,1.17129832534
