%time,field
11000000,0.0
26000000,-1.05760820689e-27
26000000,-1.50890888071e-26
38000000,-9.26955058624e-25
55000000,-3.14958933436e-24
55000000,-3.67812491038e-25
79000000,2.61162040453e-27
79000000,-1.73961337169e-24
89000000,1.43901593608e-24
94000000,7.24866629376e-25
105000000,2.72328372515e-24
113000000,6.06160916065e-20
123000000,2.28548118783e-15
132000000,-1.01115060972e-16
142000000,3.26066928037e-14
152000000,5.06113664373e-13
163000000,2.22317126824e-07
170000000,1.01727006556e-06
180000000,8.06378687789e-07
183000000,1.49137891765e-06
196000000,1.15677508072e-06
211000000,1.72555093897e-06
222000000,1.33165801375e-06
230000000,0.001118370443
242000000,0.00217539318104
253000000,0.00317490750645
263000000,0.00416796526651
274000000,0.00508348155822
282000000,0.00590718768492
290000000,0.00664908748568
302000000,0.00731183330533
305000000,0.00615677225684
305000000,0.00501293507425
305000000,0.00389752350265
341000000,0.00283183478103
351000000,0.00231769037976
362000000,0.0018497032161
371000000,0.00142887130048
382000000,0.00108132844987
391000000,0.000896022319994
402000000,0.000743122805935
407000000,0.000623742838019
420000000,0.00052611562071
432000000,0.000450737980783
438000000,0.000395664980838
458000000,0.00035871543272
458000000,0.000337265735311
468000000,0.000299093010115
479000000,0.000270233283586
490000000,0.000251873788463
502000000,0.000220654857662
511000000,0.000188782912997
528000000,0.000164568170589
543000000,0.000146928762741
543000000,0.000134868153043
551000000,0.000119989491663
560000000,9.84532696151e-05
571000000,8.12084741558e-05
581000000,6.76963163041e-05
591000000,4.58885809644e-05
596000000,2.75904380161e-05
612000000,1.24698080523e-05
618000000,1.91324724045e-07
632000000,-9.57303495512e-06
639000000,-1.71385511719e-05
651000000,-2.28032115924e-05
660000000,-2.68410855698e-05
667000000,-3.50427061815e-05
677000000,-4.40534240725e-05
689000000,-5.16093945298e-05
701000000,-6.3227913969e-05
711000000,-8.4976326592e-05
722000000,-0.000107052048927
730000000,-0.000126865182657
739000000,-0.000142448798606
749000000,-0.000154051550939
758000000,-0.000163875985702
758000000,-0.000172080323607
781000000,-0.000178821365934
785000000,-0.000190418274465
796000000,-0.000201162063394
810000000,-0.000210440309879
820000000,-0.000218356922823
830000000,-0.000230201074008
842000000,-0.000241859143099
851000000,-0.000252062777132
860000000,-0.000260893258278
870000000,-0.000268445017562
881000000,-0.000278826117061
891000000,-0.00028887475571
901000000,-0.000303010551503
910000000,-0.00031691539254
917000000,-0.000329239512922
929000000,-0.000340042975262
939000000,-0.000349321159014
954000000,-0.00035706617421
964000000,-0.000363590617735
969000000,-0.000369967293558
981000000,-0.00037669567647
985000000,-0.000382386905571
1006000000,-0.000387134274333
1020000000,-0.000391031737711
1023000000,-0.000394172718552
1030000000,-0.000396535763591
1041000000,-0.000398297055286
1051000000,-0.000399564748927
1060000000,-0.00040001870959
1067000000,-0.000400148579445
1080000000,-0.00040002078044
1092000000,-0.000399692985768
1099000000,-0.000397263589599
1116000000,-0.000394027287207
1121000000,-0.000390902199978
1131000000,-0.000387496822451
1142000000,-0.00038048562504
1152000000,-0.00037394791008
1163000000,-0.000367930402336
1173000000,-0.000361239071766
1178000000,-0.000350421638728
1191000000,-0.000340521544212
1192000000,-0.000331564886819
1209000000,-0.000323549967744
1221000000,-0.000314725573228
1232000000,-0.000302955039304
1232000000,-0.000292380651864
1252000000,-0.00028298570367
1262000000,-0.000268590654572
1270000000,-0.00024965676781
1279000000,-0.000232523207698
1292000000,-0.000217189238611
1301000000,-0.000195170452843
1312000000,-0.000173365756812
1321000000,-0.000153864404423
1331000000,-0.000136615294181
1337000000,-0.000121526100165
1351000000,-0.000104342829834
1360000000,-7.99014333263e-05
1369000000,-5.80603316768e-05
1381000000,-3.87599671638e-05
1391000000,-1.3320924715e-05
1401000000,1.4881526991e-05
1402000000,4.00148916144e-05
1413000000,6.21677671485e-05
1426000000,8.14783666064e-05
1426000000,0.00010280442758
1436000000,0.000131886124875
1436000000,0.000157731740742
1468000000,0.00019792593547
1468000000,0.000241401461523
1489000000,0.0002812159673
1498000000,0.000323218269949
1498000000,0.000360547945748
1522000000,0.000393357914886
1526000000,0.000425213721182
1538000000,0.000465882835043
1552000000,0.000501804518287
1562000000,0.000533180857731
1571000000,0.000566985683474
1581000000,0.000606225832051
1593000000,0.000640748348931
1606000000,0.000670777080442
1609000000,0.000696590515678
1625000000,0.000723040306161
1631000000,0.000755975064244
1641000000,0.000784746098448
1647000000,0.000809592387696
1663000000,0.00083576263791
1670000000,0.000865557160541
1682000000,0.000891521417837
1693000000,0.000915982667034
1703000000,0.000945157950769
1712000000,0.000970631868692
1722000000,0.000992616770284
1722000000,0.00101136021767
1741000000,0.00102712870805
1747000000,0.00104019803852
1764000000,0.00105084626998
1771000000,0.00106393931363
1782000000,0.00107679196099
1792000000,0.00109197596361
1801000000,0.00110788313513
1810000000,0.00112163501074
1818000000,0.00113337897296
